,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 פרק  ,סעיף,סעיף תקציב   ,שם סעיף                         ,   תקציב חדש   2013 ,   תקציב ישן   2012 ,   הוצאה בפועל 2011 ,חלק,שם חלק                            ,פרק,שם פרק                            ,פרק משנה,שם פרק משנה                       ,פרק עזר,שם פרק עזר                        ,פרק עזר משנה,שם פרק עזר משנה                   
32220,591,  32220/591/5,הכנסות מקרנות-לחלוקת פרסים      ,"  35,000 ","  100,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,322,הכנסות לפעולות תרבות              ,3222,פעולות תרבות כלליות               ,32220,פעולות תרבות כלליות               
32220,922,  32220/922/4,השתת' משרד התמ ס לפעולות תרבות ש,"  1,275,000 ","  1,175,000 ","  1,713,369 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,322,הכנסות לפעולות תרבות              ,3222,פעולות תרבות כלליות               ,32220,פעולות תרבות כלליות               
32300,411,  32300/411/8,הכנסות מהספריה למוסיקה          ,"  5,000 ","  5,000 ","  8,053 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,412,  32300/412/9,השאלת ספרים בספריות             ,"  5,000 ","  5,000 ","  7,876 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,413,  32300/413/1,קנסות                           ,"  30,000 ","  30,000 ","  45,585 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,421,  32300/421/1,בית העיר- הכנסות                ,"  300,000 ","  300,000 ","  233,128 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,422,  32300/422/2,בית ביאליק-הכנסות מדמי כניסה    ,"  300,000 ","  300,000 ","  258,243 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,423,  32300/423/3,בית ביאליק-הכנסות מפעילות תרבות ,"  200,000 ","  200,000 ","  192,659 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,424,  32300/424/4,בית אריאלה-הכנסות מפעילות תרבות ,"  1,260,000 ","  1,260,000 ","  1,045,964 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,425,  32300/425/5,הכנסות ממכירת קטלוגים           ,"  10,000 ","  10,000 ","  6,987 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,426,  32300/426/6,הכנסות משימוש במאגרי מידע       ,"  50,000 ","  50,000 ","  44,572 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,427,  32300/427/7,הכנסות מדמי שימוש               ,"  100,000 ","  100,000 ","  96,418 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32300,920,  32300/920/6,השתתפות הממשלה לספריות          ,"  100,000 ","  100,000 ","  100,000 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,323,ספריות ובתי תרבות                 ,3230,ספריות ובתי תרבות                 ,32300,ספריות ובתי תרבות                 
32400,441,  32400/441/3,הכנסות מאגודות ספורט            ,"  40,000 ","  40,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32400,741,  32400/741/3,הכנסות מהטוטו לפעולות ספורט     ,  -   ,  -   ,"  500,000 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32400,921,  32400/921/5,השת' הממשלה לאגודות ספורט       ,"  200,000 ","  200,000 ","  268,000 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32400,922,  32400/922/6,השת' הממשלה - יוזמות בספורט     ,"  600,000 ","  600,000 ","  762,596 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32400,923,  32400/923/7,השת' הממשלה למועדוני ספורט בי ס ,"  200,000 ","  200,000 ","  144,293 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32400,925,  32400/925/9,השת' ממ' במרכזי מצוינות         ,"  200,000 ","  120,000 ","  160,000 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,324,השתתפות בספורט                    ,3240,השתתפות בספורט                    ,32400,השתתפות בספורט                    
32800,921,  32800/921/6,השת' ממשלה בפרוייקטים שונים     ,  -   ,  -   ,"  9,000 ",3,תקבולים משרותים ממלכתיים          ,32,תרבות                             ,328,הכנסות לנוער                      ,3280,הכנסות לנוער                      ,32800,הכנסות לנוער                      
,,,,"  6,810,000 ","  6,695,000 ","  8,256,254 ",,,"32 סה""כ",,,,,,,
33200,410,  33200/410/8,דמי טפול בתחנות לבריאות המשפחה  ,"  30,000 ","  50,000 ","  38,464 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,332,תחנות לבריאות המשפחה ושרותי בריאוך,3320,תחנות לבריאות המשפחה ושרותי בריאוך,33200,תחנות לבריאות המשפחה ושרותי בריאוך
33200,421,  33200/421/2,הכנסות ממשתתפים-בריאות בקהילה   ,"  30,000 ","  30,000 ","  33,945 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,332,תחנות לבריאות המשפחה ושרותי בריאוך,3320,תחנות לבריאות המשפחה ושרותי בריאוך,33200,תחנות לבריאות המשפחה ושרותי בריאוך
33200,422,  33200/422/3,הכנסות מגביה מרפ' שיניים לקשיש  ,  -   ,  -   ,"  156,038 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,332,תחנות לבריאות המשפחה ושרותי בריאוך,3320,תחנות לבריאות המשפחה ושרותי בריאוך,33200,תחנות לבריאות המשפחה ושרותי בריאוך
33200,490,  33200/490/6,הכנסות שונות                    ,  -   ,"  5,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,332,תחנות לבריאות המשפחה ושרותי בריאוך,3320,תחנות לבריאות המשפחה ושרותי בריאוך,33200,תחנות לבריאות המשפחה ושרותי בריאוך
33200,940,  33200/940/2,השת' ממשלה בתחנות לבריאות המשפחה,"  9,000,000 ","  8,700,000 ","  9,106,576 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,332,תחנות לבריאות המשפחה ושרותי בריאוך,3320,תחנות לבריאות המשפחה ושרותי בריאוך,33200,תחנות לבריאות המשפחה ושרותי בריאוך
33300,410,  33300/410/6,דמי טיפול במרפאות מעקב          ,"  5,000 ","  10,000 ","  5,465 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,333,מרפאות מעקב אחר לידה              ,3330,מרפאות מעקב אחר לידה              ,33300,מרפאות מעקב אחר לידה              
33600,410,  33600/410/9,אגרת שרותים בבתיה ס-בריאות השן  ,  -   ,"  535,000 ","  1,409,832 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,336,שרותי בריאות השן                  ,3360,שרותי בריאות השן                  ,33600,שרותי בריאות השן                  
33600,940,  33600/940/3,השתתפות הממשלה-בריאות השן       ,"  800,000 ","  1,375,000 ","  1,829,640 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,336,שרותי בריאות השן                  ,3360,שרותי בריאות השן                  ,33600,שרותי בריאות השן                  
33700,940,  33700/940/1,השת' ממשלה-תכניות רווחה בבריאות ,"  20,000 ","  20,000 ","  10,940 ",3,תקבולים משרותים ממלכתיים          ,33,בריאות                            ,337,השת' ממשלה-רווחה ושיקום שכונות    ,3370,השת' ממשלה-רווחה ושיקום שכונות    ,33700,השת' ממשלה-רווחה ושיקום שכונות    
,,,,"  9,885,000 ","  10,725,000 ","  12,590,900 ",,,"33 סה""כ",,,,,,,
34200,421,  34200/421/1,הכנסות מיעוץ נישואין- אגף דרום  ,"  35,000 ","  35,000 ","  33,529 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,422,  34200/422/2,הכנסות מיעוץ נישואין-אגף מרכז   ,"  30,000 ","  20,000 ","  35,843 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,423,  34200/423/3,הכנסות מיעוץ נישואין-אגף מזרח   ,  -   ,"  5,000 ","  1,352 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,424,  34200/424/4,דמי רישום והדרכה -משפחתונים     ,"  55,000 ","  55,000 ","  79,013 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,425,  34200/425/5,השתתפות קשישים בארוחות          ,"  150,000 ","  150,000 ","  140,919 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,426,  34200/426/6,הכנסות מדמי שימוש בנכסי המינהל  ,"  60,000 ","  60,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,428,  34200/428/8,השתתפות מטופלי סמים             ,"  150,000 ","  150,000 ","  113,469 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,429,  34200/429/9,השת' הקשיש בהוצ' מכירת נכסים    ,"  200,000 ","  200,000 ","  171,869 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,441,  34200/441/5,הכנסות מהרשות לשיקום האסיר      ,  -   ,  -   ,"  100,000 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,445,  34200/445/9,הכנסות מעמותות להעסקת בנות ש ל  ,"  50,000 ","  50,000 ","  34,944 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,446,  34200/446/1,הכנסות מהרשות הארצית למלחמה בסמי,"  50,000 ","  50,000 ","  10,000 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34200,448,  34200/448/3,הכנסות למועדון מכורי סמים-מהרשות,"  115,000 ","  115,000 ","  147,000 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,342,הכנסות מפעו' המנהל לשירותים חבר'  ,3420,הכנסות מפעו' המנהל לשירותים חבר'  ,34200,הכנסות מפעו' המנהל לשירותים חבר'  
34300,410,  34300/410/5,השתתפות הורים לטפול בילד ובנוער ,"  550,000 ","  650,000 ","  505,383 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,420,  34300/420/7,השת' קרובים בטיפול בזקן         ,"  2,200,000 ","  2,800,000 ","  1,974,087 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,430,  34300/430/9,גבייה מגופים-נדחי חב ס          ,"  30,000 ","  40,000 ","  20,240 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,440,  34300/440/2,השת' זקנים בהעסקת סמך מקצועי    ,"  50,000 ","  150,000 ","  139,212 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,450,  34300/450/4,השת' הורים בסידור מפגרים ונכים  ,"  1,500,000 ","  1,500,000 ","  1,440,214 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,460,  34300/460/6,השת' משפחות בהעסקת סמך מקצועי   ,"  10,000 ","  10,000 ","  5,463 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,480,  34300/480/1,השת' משפחות באחז'קשישים בג.השלוש,"  500,000 ","  500,000 ","  565,963 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34300,490,  34300/490/3,הכנסות שונות                    ,"  10,000 ","  10,000 ","  297,242 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,343,הכנסות מטפול בילד  בנער ובזקן     ,3430,הכנסות מטפול בילד  בנער ובזקן     ,34300,הכנסות מטפול בילד  בנער ובזקן     
34510,931,  34510/931/9,שכר עבודה והוצאות מינהל         ,"  28,000,000 ","  26,000,000 ","  25,955,767 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3451,השתתפות הממשלה-שכר עבודה          ,34510,השתתפות הממשלה-שכר עבודה          
34510,932,  34510/932/1,השתת' לאבטחת מוסדות רווחה       ,"  120,000 ","  115,000 ","  114,041 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3451,השתתפות הממשלה-שכר עבודה          ,34510,השתתפות הממשלה-שכר עבודה          
34520,931,  34520/931/6,משפחות במצוקה                   ,"  770,000 ","  770,000 ","  764,598 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,932,  34520/932/7,סיוע למשפחות עם ילדים           ,"  725,000 ","  725,000 ","  704,514 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,933,  34520/933/8,טיפול באלכוהוליסטים             ,"  900,000 ","  755,000 ","  863,041 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,934,  34520/934/9,טיפול בדרי רחוב                 ,"  1,470,000 ","  1,140,000 ","  1,527,525 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,935,  34520/935/1,תוכנית ארצית לטיפול בדרי רחוב   ,"  825,000 ","  830,000 ","  948,015 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,936,  34520/936/2,טיפול באלימות במשפחה            ,"  1,750,000 ","  1,750,000 ","  1,664,865 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,937,  34520/937/3,משפחות שכולות תאונות דרכים      ,"  180,000 ","  150,000 ","  99,278 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,938,  34520/938/4,תוכנית לטיפול בזנות             ,"  3,800,000 ","  3,795,000 ","  3,103,352 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34520,939,  34520/939/5,הוצ' אחרות לטיפול במשפחה        ,"  125,000 ","  125,000 ","  502,698 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3452,טיפול במשפחה                    ונ,34520,טיפול במשפחה                    ונ
34531,931,  34531/931/8,סידור ילדים בפנימיות            ,"  33,310,000 ","  32,350,000 ","  30,229,850 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,932,  34531/932/9,סידור במשפחות אמנה              ,"  1,275,000 ","  1,160,000 ","  1,363,050 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,933,  34531/933/1,סידור ילדים במעונות יום         ,"  11,790,000 ","  10,510,000 ","  9,036,859 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,934,  34531/934/2,משפחתונים-ילדי נשים עובדות      ,"  1,550,000 ","  1,450,000 ","  1,500,262 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,935,  34531/935/3,סידור ילדים במפתנים             ,"  965,000 ","  900,000 ","  564,952 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,936,  34531/936/4,ילדים במעונות חסות              ,"  50,000 ","  50,000 ","  19,433 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34531,938,  34531/938/6,תוכנית ביתית לקהילה האתיופית    ,"  210,000 ","  180,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34531,סידור ילדים במוסדות             ונ
34532,791,  34532/791/1,השת' האג' לק.החינוך-תוכ'-יש מצב ,"  205,000 ","  305,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,931,  34532/931/4,מרכז חרום לילדים בסיכון         ,"  350,000 ","  300,000 ","  267,750 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,932,  34532/932/5,יצירת קשר הורים וילדים          ,"  315,000 ","  315,000 ","  375,620 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,933,  34532/933/6,מועדוניות משותפות               ,"  550,000 ","  550,000 ","  536,187 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,934,  34532/934/7,טיפול בילד בקהילה               ,"  1,870,000 ","  1,705,000 ","  1,483,600 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,935,  34532/935/8,מרכז הורים וילדים               ,"  450,000 ","  450,000 ","  424,090 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,936,  34532/936/9,טיפול בנוער ובצעירים            ,"  920,000 ","  960,000 ","  563,559 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,939,  34532/939/3,השת' לתכ' לאומית לילדים בסיכון  ,"  1,430,000 ","  1,430,000 ","  639,042 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34532,961,  34532/961/1,השתת' משרד התמ ת למשפחתונים     ,"  250,000 ","  250,000 ","  258,800 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3453,טיפול בילד ובנער                ונ,34532,טיפול בילד ובנוער               ונ
34540,931,  34540/931/9,מסגרות יומיות לזקן              ,"  2,070,000 ","  1,730,000 ","  1,704,267 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,932,  34540/932/1,עזרה לקשיש                      ,"  215,000 ","  840,000 ","  248,988 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,933,  34540/933/2,החזקת קשישים במוסדות)+ג.השלושה( ,"  13,180,000 ","  13,930,000 ","  12,684,691 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,934,  34540/934/3,מועדונים לקשישים                ,"  485,000 ","  900,000 ","  484,429 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,935,  34540/935/4,דיור תומך                       ,"  525,000 ","  470,000 ","  441,524 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,936,  34540/936/5,טיפול בזקן בקהילה               ,"  1,520,000 ","  1,200,000 ","  1,342,870 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34540,937,  34540/937/6,תעסוקה לגיל השלישי              ,"  60,000 ","  60,000 ",  -   ,3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3454,טיפול בקשיש                     ונ,34540,טיפול בקשיש                     ונ
34551,931,  34551/931/2,סידור מפגרים במוסדות ממשלתיים   ,"  18,900,000 ","  17,475,000 ","  16,750,249 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,932,  34551/932/3,סידור מפגרים במוסדות אחרים      ,"  54,180,000 ","  51,780,000 ","  48,557,966 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,933,  34551/933/4,סידור אוטיסטים בפנימיות         ,"  8,465,000 ","  7,000,000 ","  6,621,750 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,934,  34551/934/5,סידור מפגרים במעונות-נדחי חוק   ,"  4,500,000 ","  4,500,000 ","  3,988,081 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
34551,935,  34551/935/6,סידור מפגרים במע שים            ,"  2,030,000 ","  1,800,000 ","  1,675,164 ",3,תקבולים משרותים ממלכתיים          ,34,רווחה                             ,345,השת' הממשלה לפעולות רווחה שונות ות,3455,טיפול וסידור למפגר              ונ,34551,סידור מפגרים במוסדות            ונ
