300110,817,1,שרות פסיכולוגי -שכר ,"4,857,700","4,617,600","5,005,900"
300130,817,1,שעות נוספות רשומות ,"153,400","159,400","169,200"
300210,817,1,שרות פסיכולוגי זמני ,"1,200,000","828,300","910,400"
300230,817,1,"ש""נ לעובדים זמניים ","29,400","21,900","24,500"
300320,817,1,פצוים ,900,"20,300","26,900"
300410,817,1,"שכ""ד ש.פסיכולוגי ","715,000","762,400","715,000"
300420,817,1,ת.מזגנים ,"2,100",900,0
300450,817,1,אחזקת ציוד ,"2,400",0,0
300451,817,1,תוכנות מיחשוב ,"17,000","11,100","17,000"
300540,817,1,פסיכולוגי-טלפון דאר ,"19,900","5,200","19,900"
300570,817,1,אוטומציה ,"7,800","3,800","7,800"
300721,817,1,ש.פסיכולוגי-הקצבות ,"9,000","9,000","9,000"
300722,817,1,הדרכה ,"100,000","62,900","85,000"
300755,817,1,מעגן ,"45,000",0,0
300780,817,1,ש.פסיכולוגי-הוצ ,"60,000","25,600","60,000"
500440,817,1,ביטוח תלמידים ,"1,117,200","1,186,800","1,190,000"
600110,817,1,רווחה חינוכית -שכר ,"280,000","252,300","282,600"
600130,817,1,שעות נוספות ,"56,200","53,300","56,400"
600210,817,1,מש ,0,0,0
600780,817,1,רוחה חינוכית ,"1,500,000","1,258,900","1,500,000"
600781,817,1,תוכנית 360 לילדים ונוער ב,0,0,"671,115"
800570,817,1,הסעות -אוטומציה ,0,100,200
800710,817,1,הסעת ח.רגיל ,"3,000,000","2,620,000","1,700,000"
800711,817,1,החזר הוצ'נסיעת תלמידים ,"800,000","393,200","514,100"
800712,817,1,ליווי תלמידים ,"3,450,000","4,388,700","3,880,000"
800713,817,1,הסעות ח.מיוחד ,"9,000,000","9,500,300","9,000,000"
800714,817,1,נסיעות מיוחדות אגף חינוך ,"260,000","226,500","300,000"
800715,817,1,ח.ר.ללא השתתפות ,"23,100","407,800","300,000"
800716,817,1,מלווה ללא השתתפות ,"600,000","613,500","762,000"
800717,817,1,כרטיסיות ללא השתתפות ,"330,000","433,500","470,000"
800718,817,1,מלווים רווחה ,"400,000","590,700","570,000"
800719,817,1,חינוך מיוחד ללא מימון ,0,"342,500","376,000"
800780,817,1,הוצ שונות ,"18,800","5,800","18,000"
,"817 סה""כ",,,"33,694,100","35,515,300","35,849,715"
110,818,1,חינוך מבוגרים משכורות ,"115,000","98,600","110,500"
130,818,1,שעות נוספות רשומות ,"7,200","6,200","6,800"
430,818,1,חשמל ,"350,000","314,900","343,700"
540,818,1,חינוך מבוגרים ,"3,900",100,200
541,818,1,פלאפון-תיכונית ,"11,100","11,600","10,900"
760,818,1,חינוך מבוגרים קנית ,"202,000","202,000","223,900"
780,818,1,חינוך מבוגרים תכו ,400,0,0
100110,818,1,משכורות כוללות ,0,0,0
,"818 סה""כ",,,"689,600","633,400","696,000"
110,822,1,תרבות וארועים-שכר ,"3,500","61,200","29,100"
111,822,1,השתת ,0,"20,700","27,500"
130,822,1,שעות נוספות רשומות ,0,"10,600","5,600"
410,822,1,"שכ""ד ",0,"15,300",0
430,822,1,חשמל מוזיאון דונדיקוב ,"26,500","20,800","23,000"
540,822,1,טלפון תרבות וארועים ,"2,000",0,0
541,822,1,מכשירי קשר+פלאפון ,"12,400","1,500","1,100"
570,822,1,מחשוב מח'תרבות ,"12,400","6,200","8,300"
755,822,1,הפעלת היכל התרבות ,"2,400,000","2,414,800","3,000,000"
780,822,1,הוצאות אחרות תרבות ,"230,000","230,000","230,000"
781,822,1,ארועי תרבות ,"6,360,000","6,360,000","6,360,000"
782,822,1,חברה עירונית ,"5,772,000","5,780,300","6,052,000"
783,822,1,מועדונים קהלתיים ,"275,000","275,000","300,000"
784,822,1,פעולות מיוחדות ,"400,000","400,000","400,000"
100810,822,1,משרדי ממשלה ,"1,471,000","988,700","1,471,000"
,"822 סה""כ",,,"16,964,800","16,585,100","17,907,600"
110,823,1,ספריות משכורות כוללות ,"347,500","321,400","355,300"
130,823,1,שעות נוספות רשומות ,"14,400","13,400","14,500"
420,823,1,ספריות תחזוקת מבנה ,700,"1,900","1,900"
430,823,1,ספריה-חשמל ,"176,000","153,300","163,800"
434,823,1,קבלן נקיון ,"120,000","119,200","132,100"
540,823,1,ספריות -טלפון דאר ,"2,000","1,700","1,100"
760,823,1,ספריות -מאירהוף-ש ,"1,220,000","1,311,200","1,220,000"
780,823,1,הוצאות אחרות ,"80,000","105,900","80,000"
781,823,1,ארכיון ,"140,000","169,800","200,000"
100780,823,1,ספרית מדאר ,"81,000","58,800","81,000"
781110,823,1,שכר ,0,0,0
781130,823,1,שכר שעות נוספות ,0,0,0
,"823 סה""כ",,,"2,181,600","2,256,600","2,249,700"
410,824,1,רשת מתנסים-שכד ,"610,000","331,700","406,500"
430,824,1,רשת המתנסים חשמל ,"1,175,000","1,207,000","1,075,000"
540,824,1,רשת המתנסים טלפון ,0,0,0
541,824,1,מכשירי קשר ,"1,200","1,200",800
780,824,1,רשת מתנסים החזרים ,"635,000","389,000","325,000"
781,824,1,מתנס תנופה ,"345,000","316,900","345,000"
782,824,1,מופת ,"400,000","399,000","120,000"
783,824,1,קיץ בטוח ,"200,000","200,000",0
784,824,1,מלחמה בסמים ,"9,400",0,0
785,824,1,תקותנו ,"350,000","350,000","350,000"
786,824,1,רזרבה מתנס ק.משה ,"300,000","300,000","300,000"
787,824,1,מתנס מהות ,"400,000","400,000","400,000"
788,824,1,גולה ,0,0,"50,000"
789,824,1,תגבור ,"70,000","62,200","70,000"
810,824,1,רשת המתנסים ,"1,860,000","1,854,000","1,860,000"
,"824 סה""כ",,,"6,355,600","5,811,000","5,302,300"
100110,825,1,קונסרבטוריון-משכ ,"391,400","277,700","289,200"
100210,825,1,עובדים זמניים ,300,0,0
100434,825,1,נקיון ,"72,300","52,300","34,000"
100540,825,1,קונסבטוריון דאר טלפ ,"3,500","2,200","1,500"
300110,825,1,מח מוסיקה ,"242,400","222,600","246,300"
300130,825,1,ש.נ. ,"42,400","39,700","43,200"
,"825 סה""כ",,,"752,300","594,500","614,200"
110,826,1,אומנויות הבמה ,"430,700","398,700","444,900"
130,826,1,אומנויות הבמה ,"76,400","70,200","76,500"
210,826,1,זמניים ,0,"36,400","30,100"
784,826,1,פסטיבל המדע ,"100,000",0,"100,000"
100110,826,1,בימת הנוער משכורות ,"420,500","402,200","440,700"
100130,826,1,שעות נוספות רשומות ,"46,300","44,800","46,700"
100210,826,1,בימת הנוער-עובדים זמניים ,100,0,0
100230,826,1,שעות נוספות ,300,0,0
100410,826,1,שכד בימת הנוער בית ,"260,000",0,"260,000"
100420,826,1,בימת הנוער תחזוקת מ ,0,0,0
100430,826,1,בימת הנוער -חשמל ,800,700,800
100540,826,1,בימת הנוער טלפון ,0,0,0
100541,826,1,מירס/פלאפון ,"1,500","1,100",700
100750,826,1,הדרכה מוזיקלית ,"78,000","78,000","78,000"
200110,826,1,שכר ,"125,900","16,600","21,600"
200130,826,1,שכר שעות נוספות ,"9,000","8,200","9,000"
200810,826,1,מוזיאונים ,"240,000","250,600","240,000"
400110,826,1,משכורות כוללות ,"579,100","519,300","579,600"
400130,826,1,שעות נוספות רשומות ,"70,400","68,100","74,500"
400210,826,1,מש ,"21,700","15,900","18,800"
400230,826,1,מש ,"1,200",400,600
400420,826,1,יד לבנים תחזוקת מבנה ,"60,000","55,200","60,000"
400430,826,1,יד לבנים חשמל ,"82,400","74,300","83,400"
400540,826,1,יד לבנים -דאר טלפון ,"35,000","18,900","18,600"
400542,826,1,דאר יד לבנים ,"4,900","3,500","4,700"
500110,826,1,בית תרבות-משכורות כ ,"979,900","926,400","1,019,600"
500130,826,1,שעות נוספות רשומות ,"40,700","41,800","46,900"
500210,826,1,מש ,0,"1,500","2,000"
500430,826,1,בית תרבות-חשמל ,"63,100","52,100","66,100"
500434,826,1,קבלן נקיון ,"25,700","25,500","32,700"
500451,826,1,תוכנות מיחשוב ,600,0,0
500540,826,1,בית תרבות דאר טלפון ,"1,800",0,0
500541,826,1,פלאפון ,"9,500","7,700","4,900"
500542,826,1,מכונת ביול ,0,0,0
500780,826,1,בית תרבות הוצאות ,"20,000",0,0
600110,826,1,"בי""ס להורים ","139,600","127,200","151,000"
,"826 סה""כ",,,"3,925,100","3,245,300","3,912,400"
110,827,1,תרבות תורנית -שכר ,"250,800","207,900","229,800"
130,827,1,שכר שעות נוספות ,"36,400","35,500","38,700"
780,827,1,תרבות תורנית הוצאות ,"1,380,000","1,308,300","1,455,000"
781,827,1,תרבות תורנית-מ ,"1,100,000","1,412,900","1,175,000"
783,827,1,פעולות נוספות ,0,0,0
,"827 סה""כ",,,"2,767,200","2,964,600","2,898,500"
200110,828,1,משכורות כוללות ,"12,100","2,800","3,800"
200210,828,1,זמניים ,"275,400","275,100","295,900"
200410,828,1,שכד חיילים ,0,0,0
200536,828,1,ליסינג רכב ,200,0,0
200760,828,1,אגף הנוער ,"100,000","113,100","100,000"
200761,828,1,קיץ בטוח ,,,"200,000"
200780,828,1,פעולות נוער ,"2,548,000","2,548,800","2,548,000"
200781,828,1,צעירים ,"100,000","100,000","280,000"
900780,828,1,תנועות נוער ,"220,000","220,200","220,000"
,"828 סה""כ",,,"3,255,700","3,260,000","3,647,700"
300110,829,1,משכורות כוללות ,"344,700","310,500","343,700"
300130,829,1,שעות נוספות רשומות ,"41,200","20,500","22,700"
300210,829,1,שכר זמניים ,"7,500","7,800","2,800"
300430,829,1, חשמל ,"640,000","528,300","564,900"
300540,829,1,הוצ' טלפון ,"1,000",900,500
300580,829,1,פרויקטים בספורט ,"1,432,100","1,432,100","1,432,000"
300780,829,1,ספורט-הוצאות אחרות ,"69,700","31,000","69,700"
300810,829,1,אחזקת מגרשים ,0,0,0
400110,829,1,שכר היכל הספורט-אמ ,"292,600","268,500","295,900"
400130,829,1,שכר היכל הספורט-אצ ,"71,800","65,500","71,600"
400420,829,1,ת.מזגנים ,"1,100",900,"1,100"
400540,829,1,טלפון-אולם ספורט עמית ,600,"1,300",700
500110,829,1,שכר היכל הספורט ,"374,400","358,200","401,200"
500130,829,1,שנ היכל הספורט ,"23,800","24,900","28,300"
500210,829,1,מש ,"31,900","20,000","21,500"
500230,829,1,מש זמ ,"1,100",0,0
500540,829,1,היכל הספורט-טלפון ,"8,300","9,200","3,600"
500780,829,1,היכל הספורט ,"2,200",0,0
600110,829,1,אוסי וזהר היכל ספורט ,"360,700","338,500","377,600"
600130,829,1,אוסי וזהר היכל ספורט ,"58,800","66,100","71,600"
600210,829,1,משכורות זמניים ,"7,900","2,100","2,800"
600420,829,1,ת.מזגנים ,0,0,0
600540,829,1,אולם ספורט ,"1,300",900,600
700430,829,1,שפרינצק אולם ,"25,500","18,000","19,600"
710110,829,1,שזר-אולם ,"384,900","388,900","420,400"
710130,829,1,שזר-אולם ,"82,100","84,300","88,600"
710540,829,1,שזר -טלפון ,200,300,0
800110,829,1,משכורות ,"309,600","268,400","316,700"
800130,829,1,שעות נוספות ,"62,400","48,500","56,400"
800210,829,1,שכר זמנים ,"23,800","41,000","39,000"
800760,829,1,ספורטק ,"400,000","343,900","400,000"
900780,829,1,אולם קציר ,"450,000","451,300","450,000"
900811,829,1,סל ספורט לאגודות ,"164,000","176,000","164,000"
910780,829,1,בריכת וייסגל ,"660,000","660,000","660,000"
,"829 סה""כ",,,"6,335,200","5,967,800","6,327,500"
100110,832,1,מרפאות יעוץ -שכר ,"60,500",0,0
400110,832,1,משכורות כוללות ,"292,300","291,700","330,700"
400130,832,1,שעות נוספות רשומות ,"5,800","13,400","15,600"
400430,832,1,טיפת חלב-חשמל ,"118,100","85,700","88,900"
400540,832,1,טיפות חלב-טלפון ,"16,400","10,600","7,400"
,"832 סה""כ",,,"493,100","401,400","442,600"
810,836,1,נטן ,0,0,0
,"836 סה""כ",,,0,0,0
760,837,1,רשות סמים ,"540,000","510,000","540,000"
,"837 סה""כ",,,"540,000","510,000","540,000"
550,841,1,חוברת מידע ,0,0,"50,000"
780,841,1,עזרה לנזקקים-הו ,"200,000","197,200","200,000"
781,841,1,סיוע לאמהות ,"25,000","28,400","37,700"
1110,841,1,"שכר עובדי האגף לש""ח ","14,132,000","12,672,000","14,909,300"
1130,841,1,שנ ,"992,000","886,300","992,000"
1320,841,1,פיצויים ,"52,700","13,100","11,800"
4110,841,1,"שכר כ""א לחינוך מיוחד ","176,400","153,200","180,000"
6410,841,1,שכד ,"160,000","97,100","160,000"
6430,841,1,חשמל ,"185,000","161,000","185,000"
6434,841,1,ניקיון ,"40,000","30,200","40,000"
6540,841,1,טלפון ,"112,000","100,700","112,000"
6541,841,1,ט נייד ,"30,000",0,0
6542,841,1,דאר ,0,0,0
6550,841,1,פרסום ,"2,800","2,700","2,700"
6560,841,1,אחזקת מכונות צילום ,"20,000",0,0
6570,841,1,מחשוב ,"120,000","84,900","120,000"
6710,841,1,הסעות ,"106,000","151,300","175,000"
6750,841,1,עבודות קבלניות(מוקד( ,"380,000","393,100","380,000"
6780,841,1,הוצ ,"90,000","61,000","175,000"
6783,841,1,רזרבה גישור ,"180,000","146,600","220,000"
6930,841,1,רכישות חד פעמיות ,"7,000","2,400",0
7110,841,1,עושים משטרה ,"73,200","73,500","80,900"
,"841 סה""כ",,,"17,084,100","15,254,700","18,031,400"
201840,842,1,טיפול האלכוהוליסטים ,0,0,0
202780,842,1,משפחות במצוקה בקהילה ,"275,000","276,000","276,000"
202840,842,1,משפחות מצוקה בקהילה ,"410,000","299,100","410,000"
206840,842,1,דרי רחוב ,"26,700",0,0
207840,842,1,סיוע למשפחות עם ילדים ,"304,000","222,800","305,000"
209840,842,1,דרי רחוב-רב בעייתי ,"18,700",0,"6,667"
210780,842,1,סיוע בהוצאות אבל ,"5,000",0,0
211840,842,1,סיוע חד פעמי לחימום ,0,0,"13,200"
403110,842,1,משכורות ,"7,900","7,300","7,900"
403130,842,1,שעות נוספות ,"25,200","21,600","23,300"
403755,842,1,כא ,"372,000","372,000","395,000"
403780,842,1,טיפול באלימות ,"20,000","18,100","20,000"
408840,842,1,בית נועם ,"46,300",0,0
409840,842,1,תחנות לטיפול במשפחה ,"53,300","53,300","53,333"
410840,842,1,מס.טיפול לגברים אלימים ,0,"35,000","46,500"
,"842 סה""כ",,,"1,564,100","1,305,200","1,556,900"
500780,843,1,נוער בסיכון ומעמד הילד ,"180,000","44,785","270,000"
501110,843,1,שכר רכזות משפחתונים ,"32,200","29,500","32,400"
503760,843,1,טיפול ,"115,000","104,900","118,000"
503780,843,1,טיפול בילד (שונות( ,"981,000","946,400","999,133"
503840,843,1,טיפול בילד בקהילה ,"220,000","199,200","240,000"
504110,843,1,שכר מועדוניות משותפות ,"514,400","486,100","533,500"
504130,843,1,שעות נוספות ,"13,300","10,300","11,500"
504510,843,1,מועדוניות ארוחות חמות ,"300,000","272,300","300,000"
504760,843,1,מועדוניות ,"700,000","704,500","700,000"
504780,843,1,מועדניות (הסעות( ,"40,000","32,400","50,000"
507780,843,1,יצירת קשר הורים ילדים ,"70,000","70,000","70,000"
507840,843,1,יצירת קשר הורים ילדים ,"15,000","8,200","12,000"
508840,843,1,טיפול במשפחות אומנה ,"205,300","191,400","198,667"
509780,843,1,טיפול בפגיעות מיניות ,"58,800","119,100","121,100"
510430,843,1,חשמל ,"4,200","5,100","5,000"
511780,843,1,בדיקות פסכולוגיות ,"10,800","35,500","46,000"
801780,843,1,החזקת_ילדים בפנמיות ,0,600,"52,315"
801840,843,1,אחזקת ילדים בפנימיות ,"9,328,100","10,092,500","10,456,000"
802780,843,1,עם הפנים לקהילה ,"461,200","459,000","472,131"
901840,843,1,ילדים במעונות יום ,"3,500,000","3,411,700","3,780,000"
,"843 סה""כ",,,"16,749,300","17,223,485","18,467,746"
301780,844,1,אחזקת זקנים במוסדות ,"10,000","10,500","10,900"
301840,844,1,אחזקת זקנים במוסדות ,"4,485,000","3,699,300","4,352,035"
302840,844,1,נופשון לזקן ,"47,200","88,600","50,000"
402760,844,1,מועדון ,"21,800","18,700","21,800"
402780,844,1,מועדון קשישים ,"121,400","133,000","121,400"
403780,844,1,טיפול בזקן בקהילה ,"10,000","91,600","10,000"
403840,844,1,טיפול בזקן בקהילה ,"241,500","75,700","290,700"
405110,844,1,שכר מרכזי ועדות חוק סיעוד,"1,004,500","943,300","1,037,200"
405130,844,1,שנ ,"58,100","54,800","59,600"
406430,844,1,חשמל ,"2,600","2,000","2,100"
406840,844,1,טיפול שינים ,0,"15,700","20,900"
407780,844,1,שכונה תומכת ,"106,700","123,100","106,667"
408780,844,1,השתתפות בפעילות קשישים ,"99,000","66,700","99,000"
409780,844,1,מועדוניות תוכנית העשרה ,"45,000","46,700","47,000"
410780,844,1,שרותים לניצולי שואה ,"99,000","95,400","100,000"
413840,844,1,מיגול וציוד ביתי ,0,"5,500","7,300"
414840,844,1,סיוע לניצולי שואה ,0,"7,000","9,300"
441484,844,1,סיוע לניצולי שואה ,0,0,0
501810,844,1,עלה ,"520,000","520,000","520,000"
501840,844,1,מסגרת יום לזקן ,"400,000","221,700","371,200"
,"844 סה""כ",,,"7,271,800","6,219,300","7,237,102"
101840,845,1,סידור מפגרים במוסדות ,"17,615,000","17,718,800","20,793,704"
102840,845,1,מפגרים במוסד ממשלתי ,"3,830,400","3,072,300","3,501,200"
103840,845,1,אחזקת אוטיסטים ,"2,947,800","2,203,400","2,978,808"
104840,845,1,טיפול בהורים וילדים ,"262,800","221,000","245,900"
105780,845,1,נופשונים וקיטנות ,"41,500","22,700","22,100"
106840,845,1,מעונות יום שיקומיים ,"792,100","460,800","581,982"
108840,845,1,מ.יום ותעסוקה לבוגרים ,"282,400","317,600","448,000"
110840,845,1,משפחות אומנה למפגר ,"23,200","24,100","26,200"
111840,845,1,משפחות אומנה ,"26,100","17,000","18,700"
112840,845,1,הסעות לאוטיסטים ,"18,000","35,800","38,500"
113780,845,1, סביבה תומכת ,"240,000","240,000","256,872"
201110,845,1,שכר מסגרות יום ארוך(עידוד,"213,500","155,300","178,400"
201130,845,1,שנ ,"54,900","30,900","54,000"
201560,845,1,אחזקת מכונת צילום ,"2,000","1,900","2,000"
201760,845,1,כא ,"140,000","139,400","140,000"
201780,845,1,הוצ שונות ,"170,000","147,700","170,000"
203110,845,1,שכר לימן ,"415,300","229,800","400,000"
203130,845,1,שנ ,"44,900","28,800","27,500"
203320,845,1,פיצויים ,"28,100",0,0
203540,845,1,טלפון לימן ,"3,700","2,600","1,700"
203780,845,1,הוצ שונות ,"57,100","17,500","19,600"
203840,845,1,מפגרים במעון טיפולי ,"1,776,000","1,382,000","1,500,000"
204110,845,1,שכר מעש ,"326,500","300,100","328,600"
204130,845,1,ש.נ מעש ,"26,800","23,800","25,500"
204540,845,1,מעש טלפון ,"1,200",100,100
204780,845,1,הוצ שונות ,"220,000","173,800","440,000"
204840,845,1,"פירוט מפעל מעשי""ם ","1,241,800","984,100","1,152,168"
205840,845,1,מפגרים במעון אמוני ,"66,000","45,200","51,600"
301840,845,1,שרותים תומכים למפגר ,"43,300","43,700","44,900"
302840,845,1,נופשונים למפגר ,"72,000","51,100","50,300"
303780,845,1,מועדונים חברתיים למפגר ,"42,700","34,700","90,000"
303840,845,1,מועדונים חברתיים למפגר ,0,0,0
304710,845,1,הסעות למ.יום למפגר ,"10,000","15,500","19,600"
,"845 סה""כ",,,"31,035,100","28,141,500","33,607,934"
100430,846,1,מועדון עיוורים ,"17,000","10,300","9,900"
301780,846,1,שיקום העיוור בקהילה ,"4,000","1,600","2,100"
301840,846,1,שיקום העיוור בקהילה ,0,"1,100",0
303840,846,1,הדרכת עיוור ובני ביתו ,"50,000","110,600","115,400"
401840,846,1,מפעלי שיקום לעיוור ,"4,000","7,400",0
402840,846,1,מפעלי תעסוקה ומועדון ,"235,000","240,400","327,000"
501840,846,1,אחזקת נכים בפנימיות ,"7,246,100","6,084,600","7,737,248"
502840,846,1,נכים במשפחות אומנה ,"213,100","129,300","221,000"
503840,846,1,מעונות ממשלתים שיקום ,0,"50,700","62,800"
601840,846,1,תעסוקה מוגנת למוגבל ,"296,800","355,700","396,444"
602840,846,1,מסגרותיום לילד המוגבל ,"300,000","272,400","365,112"
701840,846,1,תוכניות לילד החריג ,"362,100","309,900","350,000"
702840,846,1,הסעות נכים ,"34,300","22,100","29,700"
703710,846,1,הסעות ,"670,000","444,000","600,000"
703840,846,1,מעון יום שיקומי לנכים ,0,"523,500","1,073,736"
705840,846,1,מרכז יום שיקומי לנכים ,"1,152,000","346,000","460,200"
706840,846,1,תוכנית מעבר לחרשים ,"69,000","46,700","51,700"
707840,846,1,תעסוקה נתמכת לנכים ,"180,000","123,100","116,000"
708840,846,1,נופשונים להבראה ,"9,300","12,200","16,300"
709840,846,1,חלופה למעון יום שיקומי ,"294,000",0,0
801840,846,1,מרכזי איבחון ושיקום ,"76,000","57,500","78,700"
802780,846,1,שיקום נכים בקהילה ,"25,000","10,000","13,300"
802840,846,1,שיקום נכים בקהילה ,"15,000","13,600","11,400"
803780,846,1,נכים קשים בקהילה ,"118,800","62,700","83,400"
806780,846,1,מועדונים לעיוור ,0,"56,500","21,900"
806840,846,1,מועדונים לעיוור ,"116,000","31,500","41,800"
807840,846,1,מרכז יום לנכים ,"49,000","30,400",0
808840,846,1,ילדים עיוורים בקהילה ,0,"11,700","13,300"
840410,846,1,שכד' מרכז שיקום מקצוע ,"93,000","3,000","4,000"
,"846 סה""כ",,,"11,629,500","9,368,500","12,202,440"
101780,847,1,טיפול בנוער וצעירים ,"257,700","245,900","287,200"
103780,847,1,טיפול בנערות מצוקה ,"50,000","41,700","40,000"
104840,847,1,מקלטים לנשים מוכות ,"190,700","414,000","373,000"
106840,847,1,שהות במקלט לנערות ,"6,700","36,800","40,100"
109840,847,1,"פרוייקט עד""י ","441,200","409,200","446,600"
110780,847,1,בתים חמים לנערות ,"280,000","280,300","298,000"
111840,847,1,טיפול בנפגעי תקיפה מינית ,0,"130,100","3,300"
112840,847,1,טיפול בנפגעי תקיפה מינית ,0,"6,900","20,000"
201840,847,1,מעונות חסות ,"144,500",100,"150,000"
301840,847,1,סמים טיפול בקהילה ,"710,400","560,900","550,000"
302780,847,1,בדיקות למשתמש(סמים( ,"26,700","30,200","39,700"
304780,847,1,פרוייקטים לנגמלים ,0,0,0
305780,847,1,מ.יום לנוער סמים ,"420,100","190,200",0
402840,847,1,מפתן ממשלתי ,0,"8,100","14,500"
403110,847,1,שכר מפתן דמי אחזקה ,"1,548,300","1,421,100","1,700,000"
403130,847,1,שעות נוספות ,"26,400","49,800","64,200"
403510,847,1,מפתן אלונים ח+פ ,"122,100","90,200","89,800"
403540,847,1,מפתן טלפון ,"4,000","2,000","1,400"
403780,847,1,הוצ' שונות +שטרות ,"384,500","178,000","220,000"
403840,847,1,מפתן מקומי-החזקה ,"85,300","-2,600",0
404780,847,1,פעולות משלימות למפתנים ,"20,000","59,900","79,700"
405780,847,1,ת.למניעת אלימות במפתן ,"40,000",0,0
406840,847,1,"מפתן כולל כ""א ",0,"11,600","15,500"
,"847 סה""כ",,,"4,758,600","4,164,400","4,433,000"
201780,848,1,פיתוח תוכניות קהילתיות ,"20,000","6,300","8,300"
202780,848,1,עבודה קהילתית ,"20,000","47,400","63,100"
301430,848,1,חשמל ,"11,900","11,800","12,400"
301780,848,1,פעולות התנדבות הקהילה ,"10,700","10,700","9,800"
303780,848,1,יעוץ לאזרח ,"3,300","3,300","4,400"
304780,848,1,עמית למשפחה ,"84,000","84,000","102,400"
500780,848,1,שיקום שכונות תנופה ,"569,300","576,200","565,000"
501780,848,1,שיקום_שכונות פעולות ,"44,000","117,900","44,000"
502110,848,1,שכר עובדי שיקום שכונות ,"962,600","860,000","937,600"
502130,848,1,שנ ,"28,400","26,500","28,800"
502320,848,1,פיצויים ,700,0,0
,"848 סה""כ",,,"1,754,900","1,744,100","1,775,800"
1840,849,1,מעונות יום עולים ,"626,400","408,700","480,000"
2840,849,1,נכים בפנימיה-עולים ,"101,900","109,000","104,900"
5840,849,1,טיפול בעיוורים-עולים ,"17,100","20,500","19,200"
9840,849,1,מעש עולים ,"183,000","67,300","73,200"
10840,849,1,מפגר בפנימיה -עולים ,"765,200","521,500","540,180"
11840,849,1,משפחות עולים במצוקה ,"250,000","155,500","250,000"
12840,849,1,ילדים בפנימיות עולים ,"930,500","416,700","648,144"
13760,849,1,ילדים במצוקה ,"125,000","124,400","126,000"
13840,849,1,ילדים במצוקה -עולים ,"75,000","27,800","36,800"
14780,849,1,קשישים ,"72,000","104,900","120,000"
14840,849,1,טיפול בזקנים -עולים ,"48,200","27,400","28,600"
16780,849,1,תכנית מגשרים ,"86,700","63,800","70,700"
17780,849,1,תוכניות קבוצתיות לעולים ,"21,700","17,200","22,900"
18110,849,1,שכר עובדי שכונות עולים ,"234,200","210,400","228,700"
18130,849,1,שנ ,"17,100","15,900","17,300"
19840,849,1,מעון יום טיפולי ,"29,600","27,200","29,600"
20840,849,1,איבחון ושיקום נכים עולים ,"25,600","33,100","33,100"
23755,849,1,טיפול באלימות עולים ,0,0,0
24780,849,1,מועדון עולים-העשרה לקשישי,0,"25,500",0
25110,849,1,שכר ,"990,500","830,500","960,000"
26780,849,1,במעלה ,"189,100","161,800","189,000"
27780,849,1,חומש לאתיופים פעולות ,"600,000","313,200","500,000"
301780,849,1,עולים נפגעי סמים ,0,0,0
,"849 סה""כ",,,"5,388,800","3,682,300","4,478,324"
810,851,1,השתתפויות מועצה דתית ,"7,632,000","7,673,300","7,666,000"
,"851 סה""כ",,,"7,632,000","7,673,300","7,666,000"
110,860,1,מח קליטה ,"463,000","414,100","460,000"
130,860,1,מח קליטה שעות נוספות ,"28,100","26,200","28,500"
410,860,1,"שכ""ד קליטה ","70,600","66,700","80,000"
450,860,1,אחזקת ציוד ,600,0,0
540,860,1,טלפון קליטה ,"6,600","4,200","2,700"
580,860,1,הוצ'שונות קליטה ,"144,000","141,300","166,600"
581,860,1,קליטה חברתית ,"720,000","998,000","720,000"
750,860,1,קליטה ,"166,000","13,400","286,000"
780,860,1,ביס לשחמט ,"115,000","33,700","150,000"
781,860,1,עיר ללא אלימות ,"1,430,000","925,600","1,522,000"
,"860 סה""כ",,,"3,143,900","2,623,200","3,415,800"
110,861,1,מוקד קליטה ,0,"1,000","1,200"
130,861,1,שעות נוספות ,0,"3,300","4,000"
210,861,1,מש זמניים ,"49,600","72,000","49,200"
410,861,1,שכירות ,"124,600","61,200","81,400"
450,861,1,אחזקת ציוד ,"1,500",0,0
540,861,1,טלפון ,"1,000",200,300
541,861,1,מוקד קליטה-טלאפון ,"5,400","3,900","2,500"
580,861,1,שקום שכונות אושיות ,"8,600","4,500","3,600"
755,861,1,מוקד קליטה-קנית שרו ,"260,000","253,500","260,000"
780,861,1,הוצ-מוקד קליטה ,"600,000","596,200","700,000"
,"861 סה""כ",,,"1,050,700","995,800","1,102,200"
760,862,1,פרוייקט בקהילה ,"1,100,000","1,576,900","1,300,000"
780,862,1,להקת פרחי אדיס ,"29,700","3,000","1,500"
,"862 סה""כ",,,"1,129,700","1,579,900","1,301,500"
110,911,1,מים משכורות כוללות ,"618,200","562,400","613,300"
130,911,1,מים-שעות נוספות רשומות ,"72,800","75,900","82,500"
530,911,1,מח' מים רכב ,"31,000","9,700","12,900"
531,911,1,מח' מים דלק לרכב ,"81,000","46,300","43,700"
533,911,1,מח המים ביטוח ,"30,000","24,400","32,400"
540,911,1,מים - טלפון ,0,0,0
541,911,1,מים מכשירי קשר ,"33,000","25,900","23,700"
580,911,1,הוצאות אחרות ,"56,900","46,600","62,000"
,"911 סה""כ",,,"922,900","791,200","870,500"
110,912,1,מים משכורות כוללות ,"831,900","1,122,900","1,400,000"
130,912,1,מים שעות נוספות רשומות ,"103,300","95,100","108,200"
