110,614,1,משכורות כוללות,"147,100","146,000","159,900"
111,614,1,החזר שכר,,,
210,614,1,משכורות זמניים,"408,400","400,000","447,600"
450,614,1,אחזקת ציוד,,,
520,614,1,דובר-עיתון,"10,100","11,400","13,500"
531,614,1,דלק -דובר,,,
536,614,1,השכרת רכב,,,
540,614,1,דובר -טלפון ומברקים,,,
541,614,1,פלאפון לדובר,,,
550,614,1,פרסומים,"512,700","500,000","600,000"
570,614,1,מחשוב,"74,000","97,500","197,500"
580,614,1,הוצאות אחרות,"4,600","2,600",
750,614,1,עב'קבלניות -פרסום ע,,,
751,614,1,דובר-יעוץ,,,
755,614,1,כח אדם - דובר,,,
780,614,1,הוצאות אחרות,"9,700","4,100","17,000"
21110,614,1,דובר,,,
100110,614,1,נציב פניות הציבור,"106,500","125,200","126,400"
,"614 סה""כ",,,"1,273,100","1,286,800","1,561,900"
110,615,1,משאבי אנוש-שכר,"1,619,300","1,702,500","1,815,100"
130,615,1,שעות נוספות רשומות,"238,100","282,300","266,800"
210,615,1,מש,,,
450,615,1,אחזקת ציוד,"5,600","7,200","7,200"
451,615,1,מיחשוב,"1,600",,
520,615,1,ספרות מקצועית,500,"2,100","1,500"
523,615,1,דמי חבר ואירגונים,"58,400","64,000","64,000"
536,615,1,דלק ליסינג,"49,600","55,000","55,500"
540,615,1,כח אדם-טלפון,"18,000","8,800","8,800"
541,615,1,כא - מכשיר קשר,"4,500","6,000","6,000"
542,615,1,"כ""א דאר","33,800","31,800","35,000"
550,615,1,פרסומים,"1,300","1,400","2,000"
560,615,1,הדפסות,400,"5,000","2,500"
570,615,1,אוטומציה יח'שכר,"647,500","850,000","900,000"
580,615,1,"כ""א-הוצאות משרדיו","24,200","20,500","25,000"
750,615,1,שעוני נוכחות,"142,500","135,000","140,000"
751,615,1,"כ""א-יעוץ","186,100","230,000","230,000"
780,615,1,הוצאות אחרות,"23,700","51,000","65,000"
21110,615,1,משאבי אנוש,,,
100780,615,1,השתלמויות רימון,"606,500","620,000","620,000"
200780,615,1,קרן הדרים,,,"800,000"
,"615 סה""כ",,,3661600,4072600,"5,044,400"
521,616,1,העשרת עובדים,"195,600","200,000","200,000"
780,616,1,השתלמויות עובדים,"-9,000",,
100110,616,1,משכורות כוללות,"596,300","660,000","665,800"
100130,616,1,משכורות כוללות,"24,700","26,500","25,300"
100210,616,1,שעות נוספות,200,,
100320,616,1,פיצויים,,,
100430,616,1,מרכז הדרכה חשמל,,,
100434,616,1,מרכז הדרכה שרות נקיון,,,
100450,616,1,אחזקת ציוד,,,
100510,616,1,מרכז הדרכה,,,
100536,616,1,רכב מפעם,"48,200","50,000","46,900"
100540,616,1,מרכז הדרכה,"10,800","12,000","11,300"
100541,616,1,מרכז הדרכה פלאפון,"5,500","5,300","5,700"
100542,616,1,מפעמ-דאר,"33,800","31,800","29,900"
100580,616,1,מרכז הדרכה,,,
100720,616,1,מרכז הדרכה,,,
100750,616,1,מרכז הדרכה,,,
100780,616,1,מרכז הדרכה,"1,351,000","1,400,000","1,400,000"
,"616 סה""כ",,,"2,257,100","2,385,600","2,384,900"
110,617,1,משכורות כוללות,"872,900","943,300","971,000"
130,617,1,שעות נוספות רשומות,"30,300","33,700","32,500"
210,617,1,משכורות משפטית,"308,400","302,400","336,500"
320,617,1,פצוים,,,
450,617,1,אחזקת ציוד,"2,200","1,500","1,500"
520,617,1,ספרים ועיתונים,"17,600","16,100","16,100"
536,617,1,רכב ליסינג,"62,300","64,400","66,000"
540,617,1,משפטית-דאר טלפון,"2,200","4,600","4,600"
541,617,1,מכשרי קשר,"7,600","7,600","7,600"
542,617,1,משפטית דאר,,,
570,617,1,מיחשוב,"5,400","7,500","7,500"
580,617,1,הוצאות אחרות,"12,200","30,700","30,700"
750,617,1,פסד-הסכמי פשרה,"236,500","600,000","600,000"
751,617,1,יעוץ משפטי,"796,100","800,000","800,000"
755,617,1,משפטית -חברו כח אדם,,,
21110,617,1,משפטית,,,
100751,617,1,יועץ חיצוני,"2,006,800","2,000,000","2,150,000"
,"617 סה""כ",,,"4,360,500","4,811,800","5,024,000"
110,618,1,שכר מרכז תכנון ומין,,,
540,618,1,טלפון,,,
570,618,1,תכנון ומידע-מחשב,,,
,"618 סה""כ",,,0,0,0
210,619,1,בחירות,200,,300
780,619,1,בחירות לרשויות המקומיות,900,,
,"619 סה""כ",,,1100,0,300
399,621,1,הבראה +יובל,,,
100110,621,1,.,"1,756,300","1,886,700","1,997,600"
100130,621,1,שעות נוספות רשומות,"168,800","195,000","195,000"
100210,621,1,שכר,,"24,800",
100320,621,1,פיצויים,,,
100440,621,1,.,,,
100450,621,1,אחזקת ציוד,,,
100520,621,1,גזברות ספרות מקצועי,,,
100531,621,1,דלק,100,,
100536,621,1,השכרת רכב,"53,400","75,400","52,600"
100540,621,1,גזברות טלפון ומברקים,"14,400","8,200","15,000"
100541,621,1,מכשירי קשר,"6,300","6,900","6,700"
100560,621,1,מכשירי כתיבה ןהדפסות,900,"4,600",300
100570,621,1,מחשוב הגזברות,"24,300","43,800","28,100"
100580,621,1,הוצאות אחרות,"78,600","40,200","65,700"
100750,621,1,עבודה קבלנית-רואה,"136,800","159,300","177,300"
100751,621,1,גזברות יועצים,"1,337,100","1,600,000","1,600,000"
100755,621,1,חברות כח-אדם,,,
100781,621,1,רזרבה,"37,000","300,000","500,000"
100930,621,1,גזברות,"1,200",,"1,500"
121110,621,1,גזברות,,,
300110,621,1,משכורות כוללות,"438,500","476,600","475,800"
300130,621,1,שעות נוספות רשומות,"69,800","78,000","78,000"
300210,621,1,עובדים זמניים,,,
300570,621,1,"הנח""ש","20,300","23,700","27,000"
,"621 סה""כ",,,"4,143,800","4,923,200","5,220,600"
100110,623,1,משכורות כוללות,"2,822,300","3,200,000","3,185,000"
100120,623,1,הוצ' נילוות,"1,900","3,400",
100130,623,1,שעות נוספות רשומות,"333,800","383,900","382,000"
100210,623,1,מש,"140,300","311,700","170,300"
100320,623,1,פיצויים,,,
100450,623,1,אחזקת ציוד,"6,600","1,900","6,700"
100451,623,1,מיחשוב,"47,700","32,700","47,200"
100536,623,1,ליסינג,,,
100540,623,1,מיסים טלפון,500,600,600
100541,623,1,מכשירי קשר+פלאפון,"13,500","15,600","13,700"
100542,623,1,מיסים דואר,"33,800","31,800","37,000"
100550,623,1,פרסומים,,,
100560,623,1,הדפסות,"104,200","79,300","95,800"
100570,623,1,אוטומציה,"902,000","1,357,700","1,357,000"
100580,623,1,הוצאות אחרות,"412,800","360,000","360,000"
100750,623,1,עבודות קבלניות,"348,600","200,000","700,000"
100751,623,1,הוצ שונות,,"10,800",
100752,623,1,עמלות,"5,453,200","3,873,200","4,500,000"
100755,623,1,חברות כח אדם,,,
121110,623,1,שומה וגביה,,,
,"623 סה""כ",,,10621200,9862600,10855300
610,631,1,עמלות בבנקים,"3,288,000","2,936,300","3,060,800"
611,631,1,עמלות שיווק_ טלפוני,"235,400","330,000","232,300"
,"631 סה""כ",,,"3,523,400","3,266,300","3,293,100"
620,632,1,ריבית על משיכות יתר,"405,800","712,500","333,800"
650,632,1,רבית פיגורים לספקים,"564,300","698,200","374,400"
680,632,1,הוצ ריבית שונות,,,
,"632 סה""כ",,,970100,1410700,708200
600,649,1,"פרע""מ זמני אוצר השלטון",,,
610,649,1,מיחזור הלואות,,,
691,649,1,מלוות קרן,"15,093,300","16,000,500","15,691,300"
692,649,1,מלוות ריבית,"7,540,900","8,674,400","7,456,200"
693,649,1,מלוות הצמדה,"4,445,800","3,900,400","4,290,900"
694,649,1,פרעון מוקדם מלוות,,,
1691,649,1,פרעון מלוות תברים-קרן,"6,320,800","6,500,900","6,813,900"
1692,649,1,פרעון מלוות תברים-ריבית,"3,572,200","4,000,000","4,035,700"
1693,649,1,פרעון מלוות תברים-הצמדה,"1,175,600","1,072,600","1,109,400"
,"649 סה""כ",,,"38,148,600","40,148,800","39,397,400"
110,711,1,משכורות כוללות,"1,720,100","821,500","1,935,500"
120,711,1,הוצ נלוות,,,
130,711,1,שעות נוספות רשומות,"471,500","205,800","523,800"
210,711,1,משכורות זמניים,,,
320,711,1,פיצויים,,,
399,711,1,הבראה +יובל,,,
450,711,1,אחזקת ציוד,"1,900","2,400","3,000"
541,711,1,תברואה  מכשירי קשר,"39,000","48,000","40,000"
542,711,1,תברואה דאר,,,
550,711,1,פרסום,"2,500","6,400","20,000"
580,711,1,הוצאות אחרות,"10,200","9,500","12,000"
,"711 סה""כ",,,"2,245,200","1,093,600","2,534,300"
100110,712,1,תחנת מעבר,"897,700","998,300","1,018,800"
100130,712,1,תחנת מעבר,"149,600","169,800","163,900"
100210,712,1,זמניים,,,
100320,712,1,פיצויים,,,
100530,712,1,תחנת מעבר,"124,300","120,000","120,000"
100531,712,1,תחנת מעבר דלק,,,
100580,712,1,הוצאות אחרות,,,
100720,712,1,תחנת מעבר חומרים,700,,900
100750,712,1,תחנת מעבר,"307,200","350,000","330,000"
100755,712,1,תחנת מעבר כא,,,
121110,712,1,תחנת מעבר,,,
200110,712,1,משכורות כוללות,"529,500","559,600","582,600"
200120,712,1,הוצ נילוות,,,
200130,712,1,שעות נוספות רשומות,"49,900","44,500","54,400"
200210,712,1,מש,,"12,800",
200230,712,1,משכורות,,800,
200320,712,1,פיצויים,,"3,100",
200740,712,1,כלים מכשירים וציוד,,,
200755,712,1,חברות כח אדם,,,
200780,712,1,הוצ' ניקוי רחובות,"7,258,700","8,678,600","9,000,000"
202111,712,1,משרד הבטחון משכורת,,,
221110,712,1,ניקוי רחובות,,,
300110,712,1,משכורות כוללות,"6,381,200","8,000,000","7,661,000"
300111,712,1,ביקורת ניכויים,,,
300120,712,1,הוצ נילוות,"18,300","28,500",
300130,712,1,שעות נוספות רשומות,"1,204,200","1,801,700","1,383,300"
300210,712,1,זמניים,,"319,600",
300230,712,1,משכורת,,"5,500",
300320,712,1,פיצויים,,"51,000",
300430,712,1,תחנת שיענוע,"80,400","94,600","90,000"
300530,712,1,החזקת מכוניות,"863,200","1,040,500","900,000"
300531,712,1,דלק,"858,600","1,010,000","900,000"
300533,712,1,ביטוח ורישוי רכב,"285,400","268,000","140,000"
300536,712,1,השכרת רכב,"537,100","465,000","550,000"
300540,712,1,טלפון רובעים,"7,000","4,100","7,000"
300541,712,1,פלאפון,-200,,
300580,712,1,הוצאות שונות,"42,600",700,"6,000"
300720,712,1,חומרים איסוף אשפה,,,
300741,712,1,רכישת פחים ועגלות,"22,500","188,000","30,000"
300750,712,1,עבודה קבלנית,"64,600","29,000","150,000"
300751,712,1,פינוי אשפה,"23,438,500","22,365,000","23,000,000"
300830,712,1,השתת' באגוד ערים אשפה,,,
310110,712,1,שכ מפעלי ציוד,"228,300","247,700","252,700"
310130,712,1,מפעלי ציוד,600,700,900
321110,712,1,אסוף אשפה,,,
321111,712,1,דמי פגיעה,,,
400110,712,1,ניקוי מגרשים,,,
400320,712,1,פיצויים,,,
400750,712,1,ניקוי מגרשים,,,
,"712 סה""כ",,,43349900,46857100,46341500
110,713,1,משכורות פיקוח תברואה,,,
120,713,1,הוצ נלוות,,,
130,713,1,שעות נוספות רשומות,,,
210,713,1,משכורות כוללות,,,
230,713,1,"ש""נ לעובדים זמניים",,,
200110,713,1,מש' פקחים,"672,500","735,400","775,800"
200120,713,1,הוצ' נילוות,,,
200130,713,1,מש' פקחים-שעות נוספות,"101,200","97,300","105,700"
200210,713,1,מש' פקחים-זמ',"595,100","678,400","664,200"
200230,713,1,מש' פקחים זמ ש.נ,"88,900","148,000","97,300"
200540,713,1,טל' פקחים,,,
200541,713,1,טלפון,,,
300110,713,1,פיקוח על עסקים ומוסדות,"670,100","674,700","756,200"
300130,713,1,פיקוח על עסקים ומוסדות,"38,200","42,700","41,600"
300210,713,1,זמניים,,"42,600",
300570,713,1,רשוי עסקים אוטומציה,"8,500","11,800","11,300"
300780,713,1,פיקוח על עסקים ומוסדות,,,
,"713 סה""כ",,,2174500,2430900,2452100
200110,714,1,משכורות כוללות,"745,000","769,400","776,400"
200120,714,1,הוצ נלוות,"1,400","1,500",
200130,714,1,שעות נוספות רשומות,"29,100","32,900","31,300"
200210,714,1,שכר רופאים ויטרנרים,"213,900","385,700","300,500"
200230,714,1,שעות נוספות,"9,000","4,500","12,000"
200320,714,1,פיצויים,,,
200410,714,1,שכד-מחלקה ויטרנרית,"98,200","129,500",
200434,714,1,נקיון,,,
200450,714,1,אחזקת ציוד,300,300,"1,000"
200530,714,1,רכב ויטרנרית,"4,100","4,800","5,000"
200531,714,1,דלק ויטרנרית,"11,700","17,000","17,000"
200533,714,1,רכב ויטרנרית,"6,100","4,800","5,000"
200536,714,1,ליסינג,"35,200",,"38,100"
200540,714,1,ויטרנרי -טלפון,"40,200","39,100","39,100"
200541,714,1,ויטרנרית מכשיר קשר,"5,800","7,000","7,000"
200570,714,1,אוטומציה - תקשורת,"8,100","9,600","12,000"
200580,714,1,הוצאות אחרות,"19,700","25,300","15,000"
300434,714,1,נקיון כלביה,,,
300540,714,1,כלביה הסגר,"1,100",500,"1,000"
300570,714,1,ויטרנרי מחשוב,,,
300580,714,1,מלחמה בכלבת,"1,500","1,400","1,400"
300720,714,1,מלחמה בכלבת -חומרים,"98,800","94,500","100,000"
300750,714,1,מלחמה בכלבת,"89,100","118,800","118,800"
300751,714,1,מלחמה בכלבת הסגרה,,,
300780,714,1,כלביה,"134,100","114,600","184,000"
,"714 סה""כ",,,"1,552,400","1,761,200","1,664,600"
300110,715,1,משכורות הדברה,"670,400","770,400","741,800"
300130,715,1,משכורות הדברה,"102,200","119,800","115,800"
300210,715,1,משכורת הדברה,,,
300720,715,1,חומרים להדברת מזיקים,"7,700","41,500","45,000"
321110,715,1,הדברה,,,
,"715 סה""כ",,,780300,931700,902600
110,721,1,חרום-שכר כולל,"2,032,600","2,000,000","2,306,800"
120,721,1,הוצ  נילוות  חרום,"2,000","2,200",300
130,721,1,חרום-שעות נוספות ר,"277,000","299,100","305,300"
210,721,1,חרום-עובדים זמניים,"103,800","60,600","114,900"
230,721,1,"חרום-ש""נ לעובדים זמניים",,"3,500",
399,721,1,הבראה +יובל,,,
430,721,1,מטווח,,,
450,721,1,אחזקת ציוד,"1,700","2,200","1,200"
451,721,1,מיחשוב,"10,400","4,900","12,600"
531,721,1,.,"1,000",200,800
533,721,1,רשיונות וביטוחים לנגררי,,,
536,721,1,חרום - דלק )מוסקונה(,"112,400","149,200","109,200"
540,721,1,מח חרום טלפון,"7,000","6,300","7,100"
541,721,1,חרום מכשירי קשר,"25,600","51,500","26,500"
542,721,1,חרום דאר,,,
570,721,1,מחשוב בטחון,700,500,900
580,721,1,הוצאות אחרות,"71,900","68,300","100,000"
720,721,1,חומרים,,,
750,721,1,עבודות קבלניות,"2,500","1,700","2,000"
755,721,1,חרום-חברות כח-אדם,,,
780,721,1,הוצאות מטווח,"9,900","6,600","13,100"
21110,721,1,חרום ובטחון,,,
,"721 סה""כ",,,2658500,2656800,3000700
434,722,1,נקיון,,,
750,722,1,עבודות קבלניות,,,
755,722,1,כא משאז,,,
100110,722,1,משכורות כוללות,"13,700","15,100","13,700"
100210,722,1,מש,,,
100434,722,1,"נקיון משא""ז",,,
100540,722,1,בזק,"2,400","1,500","2,700"
100541,722,1,פלאפון,"6,200","6,400","7,300"
100750,722,1,עבודה קבלנית,"8,700","24,200","24,200"
100780,722,1,משאז הוצאות אחרות,"19,100","20,000","23,000"
121110,722,1,"משא""ז",,,
,"722 סה""כ",,,50100,67200,70900
110,723,1,הגא-שכר עובדים קבוע,"475,500","701,700","544,200"
130,723,1,"הגא-ש""נ","25,900","47,800","28,700"
210,723,1,מש,,,
430,723,1,חשמל לפעולות מקלט,"108,800","97,100","123,100"
530,723,1,החזקת מכוניות,,,
533,723,1,ביטוח,,,
750,723,1,עבודות קבלניות,"29,200","29,000","30,000"
755,723,1,הגא-חברות כח אדם,,,
780,723,1,הוצאות אחרות,"26,300","38,600","40,000"
810,723,1,השתתפויות הגא ארצי,"443,800","582,800","590,300"
21110,723,1,"הג""א",,,
,"723 סה""כ",,,1109500,1497000,1356300
830,724,1,השתת' באגוד ערים כב,"1,418,800","1,500,000","1,600,000"
,"724 סה""כ",,,"1,418,800","1,500,000","1,600,000"
780,725,1,בטיחות וגיהות,"10,200","35,000","1,200"
,"725 סה""כ",,,"10,200","35,000","1,200"
110,731,1,משכורות כוללות,"843,100","1,096,900","1,221,900"
111,731,1,משכורת,,,
120,731,1,הוצ' נילוות,"6,100","7,300",300
130,731,1,שעות נוספות רשומות,"20,400","22,800","22,600"
210,731,1,משכורות,"159,300","280,900","251,700"
320,731,1,פיצוים,,"15,400",
399,731,1,הבראה +יובל,,,
450,731,1,אחזקת ציוד,"10,200","11,400","13,000"
451,731,1,מיחשוב,,,
520,731,1,ספרות מקצועית,"3,300","5,000","5,000"
531,731,1,דלק,200,,
536,731,1,דלק ליסינג,"157,100","148,900","164,800"
540,731,1,בולים טלפון ומברקים,"1,700",,"1,500"
541,731,1,מנהל הנדסה פלאפון,"37,600","52,300","33,900"
542,731,1,מנהל הנדסה דאר,"35,700","35,700","32,400"
550,731,1,פרסומים,"33,800","33,900","33,900"
560,731,1,העתקות אור,"40,400","72,200","50,000"
570,731,1,מיחשוב,"269,400","292,800","300,000"
580,731,1,הוצאות אחרות,"166,800","190,000","190,000"
750,731,1,עב' קבלניות,"109,800","650,000","500,000"
751,731,1,יועצים,,,
755,731,1,חברות כח אדם,,,
21110,731,1,תכנון ובנין עיר,,,
,"731 סה""כ",,,1894900,2915500,2821000
780,732,1,הוצאות תכנון,"120,300","315,900","160,000"
,"732 סה""כ",,,"120,300","315,900","160,000"
110,733,1,רישוי ופיקוח על בני,"2,414,200","2,380,500","2,774,700"
130,733,1,רישוי ופיקוח על בני,"160,400","176,200","175,200"
210,733,1,רישוי ופיקוח על בנ,"835,500","1,202,600","989,800"
320,733,1,פיצויים,,,
541,733,1,פיקוח מכשיר קשר,,,
21110,733,1,רישוי בנין,,,
,"733 סה""כ",,,3410100,3759300,3939700
110,741,1,משכורות כוללות,"1,225,800","1,714,400","1,452,500"
130,741,1,שעות נוספות רשומות,"120,300","104,400","137,600"
210,741,1,משכ,"244,600",,"253,000"
230,741,1,"ש""נ לעובדים זמניים",,,
320,741,1,פצוים,,,
399,741,1,הבראה +יובל,,,
531,741,1,דלק -תשתיות,300,"1,000",400
536,741,1,השכרת רכב,"9,000","17,100","10,500"
541,741,1,תשתית-מכשיר קשר,,,
,"741 סה""כ",,,1600000,1836900,1854000
110,742,1,תשתית-משכורות כולל,,,
120,742,1,הוצ נלוות,,,
130,742,1,תשתית-שעות נוספות,,,
530,742,1,אחזקת כלי רכב,"33,400","23,100","33,700"
531,742,1,דלק,"76,400","105,500","89,400"
533,742,1,ביטוח ורישוי רכב,"56,900","26,300","28,900"
536,742,1,ליסינג,"96,800","10,800","125,600"
541,742,1,תחזוקה-מכשירי קשר,,,
720,742,1,חומרים,,,
750,742,1,עבודות קבלניות,,"5,200",
755,742,1,חברות כח אדם,,,
,"742 סה""כ",,,263500,170900,277600
110,743,1,משכורות כוללות,"813,700","858,700","899,600"
120,743,1,הוצ נילוות,,,
130,743,1,שעות נוספות רשומות,"66,600","47,200","77,200"
210,743,1,שכר זמניים,"91,600","176,800","121,800"
230,743,1,ש.נ. לעובדים זמניים,"1,400","9,500","1,900"
320,743,1,פיצוים,,,
530,743,1,מנוף חשמלי,"9,600","22,800","6,800"
531,743,1,דלק,"36,800","47,300","43,400"
533,743,1,ביטוח ורישוי רכב,"9,200","3,300","8,500"
730,743,1,דלק וחשמל לפעולות,"2,673,800","3,000,000","2,844,500"
21110,743,1,תאורת רחובות,,,
,"743 סה""כ",,,3702700,4165600,4003700
100730,744,1,דלק וחשמל לפעולות,"247,800","300,000","285,000"
100750,744,1,אחזקת רמזורים,"189,300","251,200","210,000"
100751,744,1,תיקון  רמזורים,,,
400110,744,1,שלטים תמרורים,,,
400541,744,1,שילוט-מכשירי קשר,,,
400570,744,1,שלטים אוטומציה,"8,500","11,800","11,300"
400750,744,1,שלטים תמרורים,"43,500","30,200","33,400"
400752,744,1,שילוט-עמלות,"526,100","1,081,400","800,000"
400780,744,1,שלטים תמרורים,"373,900","257,200","400,000"
500110,744,1,בטיחות בדרכים,"187,000","220,900","207,500"
500130,744,1,שעות נוספות,"28,500","32,800","31,000"
500541,744,1,מטה בטיחות בדרכים מ,,,
500780,744,1,מטה בטיחות בדרכים,"261,100","283,500","283,000"
,"744 סה""כ",,,"1,865,700","2,469,000","2,261,200"
541,745,1,טלפון,,,
830,745,1,השתת' ניקוז אילון ש,"304,700","305,000","305,300"
200110,745,1,משכורות כוללות,"313,800","471,800","340,500"
200120,745,1,הוצ נלוות,,,
200130,745,1,שעות נוספות רשומות,"37,700","78,300","41,400"
200210,745,1,שכר שעות נוספות,"47,000",,"45,900"
200320,745,1,פיצויים,,,
200530,745,1,רכב ביובית,"25,200","10,800","30,000"
200531,745,1,ביובית,"83,300","55,000","100,000"
200533,745,1,רכב ביובית,"5,600","2,100",
200541,745,1,ביובית מכשיר קשר,,,
200720,745,1,חומרים,,,
200730,745,1,דלק וחשמל לפעולות,"63,800","75,700","75,000"
200750,745,1,פארק תמר,"672,100","851,400","866,700"
200751,745,1,עבודות קבלניות,"497,900","151,200","222,000"
200755,745,1,ביוב חברות כח אדם,,,
221110,745,1,ביוב,,,
400110,745,1,פיקוח פארק תמר,"128,900","48,000","143,900"
400780,745,1,"שפד""ן-תפעול","1,611,000","955,700","1,760,000"
,"745 סה""כ",,,"3,791,000","3,005,000","3,930,700"
110,746,1,ץכורות כוללות,"3,233,800","3,400,000","3,610,200"
111,746,1,שכר,,,
120,746,1,גנים הוצאות נילוות,"6,800","8,000",
130,746,1,שעות נוספות רשומות,"249,600","304,000","276,400"
210,746,1,מש,"177,000","380,800","232,600"
230,746,1,מש זמ,,,
320,746,1,פיצויים,,"35,000",
430,746,1,גנים -חשמל לפעולות,"20,800","21,100","19,900"
450,746,1,אחזקת ציוד,"2,300","2,100","1,500"
530,746,1,תיקוני רכב,"37,700","39,000","40,300"
531,746,1,דלק,"74,400","85,600","86,700"
533,746,1,ביטוח ורישוי רכב,"28,600","18,900","18,500"
536,746,1,רכב שכור,"43,300","69,800","39,100"
540,746,1,טלפון גנים,"5,400","4,900","5,700"
541,746,1,גנים מכשירי קשר,"264,000","184,900","264,900"
570,746,1,אוטומציה,"5,800","7,700","7,700"
580,746,1,הוצ שונות,"20,800","20,900","27,700"
720,746,1,חומרים,"66,300","72,600","69,900"
742,746,1,תיקון כלים מכשירים,"3,700","3,200","4,900"
750,746,1,עבודות קבלניות,"6,175,600","6,056,500","5,035,200"
751,746,1,אחזקת רח' הרצל וגני,,,
752,746,1,יועץ לעיצוב הסביבה,"12,500","12,100","11,100"
755,746,1,חברות כח אדם,,,
780,746,1,הוצאות אחרות,"11,700","10,900","13,200"
21110,746,1,גנים ונטיעות,,,
,"746 סה""כ",,,10440100,10738000,9765500
110,749,1,משכורות כוללות,"3,105,500","3,486,900","3,496,800"
120,749,1,הוצ נלוות,"10,100","11,800",300
130,749,1,משכורות  כוללות,"353,200","394,500","392,000"
210,749,1,זמניים,"113,600","264,000","133,600"
230,749,1,"ש""נ","2,700","9,200","2,800"
320,749,1,פיצויים,,,
420,749,1,מזגנים,,,
450,749,1,אחזקת ציוד,,,
530,749,1,רכב תיקונים,"8,200","4,400","7,000"
531,749,1,דלק,,200,
533,749,1,רכב ביטוח טסט,,,
536,749,1,ליסינג,"16,500",,"21,900"
540,749,1,תחזוקה טלפון,"4,300","4,500","4,500"
541,749,1,תחזוקה מכשירי קשר,"20,100","23,100","18,800"
570,749,1,אוטומציה,"6,200","8,200","10,000"
580,749,1,תחזוקה,"90,700","45,300","51,000"
720,749,1,תחזוקה חומרים,"383,400","408,600",
750,749,1,תחזוקה עב קבלנית,"132,900","209,000","100,000"
755,749,1,תחזוקה כח אדם,,,
950,749,1,תחזוקה תכנון פיקוח,,,
21110,749,1,החזקה  נכסים,,,
,"749 סה""כ",,,4247400,4869700,4238700
130,751,1,שעות נוספות רשומות,,,
210,751,1,שכר יום העצמאות,,,
780,751,1,יום העצמאות,"772,900","750,000","950,000"
781,751,1,יום הזכרון,"210,100","200,000","300,000"
,"751 סה""כ",,,"983,000","950,000","1,250,000"
510,754,1,ערים תאומות -ארוח,,,
514,754,1,רכישת מתנות,,,
560,754,1,ערים תאומות תרגומים,,,
780,754,1,הוצאות ערים תאומות,"59,000","60,000","100,000"
,"754 סה""כ",,,"59,000","60,000","100,000"
110,761,1,מוקד עירוני,"70,000",,"60,700"
210,761,1,זמניים,"34,800",,"21,600"
399,761,1,הבראה +יובל,,,
531,761,1,מוקד עירוני דלק,"26,900",,500
533,761,1,מוקד עירוני ביטוח,"3,900",200,"5,200"
536,761,1,מוקד ליסינג,"72,900","69,800","57,200"
540,761,1,מוקד עירוני טלפון,"16,700","7,200","17,200"
541,761,1,מוקד עירוני מכשירי קשר,"12,300","9,600","15,500"
570,761,1,מוקד עירוני מיחשוב,"24,900","30,000","80,000"
750,761,1,עבודות קבלניות,,,
755,761,1,חברות כח-אדם,"808,400","880,000","900,000"
780,761,1,מוקד עירוני,,,
,"761 סה""כ",,,1070800,996800,1157900
210,762,1,שיטור קהילתי,"6,700",,"6,100"
536,762,1,הוצ רכב שיטור קהילתי,"491,700","500,000","500,000"
750,762,1,שיטור קהילתי,"3,319,600","3,500,000","3,500,000"
,"762 סה""כ",,,"3,818,000","4,000,000","4,006,100"
110,764,1,תרבות הדיור משכורות,"332,600","356,200","364,600"
130,764,1,משכורות כוללות,"45,700","51,500","49,200"
533,764,1,רישוי וביטוח,,,
540,764,1,האגודה לתרבות הדיור,"6,100","5,400","5,400"
755,764,1,תרבות הדיור -חברות,,,
810,764,1,האגודה לתרבות הדיור,,,
930,764,1,רכישות,"1,200","2,700","8,000"
,"764 סה""כ",,,"385,600","415,800","427,200"
810,765,1,מרכז יד לבנים,"48,500","48,600","48,600"
811,765,1,מרכז השלטון המקומי,"310,000","280,000","310,000"
,"765 סה""כ",,,"358,500","328,600","358,600"
110,766,1,.,"180,500","229,200","203,300"
130,766,1,.,"10,200","12,400","11,100"
541,766,1,פלאפון ועד עובדים,,,
542,766,1,דאר,"33,800","31,800","29,900"
812,766,1,ועד עובדי עיריה,"1,302,900","1,300,000","1,400,000"
816,766,1,ארגון מקבלי גמלאות,,,
,"766 סה""כ",,,1527400,1573400,1644300
440,767,1,בטוח אזרחים_נזקי גוף,"425,600","435,100","416,900"
441,767,1,פרמיות ביטוח,"1,676,900","1,500,000","1,500,000"
442,767,1,השת עצמית,"1,113,100","700,000","1,180,800"
443,767,1,ביטוח אזרחים ניזקי רכוש,"335,900","247,400","341,900"
,"767 סה""כ",,,"3,551,500","2,882,500","3,439,600"
399,781,1,הבראה +יובל,,,
570,781,1,אוטומציה,"15,300","23,600","20,300"
580,781,1,פיקוח,,,
,"781 סה""כ",,,15300,23600,20300
110,782,1,בית משפט-משכורות,"69,700","35,300","71,500"
210,782,1,שכר זמני,,"12,300",
780,782,1,הוצאות שונות,"7,100","8,300","9,300"
810,782,1,בית המשפט,,,
,"782 סה""כ",,,76800,55900,80800
210,797,1,ועדה חקלאית-שכר,,,
750,797,1,ועדה חקלאית -שמירה,,,
780,797,1,ועדה חקלאית הוצ,"58,500","50,000","60,000"
,"797 סה""כ",,,"58,500","50,000","60,000"
110,811,1,אגף החינוך -שכר,"2,977,700","3,186,300","3,300,800"
111,811,1,דמי פגיעה,,,
130,811,1,שעות נוספות רשומות,"159,500","194,100","177,900"
210,811,1,מש,"428,600","729,300","499,700"
230,811,1,שנ מש זמניים,"25,000","33,200","33,300"
320,811,1,פיצויים,,,
