מס. חשבון ,שם חשבון ,תקציב 
1715300743,רכישת כלים מכשירים וציוד ,"5,000.00"
1715300750,עבודות קבלניות ,"25,000.00"
1715300760,איגוד ערים-הדברה ,"35,000.00"
1715300779,בטיחות עובדים ,"9,262.00"
1715300781,מיגון ,"1,200.00"
1720002310,פנסיה ,0
1721000110,השכר הקבוע ,"346,000.00"
1721000120,תוספות שלא נכללות בשכר ,"14,000.00"
1721000130,שעות נוספות ,"51,000.00"
1721000140,החזר הוצאות רכב ,0
1721000141,החזר הוצאות אחר ,"15,000.00"
1721000181,הפרשות סוציאליות ,"81,000.00"
1721000182,מיסים ןעלויות ,"55,000.00"
1721000420,ש. נקיון מ. הפעלה ,"69,000.00"
1721000470,ציוד משרדי מתכלה ,"12,000.00"
1721000471,מכונות צילום ,"3,000.00"
1721000510,אש'ל וכבודים ,"4,000.00"
1721000530,רכב 26-015-34 - צמוד ,"15,000.00"
1721000531,6657878,"22,000.00"
1721000540,דואר וטלפון ,"304,000.00"
1721000542,"רט""ן-תקשורת סלולרית ","250,000.00"
1721000730,רכב 05-878-98-תפעולי ,"48,000.00"
1721000731,קטנועים ביטחון ,"111,000.00"
1721000732,ניגררים ושונות ביטחון ,"35,000.00"
1721000741,מירסים ,0
1721000743,רכישות אקדחים ותחמושת ,"48,000.00"
1721000750,עבודות קבלניות ,"900,000.00"
1721000751,ביפר ,"200,000.00"
1721000752,מצלמות צפיה ברחבי העיר ,"1,000,000.00"
1721000753,אישים מאויימים- הוצ' אבטח,"1,400,000.00"
1721000771,חשמל לפעולות ,"24,000.00"
1721000779,בטיחות עובדים ,"6,000.00"
1721000930,ריהוט ,"5,500.00"
1721000981,קרן אגרת שמירה ,"3,850,719.00"
1721002730,תחזוקת רכב תפעולי ,0
1722100110,השכר הקובע ,"97,000.00"
1722100120,תוספת שלא נכללות בשכר ,"29,000.00"
1722100130,שעות נוספות ,"11,000.00"
1722100141,החזר הוצאות אחר ,"7,000.00"
1722100181,הפרשות סוציאליות ,"13,000.00"
1722100182,מיסים ועלויות ,"18,000.00"
1722100420,אחזקת בסיסי הפעלה ,"60,000.00"
1722100470,ציוד משרדי ,"5,000.00"
1722100471,מכונות צילום ,"6,300.00"
1722100510,אש'ל וכבודים ,"18,000.00"
1722100550,פירסומים ,"47,000.00"
1722100760,רכב למפעילי אזור ,"480,000.00"
1722100780,הוצאות שונות ,"1,000.00"
1722100980,בסיסים חדשים ,"30,000.00"
1722200110,השכר הקבוע ,"240,000.00"
1722200120,תוספות שלא נכללות בשכר ,"329,000.00"
1722200130,שעות נוספות ,"271,000.00"
1722200140,החזר הוצאות רכב ,"18,000.00"
1722200141,החזר הוצאות אחר ,"22,000.00"
1722200181,הפרשות סוציאליות ,"98,000.00"
1722200182,מיסים ועלויות ,"93,000.00"
1722200212,ביגוד שיטור משולב ,"13,000.00"
1722200421,בנין השיטור המשולב ,"10,000.00"
1722200470,ציוד משרדי מתכלה ,"31,000.00"
1722200471,מכונות צילום ,"1,200.00"
1722200510,כיבוד ,"4,000.00"
1722200540,הוצאות טלפון ,"1,000.00"
1722200570,מודול סלולרי -חוק עישון ,"49,000.00"
1722200730,תחזוקת רכב תפעולי ,"160,000.00"
1722200743,רכישת כלים מכשירים וציוד ,"20,000.00"
1722200750,"פינוי שבחי""ם - הסעות ","52,000.00"
1722200751,מערכת אזעקה-ש.משולב ,"1,500.00"
1722200760,השכרת רכב למשמרת ג' ,"480,000.00"
1722200779,בטיחות עובדים ש.משולב ,"1,500.00"
1723000110,השכר הקובע ,"279,000.00"
1723000120,תוספות שלא נכללות בשכר ,"77,000.00"
1723000130,שעות נוספות ,"72,000.00"
1723000140,החזר הוצאות רכב ,"40,000.00"
1723000141,החזר הוצאות אחר ,"25,000.00"
1723000181,הפרשות סוציאליות ,"43,000.00"
1723000182,מיסים ועלויות ,"60,000.00"
1723000420,תיקונים ,"30,000.00"
1723000730,תחזוקת רכב תפעולי ביטחון ,"50,000.00"
1723000750,עבודות קבלניות ,"109,000.00"
1723000771,חשמל לפעולות ,"32,000.00"
1723000772,מים לפעולות ,"21,000.00"
1723000780,שונות ,"6,000.00"
1723000810,דמי אגרה-הג'א ,"1,017,000.00"
1724000830,השתתפות באגודי ערים ,"4,400,000.00"
1725001110,השכר הקובע ,"172,000.00"
1725001120,תוספות שלא נכללות בשכר ,"64,000.00"
1725001130,שעות נוספות ,0
1725001140,החזר הוצאות רכב ,"78,000.00"
1725001141,החזר הוצאות אחר ,"11,000.00"
1725001181,הפרשות סוציאליות ,"21,000.00"
1725001182,מיסים ועלויות ,"37,000.00"
1725001470,ציוד משרדי מתכלה ,"3,000.00"
1725001471,הוצ' מכונת צילום ,"1,000.00"
1725001510,כיבוד ,"2,000.00"
1725001521,השתלמויות ,"24,000.00"
1725001522,ספרות מקצועית ועתונות ,"2,000.00"
1725001523,דמי חבר בארגונים ,"2,000.00"
1725001540,הוצאות טלפון ,0
1725001542,"רט""ן-תקשורת סלולרית ",0
1725001570,מיכון ועיבוד נתונים ,"2,000.00"
1725001779,בטיחות עובדים ,"4,100.00"
1725001930,רכישת ציוד יסודי ,"10,900.00"
1726000110,השכר הקובע ,"139,000.00"
1726000120,תוספות שלא נכללות בשכר ,"62,000.00"
1726000130,שעות נוספות ,"9,000.00"
1726000140,החזר הוצאות רכב ,"38,000.00"
1726000141,החזר הוצאות אחר ,"8,000.00"
1726000181,הפרשות סוציאליות ,"20,000.00"
1726000182,מיסים ועלויות ,"32,000.00"
1726000420,אחזקת מיבנה-מרכז ההפעלה ,"50,000.00"
1726000510,אש'ל וכבודים ,"15,000.00"
1726000521,השתלמויות ,"10,000.00"
1726000523,דמי חבר בארגונים ,"1,000.00"
1726000570,מיכון ועיבוד נתונים ,"80,000.00"
1726000740,הצטיידות חירום ,"1,700,000.00"
1726000743,רכישת כלים מכשירים וציוד ,"78,000.00"
1726000750,תרגילים ,"5,000.00"
1726000981,קרן הוצאות ביטחון ,"1,818,380.00"
1730002310,פנסיה ,0
1731000110,השכר הקובע ,"872,000.00"
1731000120,תוספות שלא נכללות בשכר ,"151,000.00"
1731000130,שעות נוספות ,"4,000.00"
1731000140,החזר הוצאות רכב ,"105,000.00"
1731000141,החזרהוצאות אחר ,"39,000.00"
1731000181,הפרשות סוציאליות ,"163,000.00"
1731000182,מיסים ועלויות ,"151,000.00"
1731000441,ביטוח ,"480,000.00"
1731000470,ציוד משרדי ,"15,000.00"
1731000471,מכונות צילום ,"4,500.00"
1731000510,אש'ל וכבודים ,"5,000.00"
1731000521,השתלמויות ,"10,000.00"
1731000522,ספרות מקצועית ועתונות ,"10,000.00"
1731000530,רכב 66-337-15 ,"35,000.00"
1731000540,דואר וטלפון ,"8,000.00"
1731000542,תקשורת סלולרית ,"15,800.00"
1731000750,תיקון מבנים מסוכנים ,"500,000.00"
1731000759,גידור שטחים ובדיקת פל-קל ,"100,000.00"
1732000110,השכר הקובע ,"398,000.00"
1732000120,תוספות שלא נכללות בשכר ,"141,000.00"
1732000130,שעות נוספות ,"14,000.00"
1732000140,החזר הוצאות רכב ,"104,000.00"
1732000141,החזר הוצאות אחר ,"17,000.00"
1732000181,הפרשות סוציאליות ,"99,000.00"
1732000182,מיסים ועלויות ,"85,000.00"
1732000470,ציוד משרדי ,"45,000.00"
1732000540,דואר וטלפון ,"28,000.00"
1732000580,הוצאות אירגוניות שונות ,"60,000.00"
1732101110,השכר הקובע ,"216,000.00"
1732101120,תוספות שלא נכללות בשכר ,"15,000.00"
1732101130,שעות נוספות ,"65,000.00"
1732101140,החזר הוצאות רכב ,"61,000.00"
1732101141,החזר הוצאות אחר ,"19,000.00"
1732101181,הפרשות סוציאליות ,"58,000.00"
1732101182,מיסים ועלויות ,"47,000.00"
1732102110,השכר הקובע ,"275,000.00"
1732102120,תוסםות שלא נכללות בשכר ,"121,000.00"
1732102140,החזר הוצאות רכב ,"69,000.00"
1732102141,החזר הוצאות אחר ,"9,000.00"
1732102181,הפרשות סוציאליות ,"39,000.00"
1732102182,מיסים ועלויות ,"59,000.00"
1732102470,ציוד משרדי מתכלה ,"3,000.00"
1732102570,מיכון ועיבוד נתונים ,"110,000.00"
1733000570,מיכון ועיבוד נתונים ,"120,000.00"
1733101110,השכר הקובע ,"304,000.00"
1733101120,תוספות שלא נכללות בשכר ,"118,000.00"
1733101140,החזר הוצאות רכב ,"105,000.00"
1733101141,החזר הוצאות אחר ,"11,000.00"
1733101181,הפרשות סוציאליות ,"55,000.00"
1733101182,מיסים ועלויות ,"76,000.00"
1733102110,השכר הקובע ,"655,000.00"
1733102120,תוספות שלא נכללות בשכר ,"245,000.00"
1733102130,שעות נוספות ,"31,000.00"
1733102140,החזר הוצאות רכב ,"206,000.00"
1733102141,החזר הוצאות אחר ,"36,000.00"
1733102181,הפרשות סוציאליות ,"106,000.00"
1733102182,מיסים ועלויות ,"148,000.00"
1733102210,"שכר עובדי כ""א ","150,000.00"
1733200110,השכר הקובע ,"844,000.00"
1733200120,תוספות שלא נכללות בשכר ,"119,000.00"
1733200130,שעות נוספות ,"133,000.00"
1733200140,החזר הוצאות רכב ,"365,000.00"
1733200141,החזר הוצאות אחר ,"51,000.00"
1733200181,הפרשות סוציאליות ,"186,000.00"
1733200182,מיסים ועלויות ,"208,000.00"
1733200210,"שכר עובדי כ""א ","90,000.00"
1733200542,תקשורת סלולרית ,"7,400.00"
1733200750,צילומי אויר לאיתור חריגות,"85,000.00"
1733300750,הריסת מבנים בלתי חוקיים ,"250,000.00"
1733400110,השכר הקובע ,"79,000.00"
1733400120,תוספות שלא נכללות בשכר ,"33,000.00"
1733400140,החזר הוצאות רכב ,"21,000.00"
1733400141,החזר הוצאות אחר ,"1,000.00"
1733400181,הפרשות סוציאליות ,"11,000.00"
1733400182,מיסים ועלויות ,"17,000.00"
1733400471,תיכנון בניה-צילומים ,"14,700.00"
1733400580,ועדה לשימור אתרים ,"20,000.00"
1733400750,פרסום תוכניות בניין עיר ,"100,000.00"
1733400780,הגברות-ועדת בנין עיר ,"15,000.00"
1740002310,פנסיה ,0
1741000110,השכר הקובע ,"465,000.00"
1741000120,תוספות שלא נכללות בשכר ,"82,000.00"
1741000140,החזר הוצאות רכב ,"60,000.00"
1741000141,החזר הוצאות אחר ,"19,000.00"
1741000181,הפרשות סוציאליות ,"96,000.00"
1741000182,מיסים ועלויות ,"89,000.00"
1741000470,ציוד משרדי ,"6,000.00"
1741000471,מכונות צילום ,"6,000.00"
1741000530,רכב 15-263-63 ,"46,000.00"
1741000540,דואר וטלפון ,"24,000.00"
1741000570,מיכון ועיבוד נתונים ,0
1741000730,רכב 92-307-26- אחזקה ,0
1741000731,נגרר ,0
1741001730,תחזוקת רכב תפעולי ,0
1741010110,השכר הקובע ,"560,000.00"
1741010120,תוספות שלא נכללות בשכר ,"255,000.00"
1741010130,שעות נוספות ,"22,000.00"
1741010140,החזר הוצאות רכב ,"141,000.00"
1741010141,החזר הוצאות אחר ,"19,000.00"
1741010181,הפרשות סוציאליות ,"81,000.00"
1741010182,מיסים ועלויות ,"122,000.00"
1741010470,ציוד משרדי ,"3,000.00"
1741010530,רכב 36-278-87 ,"31,000.00"
1741010531,הוצאות רכב 56-051-77 ,"31,000.00"
1741010532,הוצאות רכב 66-898-97 ,"31,000.00"
1741010533,הוצאות רכב 66-678-79 ,"31,000.00"
1741010542,תקשורת סלולרית ,"11,600.00"
1741010570,מיכון ועיבוד נתונים ,"4,500.00"
1741010779,בטיחות עובדים ,"1,100.00"
1741020110,השכר הקובע ,"718,000.00"
1741020120,תוספות שלא נכללות בשכר ,"165,000.00"
1741020130,שעות נוספות ,"163,000.00"
1741020140,החזר הוצאות רכב ,"188,000.00"
1741020141,החזר הוצאות אחר ,"33,000.00"
1741020181,הפרשות סוציאליות ,"163,000.00"
1741020182,מיסים ועלויות ,"160,000.00"
1741020530,"רכב 3615593,6693409 ","31,000.00"
1741020542,תקשורת סלולרית ,"7,400.00"
1741020570,מיכון ועיבוד נתונים ,"30,000.00"
1741020750,עבודות קבלניות ,"50,000.00"
1741020779,בטיחות עובדים ,300
1742000110,השכר הקובע ,"382,000.00"
1742000120,תוספות שלא נכללות בשכר ,"153,000.00"
1742000130,שעות נוספות ,"39,000.00"
1742000140,החזר הוצאות רכב ,"49,000.00"
1742000141,החזר הוצאות אחר ,"11,000.00"
1742000181,הפרשות סוציאליות ,"78,000.00"
1742000182,מיסים ועלויות ,"106,000.00"
1742000530,רכב 46-619-51 ,"30,000.00"
1742000531,רכב 56-768-99 ,"25,000.00"
1742000540,אחזקה-כבישים ומדרכות ,"10,000.00"
1742000730,רכב 76-242-01/5185654 ,"29,000.00"
1742000731,נגרר 51-856-54 ,"3,500.00"
1742010110,השכר הקובע ,"164,000.00"
1742010120,תוספות שלו נכללות בשכר ,"59,000.00"
1742010130,שעות נוספות ,"6,000.00"
1742010140,החזר הוצאות רכב ,"75,000.00"
1742010141,החזר הוצאות אחר ,"7,000.00"
1742010181,הפרשות סוציאליות ,"23,000.00"
1742010182,מיסים ועלויות ,"39,000.00"
1742020110,השכר הקובע ,"423,000.00"
1742020120,תוספות שלא נכללות בשכר ,"91,000.00"
1742020130,שעות נוספות ,"46,000.00"
1742020140,החזר הוצאות רכב ,"139,000.00"
1742020141,החזר הוצאות אחר ,"27,000.00"
1742020181,הפרשות סוציאליות ,"66,000.00"
1742020182,מיסים ועלויות ,"90,000.00"
1742200470,ציוד משרדי מתכלה ,"4,000.00"
1742200471,הוצאות צילום ,"5,000.00"
1742200542,תקשורת סלולרית ,"22,600.00"
1742200720,חומרים ,"100,000.00"
1742200743,רכישת כלים מכשירים וציוד ,"5,000.00"
1742200750,עבודות קבלניות-מוקד ,"3,000,000.00"
1742200779,בטיחות עובדים ,"2,700.00"
1742200981,קרן אחזקת העיר ,"8,000,000.00"
1743000110,השכר הקובע ,"480,000.00"
1743000120,תוספות שלא נכללות בשכר ,"225,000.00"
1743000130,שעות נוספות ,"45,000.00"
1743000140,החזר הוצאות רכב ,"164,000.00"
1743000141,החזר הוצאות אחר ,"18,000.00"
1743000181,הפרשות סוציאליות ,"94,000.00"
1743000182,מיסים ועלויות ,"119,000.00"
1743000470,ציוד משרדי מתכלה ,"4,000.00"
1743000471,מכונות צילום ,"3,000.00"
1743000530,הוצאות רכב ,"31,000.00"
1743000540,דואר וטלפון ,"12,000.00"
1743000542,תקשורת סלולרית ,"6,100.00"
1743000740,כלים מכשירים וציוד ,"12,000.00"
1743000750,אחזקת תאורה עירונית ,"3,000,000.00"
1743000751,תאונות ,"250,000.00"
1743000752,פיקוד ובקרה ,"480,000.00"
1743000771,חשמל לפעולות ,"7,055,000.00"
1743000779,בטיחות עובדים ,"1,500.00"
1743000920,פרוייקט חיסכון בחשמל ,"250,000.00"
1743000921,החלפת עמודים רקובים ,"250,000.00"
1743000922,שיקום וחידוש מערכות תאורה,"250,000.00"
1743000923,עבודות שונות במערכות חשמל,"200,000.00"
1743000924,חיסכון חשמל במוסדות ציבור,"500,000.00"
1743000925,סקר אנרגטי מוסדות העירייה,"300,000.00"
1743000926,יועצים חיצוניים ,"288,000.00"
1744100751,אחזקת רמזורים ,"1,200,000.00"
1744100771,חשמל-רמזורים ,"670,000.00"
1744500110,השכר הקובע ,"103,000.00"
1744500120,תוספות שלו נכללות בשכר ,"13,000.00"
1744500140,החזר הוצאות רכב ,"34,000.00"
1744500141,החזר הוצאות אחר ,"5,000.00"
1744500181,הפרשות סוציאליות ,"18,000.00"
1744500182,מיסים ועלויות ,"17,000.00"
1744500540,הוצאות טלפון ,"4,000.00"
1744500542,"רט""ן-תקשורת סלולרית ","1,500.00"
1744500720,תיפעול ,"854,000.00"
1744500760,העסקת מדריכות ,"134,000.00"
1745000830,השתתפויות באגודי ערים ,"343,000.00"
1746001110,השכר הקובע ,"355,000.00"
1746001120,תוספות שלו נכללות בשכר ,"44,000.00"
1746001130,שעות נוספות ,"1,000.00"
1746001140,החזר הוצאות רכב ,"14,000.00"
1746001141,החזר הוצאות אחר ,"11,000.00"
1746001181,הפרשות סוציאליות ,"76,000.00"
1746001182,מיסים ועלויות ,"57,000.00"
1746001470,ציוד משרדי מתכלה ,"2,000.00"
1746001471,מכונות צילום ,"1,200.00"
1746001521,השתלמויות ,"4,000.00"
1746001522,ספרות מקצועית ,500
1746001530,רכב 36-097-24- צמוד ,"31,000.00"
1746001540,דואר וטלפון ,"23,000.00"
1746001542,"רט""ן ","33,000.00"
1746001570,מיכון ועיבוד נתונים ,"34,500.00"
1746001730,נגררים 2 + 6 טרקטורים ,"85,000.00"
1746001731,קטנועים 2- נטיעות ,"35,000.00"
1746001732,מכסחות וציוד טכני - נטיעו,"81,000.00"
1746001758,קופה קטנה ,"1,000.00"
1746001771,צריכת חשמל - לייזר כיכר ה,"96,500.00"
1746102110,השכר הקובע ,"2,019,000.00"
1746102120,תוספות שלא נכללות בשכר ,"446,000.00"
1746102130,שעות נוספות ,"269,000.00"
1746102140,החזר הוצאות רכב ,"297,000.00"
1746102141,החזר הוצאות אחר ,"165,000.00"
1746102181,הפרשות סוציאליות ,"286,000.00"
1746102182,מיסים ועלויות ,"383,000.00"
1746102420,אחזקת מבנים ,"5,000.00"
1746102433,חמרי נקיון ,"1,000.00"
1746102470,ציוד משרדי ,"3,000.00"
1746102530,הוצ' רכב תפעולי-שכירות ,"7,000.00"
1746102531,הוצ' רכב תפעולי ,"45,000.00"
1746102532,רכב צמוד 9693122 ,"20,000.00"
1746102710,הובלות והסעות קבלניות ,0
1746102720,חומרים ,"200,000.00"
1746102730,רכב תפעולי-8539354 ,"70,000.00"
1746102732,מכסחות וציוד טכני - נטיעו,"54,000.00"
1746102740,כלים מכשירים וציוד ,"95,000.00"
1746102742,אחזקת כלים ,"5,000.00"
1746102750,עבודות קבלניות ,"4,153,000.00"
1746102751,"גיזום, ניקוש ויוזמות ","440,000.00"
1746102752,בדיקות מעבדה ,"25,000.00"
1746102772,מים פעולות ,0
1746102779,בטיחות עובדים ,"18,000.00"
1746102781,מיגון מחסן בגן בן גוריון ,"2,400.00"
1746103110,השכר הקובע ,"851,000.00"
1746103120,תוספות שלא נכללות בשכר ,"237,000.00"
1746103130,שעות נוספות ,"111,000.00"
1746103140,החזר הוצאות רכב ,"246,000.00"
1746103141,החזר הוצאות אחר ,"56,000.00"
1746103181,הפרשות סוציאליות ,"131,000.00"
1746103182,מיסים ועלויות ,"185,000.00"
1746103470,ציוד משרדי ,"3,000.00"
1746103530,הוצ' רכב תפעולי- שכירות ,"25,000.00"
1746103531,הוצ' ר.תפעול 8626832 - מע,"20,000.00"
1746103710,הובלות והסעות קבלניות ,0
1746103720,חומרים ,"107,000.00"
1746103750,עבודות קבלניות ,"6,235,000.00"
1746103751,"ניקוש, גיזום ויוזמות ","401,000.00"
1746103752,בדיקות מעבדה ,"25,000.00"
1746103772,מים לפעולות ,0
1746103779,בטיחות עובדים ,"4,800.00"
1746103781,מיגון מחסן ,"1,200.00"
1746103930,ציוד יסודי ,"8,000.00"
1746104110,השכר הקובע ,"604,000.00"
1746104120,תוספות שלא נכללות בשכר ,"165,000.00"
1746104130,שעות נוספות ,"33,000.00"
1746104140,החזר הוצאות רכב ,"103,000.00"
1746104141,החזר הוצאות אחר ,"34,000.00"
1746104181,הפרשות סוציאליות ,"90,000.00"
1746104182,מיסים ועלויות ,"118,000.00"
1746104420,החזקת מבנים ,"5,000.00"
1746104433,חמרי נקיון ,"1,000.00"
1746104470,ציוד משרדי ,"5,000.00"
1746104530,הוצ' רכב.תפעולי 8636832 ,"20,000.00"
1746104720,חומרים ,"5,000.00"
1746104740,כלים מכשירים וציוד ,"3,000.00"
1746104742,אחזקת כלים ,"1,000.00"
1746104750,עבודות קבלניות ,"550,000.00"
1746104752,אחזקת מתקני משחק ,"680,000.00"
1746104771,חשמל לפעולות ,"3,800.00"
1746104772,מים לפעולות ,0
1746104779,בטיחות עובדים ,"3,800.00"
1746104781,מיגון במשתלה ,"2,400.00"
1746104920,שיקום ופיתוח גנים ציבוריי,"1,100,000.00"
1746104930,רכישת ריהוט רחוב ומתקני ח,"250,000.00"
1746104931,שילוט בפארקים ציבוריים בע,"250,000.00"
1746104951,הוצאות תכנון ,"23,000.00"
1746105110,השכר הקובע ,"200,000.00"
1746105120,תוספות שלא נכללות בשכר ,"37,000.00"
1746105130,שעות נוספות ,"57,000.00"
1746105140,החזר הוצאות רכב ,"61,000.00"
1746105141,החזר הוצאות אחר ,"17,000.00"
1746105181,הפרשות סוציאלית ,"39,000.00"
1746105182,מיסים ועלויות ,"45,000.00"
1746105750,עבודות קבלניות ,"200,000.00"
1746105760,אחזקת מזרקות - יובלים ,"370,000.00"
1746105772,מים פעולות ,"12,790,666.00"
1746105779,בטיחות עובדים ,"1,100.00"
1746500182,מיסים ועלויות ,0
1747200110,השכר הקובע ,"4,012,000.00"
1747200120,תוספות שלא נכללות בשכר ,"2,211,000.00"
1747200130,שעות נוספות ,"2,044,000.00"
1747200140,החזר הוצאות רכב ,"872,000.00"
1747200141,החזר הוצאות אחר ,"742,000.00"
1747200181,הפרשות סוציאליות ,"973,000.00"
1747200182,מיסים ועלויות ,"1,254,000.00"
1747200211,מצילים זמניים ,"520,000.00"
1747200420,אחזקת מבנים ,"100,000.00"
1747200441,ביטוח ,"15,000.00"
1747200470,ציוד משרדי מתכלה ,"1,500.00"
1747200471,מכונות צילום ,"1,100.00"
1747200530,רכב 36-725-61-צמוד ,"21,863.00"
1747200540,דואר וטלפון ,"39,000.00"
1747200542,"רט""ן - רשת טלפונים ניידים","34,600.00"
1747200580,יועצים למכרזים חדשים ,"75,000.00"
1747200720,מישחות שיזוף ,"140,000.00"
1747200730,2-פולריס לחופים ,"72,000.00"
1747200731,אחזקת 3 אופנועי ים ,"10,137.00"
1747200735,רכב תפעולי 76-726-69 ,"25,000.00"
1747200742,אחזקת כלים מכשירים וציוד,"20,000.00"
1747200743,רכישת כלים וציוד ,"315,000.00"
1747200744,משקפיים ,"41,000.00"
1747200750,נקיון ידני ,"750,000.00"
1747200751,סריקה ביטחונית ,"400,000.00"
1747200752,שרותי בריאות ,"525,000.00"
1747200753,קבלניות-כללי ,"615,000.00"
1747200755,שוטרים בשכר -חופים ,"80,000.00"
1747200756,השכרת שרותיים כימיים ,"21,500.00"
1747200757,הפעלת מערכות כריזה בחופים,"20,000.00"
1747200758,ניקוי שטח בין רצועת החוף ,"124,800.00"
1747200759,ניקיון טיילות - חופי הרחצ,"90,000.00"
1747200771,חשמל לפעולות ,"86,600.00"
1747200772,צריכת מים - חופים ,"285,000.00"
1747200779,בטיחות עובדים ,"4,000.00"
1747200781,מיגון מחסנים בחופים ,"3,600.00"
1747200920,שילוט + א.ורכישות מתקני ס,"75,000.00"
1747200921,בדק בית בחופים ,0
1747200931,רכישת כף ליעה אופני ,"40,000.00"
1747300110,השכר הקובע ,"390,000.00"
1747300120,תוספות שלא נכללות בשכר ,"80,000.00"
1747300130,שעות נוספות ,"329,000.00"
1747300140,החזר הוצאות רכב ,"87,000.00"
1747300141,החזר הוצאות אחר ,"171,000.00"
1747300181,הפרשות סוציאליות ,"104,000.00"
1747300182,מיסים ועלויות ,"135,000.00"
1747300540,בריכות שחיה ,"17,000.00"
1747300580,פיצול מע' תשתית מים ,"300,000.00"
1747300760,פעילות קיץ בריכות שחיה ,"180,000.00"
1747300772,מים לפעולות ,"401,000.00"
1747300870,הפחתת נטל התשלומים מקהל ה,0
1750002310,פנסיה ,0
1751000780,חגיגות יום העצמאות ,"1,000,000.00"
1752000110,השכר הקובע ,0
1752000120,תוספות שלא נכללות בשכר ,0
1752000130,שעות נוספות ,0
1752000140,החזר הוצאות רכב ,0
1752000141,החזר הוצאות אחר ,0
1752000181,הפרשות סוציאליות ,0
1752000182,מיסים ועלויות ,0
1752000780,טכסים ,"510,000.00"
1752000781,אירועי קיץ ,"350,000.00"
1752000782,פסטיבלים ,"5,250,000.00"
1752000783,אירועים ,"1,330,000.00"
1752000784,טכסים עירוניים שונים ,"348,000.00"
1752000785,פרוייקט שבו בנים ,0
1752000786,כנס משתחררים/מתגייסים ,"40,000.00"
1752001130,שעות נוספות ,0
1752001181,הוצ' סוציאליות ,0
1752001182,מיסים ועלויות ,0
1752001530,רכב - ,0
1752001540,הוצ' תקשורת -מטה היובל ,0
1752001760,מטה ארועי היובל ,0
1753000810,פעולות אימוץ יחידות ,"60,000.00"
1754000580,קשרים בינלאומיים ,"500,000.00"
1761000110,השכר הקובע ,"1,182,000.00"
1761000120,תוספות שלא נכללות בשכר ,"449,000.00"
1761000130,שעות נוספות ,"130,000.00"
1761000140,החזר הוצאות רכב ,"360,000.00"
1761000141,החזר הוצאות אחר ,"56,000.00"
1761000181,הפרשות סוציאליות ,"207,000.00"
1761000182,מיסים ועליות ,"265,000.00"
1761000210,משכורת זמניים ,"400,000.00"
1761000470,ציוד משרדי מתכלה ,"6,000.00"
1761000471,מכונות צילום ,"1,400.00"
1761000522,ספרות מקצועית ועתונות ,"3,000.00"
1761000530,6645259 רכב צמוד ,"37,000.00"
1761000540,דואר וטלפון ,"56,000.00"
1761000570,מיכון-אוטומציה ,"10,500.00"
1761000571,שיפורים לתוכנות מוקד ,"50,000.00"
1761000580,קישורית ,"32,000.00"
1761000581,גיבוש ,"8,000.00"
1761000582,כרטיסיות למתנדבים ,"15,600.00"
1761000731,רכב 15-147-73-תפעולי ,"61,000.00"
1761000732,רכב 26-960-93-תפעולי ,"42,000.00"
1761000733,רכב 15-365-35-תפעולי ,"43,000.00"
1761000734,רכב 95-570-78-תפעולי ,"83,500.00"
1761000735,טרקטור מוקד ,"220,500.00"
1761000736,קטנוע מוקד ,"5,000.00"
1761000737,6629931,"70,000.00"
1761000738,אופנוע - 0780411 ,"10,000.00"
1761000740,כלים מכשירים ןציוד ,"20,000.00"
1761000741,רכישות-מהנדס תורן ,"20,000.00"
1761000742,רכישות-כלים לחורף ,"10,000.00"
1761000750,עבודות קבלניות ,"170,000.00"
1761000751,"שפפי""ם-הסרת מיפגעים ","500,000.00"
1761000752,אחזקת גבי נקז ,0
1761000760,שרות לאומי ,"17,000.00"
1761000779,בטיחות עובדים ,"4,500.00"
1761000920,העברה מת. פיתוח לת. רגיל ,0
1762000110,השכר הקובע ,"113,000.00"
1762000120,תוספות ,"28,000.00"
1762000140,החזר הוצאות ,"18,000.00"
1762000141,החזר הוצאות ,"6,000.00"
1762000181,הפרשות סוציאליות ,"21,000.00"
1762000182,מיסים ועלויות ,"20,000.00"
1762000470,ציוד משרדי מתכלה ,"6,000.00"
1762000522,ספרות מקצועית ,"2,000.00"
1762000570,מיכון ועיבוד נתונים ,"50,000.00"
1762000572,חופש מידע ,"8,500.00"
1762000750,אמנת שירות ,"375,000.00"
1764000110,השכר הקובע ,"354,000.00"
1764000120,תוספות שלא נכללות בשכר ,"133,000.00"
1764000130,שעות נוספות ,"10,000.00"
1764000140,החזר הוצאות רכב ,"89,000.00"
1764000141,החזר הוצאות אחר ,"19,000.00"
1764000181,הפרשות סוציאליות ,"55,000.00"
1764000182,מיסים ועלויות ,"73,000.00"
1764000470,ציוד משרדי מתכלה ,"6,000.00"
1764000471,מכונות צילום ,"1,500.00"
1764000540,דואר וטלפון ,"13,000.00"
1764000542,"רט""ן-תקשורת סלולרית ","2,000.00"
1764000550,פירסומים ,"6,000.00"
1764000740,כלים מכשירים וציוד ,"30,000.00"
1764000742,רכישות ציוד לועדי בית ,"60,000.00"
1764000743,פרוייקט שיקום גינות ,"100,000.00"
1764000760,קנית שרותים מרשויות מוסד ,"160,000.00"
1767000441,ביטוח ,"4,100,000.00"
1767000442,שיפוי-חב ביטוח בגין נזקים,0
1767000443,השתתפות עצמית ,"500,000.00"
