מס. חשבון ,שם חשבון ,תקציב 
1713300779,בטיחות עובדים ,"2,000.00"
1713300930,רכישת ציוד יסודי ,"7,000.00"
1714200110,השכר הקובע ,"1,070,000.00"
1714200120,תוספות שלא נכללות בשכר ,"154,000.00"
1714200130,שעות נוספות ,"108,000.00"
1714200140,החזר הוצאות רכב ,"165,000.00"
1714200141,החזר הוצאות אחר ,"44,000.00"
1714200181,הפרשות סוציאליות ,"136,000.00"
1714200182,מיסים ועלויות ,"198,000.00"
1714200470,ציוד משרדי מתכלה ,"3,000.00"
1714200471,מכונת צילום ,"3,000.00"
1714200540,דואר וטלפון ,"14,000.00"
1714200542,"רט""ן - רשת טלפונים ניידים","7,000.00"
1714200570,מיכוןועיבוד נתונים ,0
1714200572,תחזוקת מערכת מיחשוב ,"7,000.00"
1714200720,חומרים ,"8,000.00"
1714200730,רכב 63-479-29-תפעולי ,"30,000.00"
1714200742,אחזקת כלים מכשירים וציוד ,"1,000.00"
1714200743,רכישת כלים מכשירים וציוד ,"89,000.00"
1714200750,עיקור סירוס חתולי רחוב ,"199,000.00"
1714200753,עבודות קבלניות ,"3,200.00"
1714200760,קנית שרותים מרשויות ומוסד,"23,000.00"
1714200761,הסגר בכלביה ,"85,000.00"
1714200778,טפסים ,"3,000.00"
1714200779,בטיחות עובדים ,"2,000.00"
1714200780,אכיפה למניעת צואת כלבים ,"130,000.00"
1714200781,מיגון ,"3,600.00"
1715300110,השכר הקובע ,"512,000.00"
1715300120,תוספות שלא נכללות בשכר ,"140,000.00"
1715300130,שעות נוספות ,"31,000.00"
1715300140,החזר הוצאות רכב ,"111,000.00"
1715300141,החזר הוצאות אחר ,"36,000.00"
1715300181,הפרשות סוציאליות ,"81,000.00"
1715300182,מיסים ועלויות ,"104,000.00"
1715300422,חומרי ניקיון ואחזקה למבנה,"2,000.00"
1715300470,ציוד משרדי מתכלה ,"1,000.00"
1715300540,דואר וטלפון ,"5,000.00"
1715300542,"רט""ן - רשת טלפונים ניידים","6,000.00"
1715300720,חומרים ,"78,000.00"
1715300730,רכב 05-921-75-תפעולי ,"50,000.00"
1715300731,סירה-245-24נגרר-00-036-88,"25,000.00"
1715300742,אחזקת כלים מכשירים וציוד ,"8,000.00"
1715300743,רכישת כלים מכשירים וציוד ,"9,000.00"
1715300750,עבודות קבלניות ,0
1715300760,איגוד ערים-הדברה ,"28,000.00"
1715300779,בטיחות עובדים ,"7,000.00"
1715300781,מיגון ,"2,000.00"
1721000110,השכר הקבוע ,"484,000.00"
1721000120,תוספות שלא נכללות בשכר ,"31,000.00"
1721000130,שעות נוספות ,"91,000.00"
1721000140,החזר הוצאות רכב ,"59,000.00"
1721000141,החזר הוצאות אחר ,"25,000.00"
1721000181,הפרשות סוציאליות ,"131,000.00"
1721000182,מיסים ןעלויות ,"92,000.00"
1721000420,ש. נקיון מ. הפעלה ,"69,000.00"
1721000470,ציוד משרדי מתכלה ,"8,000.00"
1721000471,מכונות צילום ,"5,000.00"
1721000531,6657878,"55,000.00"
1721000540,דואר וטלפון ,"254,000.00"
1721000542,"רט""ן-תקשורת סלולרית ","275,000.00"
1721000730,587898,0
1721000731,קטנועים ביטחון ,"110,000.00"
1721000732,ניגררים ושונות ביטחון ,"25,000.00"
1721000741,מירסים ,0
1721000743,רכישות אקדחים ותחמושת ,"33,000.00"
1721000750,עבודות קבלניות ,"600,000.00"
1721000751,ביפר ,"200,000.00"
1721000752,מצלמות צפיה ברחבי העיר ,"94,000.00"
1721000753,אישים מאויימים- הוצ' אבטח,"517,000.00"
1721000771,חשמל לפעולות ,"32,000.00"
1721000779,בטיחות עובדים ,"5,000.00"
1721000981,קרן אגרת שמירה ,"4,000,000.00"
1722100110,השכר הקובע ,"103,000.00"
1722100120,תוספת שלא נכללות בשכר ,"31,000.00"
1722100130,שעות נוספות ,"15,000.00"
1722100141,החזר הוצאות אחר ,"7,000.00"
1722100181,הפרשות סוציאליות ,"14,000.00"
1722100182,מיסים ועלויות ,"19,000.00"
1722100420,אחזקת בסיסי הפעלה ,"60,000.00"
1722100470,ציוד משרדי ,"6,000.00"
1722100471,מכונות צילום ,"10,000.00"
1722100510,אש'ל וכבודים ,"17,000.00"
1722100550,פירסומים ,"28,000.00"
1722200110,השכר הקבוע ,"166,000.00"
1722200120,תוספות שלא נכללות בשכר ,"629,000.00"
1722200130,שעות נוספות ,"481,000.00"
1722200140,החזר הוצאות רכב ,"3,000.00"
1722200141,החזר הוצאות אחר ,"28,000.00"
1722200181,הפרשות סוציאליות ,"162,000.00"
1722200182,מיסים ועלויות ,"161,000.00"
1722200212,ביגוד שיטור משולב ,"20,000.00"
1722200421,בנין השיטור המשולב ,"5,000.00"
1722200470,ציוד משרדי מתכלה ,"6,000.00"
1722200471,מכונות צילום ,"3,000.00"
1722200540,הוצאות טלפון ,"1,000.00"
1722200570,מודול סלולרי -חוק עישון ,0
1722200572,תוכנה ,"42,000.00"
1722200743,רכישת כלים מכשירים וציוד ,"19,000.00"
1722200750,"פינוי שבחי""ם - הסעות ","49,000.00"
1722200751,מערכת אזעקה-ש.משולב ,"2,000.00"
1722200760,השכרת רכב למשמרת ג' ,"480,000.00"
1722200779,בטיחות עובדים ש.משולב ,"2,000.00"
1723000110,השכר הקובע ,"314,000.00"
1723000120,תוספות שלא נכללות בשכר ,"80,000.00"
1723000130,שעות נוספות ,"80,000.00"
1723000140,החזר הוצאות רכב ,"41,000.00"
1723000141,החזר הוצאות אחר ,"24,000.00"
1723000181,הפרשות סוציאליות ,"49,000.00"
1723000182,מיסים ועלויות ,"67,000.00"
1723000420,תיקונים ,"10,000.00"
1723000750,עבודות קבלניות ,"249,000.00"
1723000771,חשמל לפעולות ,"51,000.00"
1723000772,מים לפעולות ,"47,000.00"
1723000773,השתתפות בארנונה ,0
1723000780,שונות ,"2,000.00"
1723000810,דמי אגרה-הג'א ,"1,020,000.00"
1724000830,השתתפות באגודי ערים ,"4,972,200.00"
1725001110,השכר הקובע ,"239,000.00"
1725001120,תוספות שלא נכללות בשכר ,"87,000.00"
1725001130,שעות נוספות ,"7,000.00"
1725001140,החזר הוצאות רכב ,"87,000.00"
1725001141,החזר הוצאות אחר ,"13,000.00"
1725001181,הפרשות סוציאליות ,"42,000.00"
1725001182,מיסים ועלויות ,"54,000.00"
1725001420,אחזקה ,"2,000.00"
1725001470,ציוד משרדי מתכלה ,"3,000.00"
1725001471,הוצ' מכונת צילום ,"3,000.00"
1725001521,השתלמויות ,"52,000.00"
1725001522,ספרות מקצועית ועתונות ,"2,000.00"
1725001523,דמי חבר בארגונים ,"2,000.00"
1725001540,הוצאות טלפון ,"6,000.00"
1725001542,"רט""ן-תקשורת סלולרית ","3,000.00"
1725001570,מיכון ועיבוד נתונים ,0
1725001572,תוכנה ,"2,000.00"
1725001779,בטיחות עובדים ,"1,000.00"
1725001930,רכישת ציוד יסודי ,"3,000.00"
1726000110,השכר הקובע ,"154,000.00"
1726000120,תוספות שלא נכללות בשכר ,"69,000.00"
1726000130,שעות נוספות ,"15,000.00"
1726000140,החזר הוצאות רכב ,"50,000.00"
1726000141,החזר הוצאות אחר ,"8,000.00"
1726000181,הפרשות סוציאליות ,"23,000.00"
1726000182,מיסים ועלויות ,"37,000.00"
1726000420,אחזקת מיבנה-מרכז ההפעלה ,"50,000.00"
1726000510,אש'ל וכבודים ,"8,000.00"
1726000521,השתלמויות ,"9,000.00"
1726000523,דמי חבר בארגונים ,"1,000.00"
1726000570,מיכון ועיבוד נתונים ,0
1726000572,תוכנה ,"20,000.00"
1726000740,הצטיידות חירום ,"200,000.00"
1726000743,רכישת כלים מכשירים וציוד ,"160,000.00"
1726000750,תרגילים ,"6,000.00"
1726000981,קרן הוצאות ביטחון ,"500,000.00"
1731000110,השכר הקובע ,"888,000.00"
1731000120,תוספות שלא נכללות בשכר ,"177,000.00"
1731000130,שעות נוספות ,"1,000.00"
1731000140,החזר הוצאות רכב ,"142,000.00"
1731000141,החזרהוצאות אחר ,"40,000.00"
1731000181,הפרשות סוציאליות ,"178,000.00"
1731000182,מיסים ועלויות ,"177,000.00"
1731000441,ביטוח ,"400,000.00"
1731000470,ציוד משרדי ,"14,000.00"
1731000471,מכונות צילום ,"5,000.00"
1731000510,אש'ל וכבודים ,"2,000.00"
1731000521,השתלמויות ,"9,000.00"
1731000522,ספרות מקצועית ועתונות ,"9,000.00"
1731000530,"רכב 07-144-68,66-337-15 ","40,000.00"
1731000540,דואר וטלפון ,"6,000.00"
1731000542,תקשורת סלולרית ,"26,000.00"
1731000750,תיקון מבנים מסוכנים ,"400,000.00"
1731000760,שרות לאומי ,"17,000.00"
1732000110,השכר הקובע ,"714,000.00"
1732000120,תוספות שלא נכללות בשכר ,"302,000.00"
1732000130,שעות נוספות ,"14,000.00"
1732000140,החזר הוצאות רכב ,"171,000.00"
1732000141,החזר הוצאות אחר ,"34,000.00"
1732000181,הפרשות סוציאליות ,"197,000.00"
1732000182,מיסים ועלויות ,"158,000.00"
1732000470,ציוד משרדי ,"23,000.00"
1732000530,רכב מס' 27-195-77 ,"30,000.00"
1732000540,טלפון ,"4,000.00"
1732000580,הוצאות אירגוניות שונות ,"39,000.00"
1732101110,השכר הקובע ,"193,000.00"
1732101120,תוספות שלא נכללות בשכר ,"16,000.00"
1732101130,שעות נוספות ,"34,000.00"
1732101140,החזר הוצאות רכב ,"63,000.00"
1732101141,החזר הוצאות אחר ,"18,000.00"
1732101181,הפרשות סוציאליות ,"48,000.00"
1732101182,מיסים ועלויות ,"52,000.00"
1732101470,ציוד משרדי ,"3,000.00"
1732101540,טלפון ,"4,000.00"
1732102110,השכר הקובע ,"290,000.00"
1732102120,תוסםות שלא נכללות בשכר ,"141,000.00"
1732102130,שעות נוספות ,0
1732102140,החזר הוצאות רכב ,"63,000.00"
1732102141,החזר הוצאות אחר ,"9,000.00"
1732102181,הפרשות סוציאליות ,"41,000.00"
1732102182,מיסים ועלויות ,"63,000.00"
1732102470,ציוד משרדי מתכלה ,"3,000.00"
1732102540,טלפון ,"5,000.00"
1732102570,מיכון ועיבוד נתונים ,0
1732102572,תוכנה ,"79,000.00"
1733000570,מיכון ועיבוד נתונים ,0
1733000572,תוכנה ,"123,000.00"
1733101110,השכר הקובע ,"265,000.00"
1733101120,תוספות שלא נכללות בשכר ,"130,000.00"
1733101130,שעות נוספות ,0
1733101140,החזר הוצאות רכב ,"112,000.00"
1733101141,החזר הוצאות אחר ,"13,000.00"
1733101181,הפרשות סוציאליות ,"45,000.00"
1733101182,מיסים ועלויות ,"74,000.00"
1733101470,ציוד משרדי ,"3,000.00"
1733101540,טלפון ,"3,000.00"
1733102110,השכר הקובע ,"761,000.00"
1733102120,תוספות שלא נכללות בשכר ,"284,000.00"
1733102130,שעות נוספות ,"72,000.00"
1733102140,החזר הוצאות רכב ,"228,000.00"
1733102141,החזר הוצאות אחר ,"38,000.00"
1733102181,הפרשות סוציאליות ,"135,000.00"
1733102182,מיסים ועלויות ,"181,000.00"
1733102210,"שכר עובדי כ""א ","182,000.00"
1733102470,ציוד משרדי ,"3,000.00"
1733102540,טלפון ,"8,000.00"
1733102760,שירות לאומי ,"8,000.00"
1733102761,בדיקת תוכניות רישוי ,"188,000.00"
1733200110,השכר הקובע ,"856,000.00"
1733200120,תוספות שלא נכללות בשכר ,"217,000.00"
1733200130,שעות נוספות ,"176,000.00"
1733200140,החזר הוצאות רכב ,"416,000.00"
1733200141,החזר הוצאות אחר ,"126,000.00"
1733200181,הפרשות סוציאליות ,"180,000.00"
1733200182,מיסים ועלויות ,"240,000.00"
1733200210,"שכר עובדי כ""א ","230,000.00"
1733200470,ציוד משרדי ,"17,000.00"
1733200540,טלפון ,"10,000.00"
1733200542,תקשורת סלולרית ,"13,000.00"
1733200750,צילומי אויר לאיתור חריגות,"56,000.00"
1733300750,הריסת מבנים בלתי חוקיים ,"94,000.00"
1733400110,השכר הקובע ,"88,000.00"
1733400120,תוספות שלא נכללות בשכר ,"37,000.00"
1733400140,החזר הוצאות רכב ,"25,000.00"
1733400141,החזר הוצאות אחר ,"1,000.00"
1733400181,הפרשות סוציאליות ,"12,000.00"
1733400182,מיסים ועלויות ,"18,000.00"
1733400470,ציוד משרדי ,"7,000.00"
1733400471,תיכנון בניה-צילומים ,"12,000.00"
1733400540,טלפון ,"2,000.00"
1733400750,פרסום תוכניות בניין עיר ,0
1741000110,השכר הקובע ,"390,000.00"
1741000120,תוספות שלא נכללות בשכר ,"61,000.00"
1741000140,החזר הוצאות רכב ,"24,000.00"
1741000141,החזר הוצאות אחר ,"14,000.00"
1741000181,הפרשות סוציאליות ,"79,000.00"
1741000182,מיסים ועלויות ,"67,000.00"
1741000210,"שכ""ע עובדי כ""א ",0
1741000470,ציוד משרדי ,"9,000.00"
1741000471,מכונות צילום ,"8,000.00"
1741000510,כיבודים ,"2,000.00"
1741000530,רכב 15-263-63 ,"40,000.00"
1741000540,דואר וטלפון ,"16,000.00"
1741000572,תוכנה ,"10,000.00"
1741000573,הדרכות והטמעות ,"58,000.00"
1741000579,פרויקטים ,"215,000.00"
1741000730,רכב 92-307-26- אחזקה ,0
1741010110,השכר הקובע ,"525,000.00"
1741010120,תוספות שלא נכללות בשכר ,"220,000.00"
1741010130,שעות נוספות ,"45,000.00"
1741010140,החזר הוצאות רכב ,"68,000.00"
1741010141,החזר הוצאות אחר ,"13,000.00"
1741010181,הפרשות סוציאליות ,"84,000.00"
1741010182,מיסים ועלויות ,"122,000.00"
1741010470,ציוד משרדי ,"6,000.00"
1741010530,רכב 36-278-87 ,"30,000.00"
1741010531,הוצאות רכב 56-051-77 ,"26,000.00"
1741010533,הוצאות רכב 66-678-79 ,"30,000.00"
1741010542,תקשורת סלולרית ,"17,000.00"
1741010570,מיכון ועיבוד נתונים ,0
1741010572,תוכנה ,"18,000.00"
1741020110,השכר הקובע ,"710,000.00"
1741020120,תוספות שלא נכללות בשכר ,"166,000.00"
1741020130,שעות נוספות ,"166,000.00"
1741020140,החזר הוצאות רכב ,"188,000.00"
1741020141,החזר הוצאות אחר ,"33,000.00"
1741020181,הפרשות סוציאליות ,"155,000.00"
1741020182,מיסים ועלויות ,"165,000.00"
1741020210,"שכ""ע עובדי כ""א ","100,000.00"
1741020530,"רכב 86-843-47,66-934-09 ","30,000.00"
1741020542,תקשורת סלולרית ,"9,000.00"
1741020570,מיכון ועיבוד נתונים ,0
1741020572,תוכנה ,"32,000.00"
1741020750,עבודות קבלניות ,"47,000.00"
1741020779,בטיחות עובדים ,"1,000.00"
1742000110,השכר הקובע ,"410,000.00"
1742000120,תוספות שלא נכללות בשכר ,"199,000.00"
1742000130,שעות נוספות ,"70,000.00"
1742000140,החזר הוצאות רכב ,"103,000.00"
1742000141,החזר הוצאות אחר ,"17,000.00"
1742000181,הפרשות סוציאליות ,"70,000.00"
1742000182,מיסים ועלויות ,"105,000.00"
1742000530,רכב 46-619-51 ,"30,000.00"
1742000531,רכב 56-768-99 ,"30,000.00"
1742000540,אחזקה-כבישים ומדרכות ,"9,000.00"
1742000692,החזר מלוות-ריבית ,0
1742000730,רכב 76-242-01 ,"30,000.00"
1742010110,השכר הקובע ,"176,000.00"
1742010120,תוספות שלו נכללות בשכר ,"62,000.00"
1742010130,שעות נוספות ,"10,000.00"
1742010140,החזר הוצאות רכב ,"79,000.00"
1742010141,החזר הוצאות אחר ,"7,000.00"
1742010181,הפרשות סוציאליות ,"26,000.00"
1742010182,מיסים ועלויות ,"42,000.00"
1742020110,השכר הקובע ,"429,000.00"
1742020120,תוספות שלא נכללות בשכר ,"98,000.00"
1742020130,שעות נוספות ,"56,000.00"
1742020140,החזר הוצאות רכב ,"96,000.00"
1742020141,החזר הוצאות אחר ,"23,000.00"
1742020181,הפרשות סוציאליות ,"69,000.00"
1742020182,מיסים ועלויות ,"92,000.00"
1742200470,ציוד משרדי מתכלה ,"7,000.00"
1742200471,הוצאות צילום ,"4,000.00"
1742200542,תקשורת סלולרית ,"25,000.00"
1742200750,עבודות קבלניות-מוקד ,"4,000,000.00"
1742200779,בטיחות עובדים ,"3,000.00"
1742200950,הוצ' תיכנון העתקות וצילומ,"5,000.00"
1742200981,קרן אחזקת העיר ,"1,500,000.00"
1743000110,השכר הקובע ,"550,000.00"
1743000120,תוספות שלא נכללות בשכר ,"279,000.00"
1743000130,שעות נוספות ,"105,000.00"
1743000140,החזר הוצאות רכב ,"192,000.00"
1743000141,החזר הוצאות אחר ,"23,000.00"
1743000181,הפרשות סוציאליות ,"119,000.00"
1743000182,מיסים ועלויות ,"147,000.00"
1743000210,"שכר עובדי כ""א ","180,000.00"
1743000470,ציוד משרדי מתכלה ,"5,000.00"
1743000471,מכונות צילום ,"3,000.00"
1743000540,דואר וטלפון ,"8,000.00"
1743000542,תקשורת סלולרית ,"7,000.00"
1743000740,כלים מכשירים וציוד ,"19,000.00"
1743000750,אחזקת תאורה עירונית ,"2,925,000.00"
1743000751,תאונות ,"235,000.00"
1743000752,פיקוד ובקרה ,"376,000.00"
1743000771,חשמל לפעולות ,"6,550,000.00"
1743000779,בטיחות עובדים ,"2,000.00"
1743000920,פרוייקט חיסכון בחשמל ,0
1743000921,החלפת עמודים רקובים ,0
1743000922,שיקום וחידוש מערכות תאורה,0
1743000923,עבודות שונות במערכות חשמל,"530,000.00"
1743000925,סקר אנרגטי מוסדות העירייה,0
1743000926,סקר מונים ,0
1744100751,אחזקת רמזורים ,"1,499,000.00"
1744100771,חשמל-רמזורים ,"651,000.00"
1744500110,השכר הקובע ,"188,000.00"
1744500120,תוספות שלו נכללות בשכר ,"12,000.00"
1744500130,שעות נוספות ,"4,000.00"
1744500140,החזר הוצאות רכב ,"20,000.00"
1744500141,החזר הוצאות אחר ,"8,000.00"
1744500181,הפרשות סוציאליות ,"34,000.00"
1744500182,מיסים ועלויות ,"27,000.00"
1744500540,הוצאות טלפון ,"6,000.00"
1744500542,"רט""ן-תקשורת סלולרית ","2,000.00"
1744500580,"מעבירי זה""ב - פרוייקט ברו","120,000.00"
1744500581,משמרת ג' ,"90,000.00"
1744500720,תיפעול ,"819,083.00"
1744500750,מרכז הדרכה ,"110,555.00"
1744500760,העסקת מדריכות ,"100,000.00"
1744500761,פ. בטיחות בדרכים ,0
1745000110,השכר הקובע ,"194,000.00"
1745000120,תוספות שאינם ניכללות בשכר,"93,000.00"
1745000130,שעות נוספות ,"57,000.00"
1745000140,החזר הוצאות רכב ,"3,000.00"
1745000141,החזר הוצאות אחר ,0
1745000181,הפרשות סוציאליות ,"33,000.00"
1745000182,מיסים ועלויות ,"50,000.00"
1745000470,ציוד משרדי ,"3,000.00"
1745000530,הוצאות רכב 461165 ,"30,000.00"
1745000542,"רט""ן ",0
1745000730,אחזקת רכב תיפעולי ,"30,000.00"
1745000750,קריאות מוקד ,"450,000.00"
1745000830,תיעול וניקוז ,"643,000.00"
1745000920,מניעת גלישות לנחל ,"396,000.00"
1745000921,הכנה לחורף ,"940,000.00"
1745000922,אחזקת מערכת ניקוז ,"396,000.00"
1746000210,כוח אדם ,"80,000.00"
1746000542,"רט""ן - רשת טלפונים ניידים",0
1746001110,השכר הקובע ,"378,000.00"
1746001120,תוספות שלו נכללות בשכר ,"45,000.00"
1746001130,שעות נוספות ,0
1746001140,החזר הוצאות רכב ,"29,000.00"
1746001141,החזר הוצאות אחר ,"13,000.00"
1746001181,הפרשות סוציאליות ,"80,000.00"
1746001182,מיסים ועלויות ,"64,000.00"
1746001470,ציוד משרדי מתכלה ,"2,000.00"
1746001471,מכונות צילום ,"3,000.00"
1746001530,רכב 36-097-24- צמוד ,"30,000.00"
1746001540,דואר וטלפון ,"7,000.00"
1746001542,"רט""ן ","36,000.00"
1746001730,נגררים 2 + 6 טרקטורים ,"150,000.00"
1746001731,קטנוע ,"20,000.00"
1746102110,השכר הקובע ,"2,188,000.00"
1746102120,תוספות שלא נכללות בשכר ,"452,000.00"
1746102130,שעות נוספות ,"348,000.00"
1746102140,החזר הוצאות רכב ,"263,000.00"
1746102141,החזר הוצאות אחר ,"161,000.00"
1746102181,הפרשות סוציאליות ,"318,000.00"
1746102182,מיסים ועלויות ,"426,000.00"
1746102420,אחזקת מבנים ,"10,000.00"
1746102433,חמרי נקיון ,"2,000.00"
1746102470,ציוד משרדי ,"4,000.00"
1746102530,הוצ' רכב תפעולי-שכירות ,0
1746102532,רכב צמוד 9693122 ,"30,000.00"
1746102540,דואר וטלפון ,"4,000.00"
1746102720,חומרים ,"376,000.00"
1746102730,רכב תפעולי-8539354 ,"55,000.00"
1746102732,מכסחות וציוד טכני - נטיעו,"50,000.00"
1746102740,כלים מכשירים וציוד ,"108,000.00"
1746102742,אחזקת כלים ,"9,000.00"
1746102750,עבודות קבלניות ,"4,183,000.00"
1746102751,"גיזום, ניקוש ויוזמות ","423,000.00"
1746102752,בדיקות מעבדה ,"14,000.00"
1746102779,בטיחות עובדים ,"20,000.00"
1746102781,מיגון מחסן בגן בן גוריון ,"4,000.00"
1746102930,רכישת טרקטור ,0
1746103110,השכר הקובע ,"764,000.00"
1746103120,תוספות שלא נכללות בשכר ,"214,000.00"
1746103130,שעות נוספות ,"127,000.00"
1746103140,החזר הוצאות רכב ,"226,000.00"
1746103141,החזר הוצאות אחר ,"49,000.00"
1746103181,הפרשות סוציאליות ,"122,000.00"
1746103182,מיסים ועלויות ,"173,000.00"
1746103470,ציוד משרדי ,"4,000.00"
1746103531,הוצ' ר.תפעול 8626832 - מע,"25,000.00"
1746103540,דואר וטלפון ,"2,000.00"
1746103720,חומרים ,"188,000.00"
1746103740,כלים וציוד ,"9,000.00"
1746103750,עבודות קבלניות ,"6,785,000.00"
1746103751,"ניקוש, גיזום ויוזמות ","318,000.00"
1746103752,בדיקות מעבדה ,"14,000.00"
1746103779,בטיחות עובדים ,"4,000.00"
1746103781,מיגון מחסן ,"2,000.00"
1746104110,השכר הקובע ,"625,000.00"
1746104120,תוספות שלא נכללות בשכר ,"170,000.00"
1746104130,שעות נוספות ,"53,000.00"
1746104140,החזר הוצאות רכב ,"102,000.00"
1746104141,החזר הוצאות אחר ,"34,000.00"
1746104181,הפרשות סוציאליות ,"102,000.00"
1746104182,מיסים ועלויות ,"123,000.00"
1746104420,החזקת מבנים ,"5,000.00"
1746104433,חמרי נקיון ,"1,000.00"
1746104470,ציוד משרדי ,"6,000.00"
1746104530,הוצ' רכב.תפעולי 8636832 ,"25,000.00"
1746104540,דואר וטלפון ,"2,000.00"
1746104720,חומרים ,"5,000.00"
1746104740,כלים מכשירים וציוד ,"3,000.00"
1746104742,אחזקת כלים ,"1,000.00"
1746104750,בטיחות בגנים ציבוריים ,"969,000.00"
1746104752,אחזקת מתקני משחק ,"1,247,000.00"
1746104771,חשמל לפעולות ,"2,000.00"
1746104779,בטיחות עובדים ,"2,000.00"
1746104781,מיגון במשתלה ,"4,000.00"
1746104920,שיקום ופיתוח גנים ציבוריי,"771,000.00"
1746104951,הוצ' תיכנון ,"18,000.00"
1746105110,השכר הקובע ,"219,000.00"
1746105120,תוספות שלא נכללות בשכר ,"41,000.00"
1746105130,שעות נוספות ,"58,000.00"
1746105140,החזר הוצאות רכב ,"52,000.00"
1746105141,החזר הוצאות אחר ,"15,000.00"
1746105181,הפרשות סוציאלית ,"44,000.00"
1746105182,מיסים ועלויות ,"49,000.00"
1746105470,ציוד משרדי ,"2,000.00"
1746105750,עבודות קבלניות ,"260,000.00"
1746105760,אחזקת מזרקות+ שיפוצים ,"454,000.00"
1746105772,מים פעולות ,"13,261,000.00"
1746105779,בטיחות עובדים ,"1,000.00"
1747200110,השכר הקובע ,"3,722,000.00"
1747200120,תוספות שלא נכללות בשכר ,"2,253,000.00"
1747200130,שעות נוספות ,"3,086,000.00"
1747200140,החזר הוצאות רכב ,"850,000.00"
1747200141,החזר הוצאות אחר ,"592,000.00"
1747200181,הפרשות סוציאליות ,"1,088,000.00"
1747200182,מיסים ועלויות ,"1,331,000.00"
1747200211,מצילים זמניים ,0
1747200420,אחזקת מבנים ,"97,000.00"
1747200470,ציוד משרדי מתכלה ,"4,000.00"
1747200471,מכונות צילום ,"3,000.00"
1747200530,רכב 41745948 צמוד ,"40,000.00"
1747200540,דואר וטלפון ,"27,000.00"
1747200542,"רט""ן - רשת טלפונים ניידים","39,000.00"
1747200720,מישחות שיזוף ,"132,000.00"
1747200730,-3פולריס לחופים + ) מפוחי,"70,000.00"
1747200731,אופנועי ים - 5 ,"40,000.00"
1747200732,+3נגרר ) העברה ממח' אחזקה,"25,000.00"
1747200734,רכב תפעולי - 9656414 ,"40,000.00"
1747200735,רכב תפעולי 76-726-69 ,"30,000.00"
1747200742,אחזקת כלים מכשירים וציוד,"18,000.00"
1747200743,רכישת כלים וציוד ,"339,000.00"
1747200744,משקפיים ,"46,000.00"
1747200750,נקיון ידני ,"984,000.00"
1747200751,סריקה ביטחונית ,"594,000.00"
1747200752,שרותי בריאות ,"494,000.00"
1747200753,קבלניות-כללי ,"443,000.00"
1747200754,הערכות לעונת החורף-חסימת ,"41,000.00"
1747200755,שוטרים בשכר -חופים ,"75,000.00"
1747200756,השכרת שרותיים כימיים ,"20,000.00"
1747200757,הפעלת מערכות כריזה בחופים,"19,000.00"
1747200758,ניקוי שטח בין רצועת החוף ,"73,000.00"
1747200759,ניקיון טיילות - חופי הרחצ,"291,000.00"
1747200771,חשמל לפעולות ,"132,000.00"
1747200772,צריכת מים - חופים ,"470,000.00"
1747200779,בטיחות עובדים ,"2,000.00"
1747200780,תחזוקת מערכות קריאה דיגיט,"19,000.00"
1747200920,שילוט + א.ורכישות מתקני ס,"94,000.00"
1747200930,מערכות קריאה דיגיטליות ,0
1747300110,השכר הקובע ,"398,000.00"
1747300120,תוספות שלא נכללות בשכר ,"84,000.00"
1747300130,שעות נוספות ,"323,000.00"
1747300140,החזר הוצאות רכב ,"67,000.00"
1747300141,החזר הוצאות אחר ,"147,000.00"
1747300181,הפרשות סוציאליות ,"108,000.00"
1747300182,מיסים ועלויות ,"132,000.00"
1747300540,בריכות שחיה ,"15,000.00"
1747300772,מים לפעולות ,"611,000.00"
1751000780,חגיגות יום העצמאות ,"1,000,000.00"
1752000110,השכר הקובע ,0
1752000120,תוספות שלא נכללות בשכר ,0
1752000140,החזר הוצאות רכב ,0
1752000141,החזר הוצאות אחר ,0
1752000181,הפרשות סוציאליות ,0
1752000182,מיסים ועלויות ,0
1752000780,טכסים ,"204,000.00"
1752000781,אירועי קיץ ,"340,000.00"
1752000782,פסטיבלים ,"4,590,000.00"
1752000783,אירועים ,"1,613,000.00"
1752000784,טכסים עירוניים שונים ,"855,000.00"
1752000786,כנס משתחררים/מתגייסים ,"39,000.00"
1752000787,פסטיבל עמים וטעמים-קולנור,"750,000.00"
1752001182,מיסים ועלויות ,0
1753000810,פעולות אימוץ יחידות ,"58,000.00"
1754000110,שכר ,"202,000.00"
1754000120,תוספות ,0
1754000130,שעות נוספות ,0
1754000140,החזר הוצ' רכב ,0
1754000141,הוצ' אחרות ,0
1754000181,הפרשות סוציאליות ,"91,000.00"
1754000182,מיסים ועלויות ,"91,000.00"
1754000542,"רט""ן- תקשורת סלולרית ","3,000.00"
1754000580,פעילות - קשרי חוץ ,"1,000,000.00"
1761000110,השכר הקובע ,"1,278,000.00"
1761000120,תוספות שלא נכללות בשכר ,"474,000.00"
1761000130,שעות נוספות ,"206,000.00"
1761000140,החזר הוצאות רכב ,"349,000.00"
1761000141,החזר הוצאות אחר ,"55,000.00"
1761000181,הפרשות סוציאליות ,"228,000.00"
1761000182,מיסים ועליות ,"306,000.00"
1761000210,משכורת זמניים ,"600,000.00"
1761000211,"מ""מ -מוקד עירוני-טרקטוריס","150,000.00"
1761000470,ציוד משרדי מתכלה ,"7,000.00"
1761000471,מכונות צילום ,"3,000.00"
