מס. חשבון ,שם חשבון ,תקציב 
1726000521,השתלמויות ,"10,000.00"
1726000523,דמי חבר בארגונים ,"1,000.00"
1726000540,הוצ' טלפון מל'ח פס'ח ,"30,000.00"
1726000570,מיכון ועיבוד נתונים ,"80,000.00"
1726000740,הצטיידות חירום ,"1,200,000.00"
1726000743,רכישת כלים מכשירים וציוד ,"78,000.00"
1726000750,תרגילים ,"5,000.00"
1730002182,מיסים ועלויות ,0
1730002310,פנסיה ,"1,984,536.00"
1731000110,השכר הקובע ,"715,705.00"
1731000120,תוספות שלא נכללות בשכר ,"156,063.00"
1731000130,שעות נוספות ,"15,904.00"
1731000140,החזר הוצאות רכב ,"98,409.00"
1731000141,החזרהוצאות אחר ,"29,821.00"
1731000181,הפרשות סוציאליות ,"144,823.00"
1731000182,מיסים ועלויות ,"170,320.00"
1731000210,משכורת זמניים ,0
1731000441,ביטוח ,"320,000.00"
1731000470,ציוד משרדי ,"12,000.00"
1731000471,מכונות צילום ,"5,600.00"
1731000510,אש'ל וכבודים ,"5,000.00"
1731000521,השתלמויות ,"6,000.00"
1731000522,ספרות מקצועית ועתונות ,"12,000.00"
1731000530,רכב 16-448-58- צמוד ,"43,000.00"
1731000540,דואר וטלפון ,500
1731000542,תקשורת סלולרית ,"15,000.00"
1731000750,תיקון מבנים מסוכנים ,"350,000.00"
1731000759,גידור שטחים ובדיקת פל-קל ,"100,000.00"
1732000110,השכר הקובע ,"481,033.00"
1732000120,תוספות שלא נכללות בשכר ,"151,590.00"
1732000130,שעות נוספות ,"13,916.00"
1732000140,החזר הוצאות רכב ,"163,111.00"
1732000141,החזר הוצאות אחר ,"21,868.00"
1732000181,הפרשות סוציאליות ,"119,785.00"
1732000182,מיסים ועלויות ,"141,906.00"
1732000470,ציוד משרדי ,"30,000.00"
1732000540,דואר וטלפון ,900
1732000580,הוצאות אירגוניות שונות ,"35,000.00"
1732000750,מיפוי פוטוגרמטרי ,"75,000.00"
1732101110,השכר הקובע ,"222,992.00"
1732101120,תוספות שלא נכללות בשכר ,"19,910.00"
1732101130,שעות נוספות ,"61,630.00"
1732101140,החזר הוצאות רכב ,"78,558.00"
1732101141,החזר הוצאות אחר ,"18,886.00"
1732101181,הפרשות סוציאליות ,"60,434.00"
1732101182,מיסים ועלויות ,"64,513.00"
1732101210,"שכר עובדי כ""א ",0
1732102110,השכר הקובע ,"263,419.00"
1732102120,תוסםות שלא נכללות בשכר ,"126,242.00"
1732102140,החזר הוצאות רכב ,"72,564.00"
1732102141,החזר הוצאות אחר ,"7,952.00"
1732102181,הפרשות סוציאליות ,"38,755.00"
1732102182,מיסים ועלויות ,"79,550.00"
1732102470,ציוד משרדי מתכלה ,"3,000.00"
1732102570,מיכון ועיבוד נתונים ,"113,000.00"
1733000570,מיכון ועיבוד נתונים ,"122,000.00"
1733101110,השכר הקובע ,"284,294.00"
1733101120,תוספות שלא נכללות בשכר ,"123,260.00"
1733101140,החזר הוצאות רכב ,"124,254.00"
1733101141,החזר הוצאות אחר ,"9,940.00"
1733101181,הפרשות סוציאליות ,"35,695.00"
1733101182,מיסים ועלויות ,"76,491.00"
1733102110,השכר הקובע ,"661,033.00"
1733102120,תוספות שלא נכללות בשכר ,"259,443.00"
1733102130,שעות נוספות ,"22,862.00"
1733102140,החזר הוצאות רכב ,"194,831.00"
1733102141,החזר הוצאות אחר ,"33,797.00"
1733102181,הפרשות סוציאליות ,"103,007.00"
1733102182,מיסים ועלויות ,"192,757.00"
1733200110,השכר הקובע ,"890,656.00"
1733200120,תוספות שלא נכללות בשכר ,"182,902.00"
1733200130,שעות נוספות ,"155,069.00"
1733200140,החזר הוצאות רכב ,"408,548.00"
1733200141,החזר הוצאות אחר ,"54,671.00"
1733200181,הפרשות סוציאליות ,"150,942.00"
1733200182,מיסים ועלויות ,"254,970.00"
1733200542,תקשורת סלולרית ,"8,000.00"
1733200750,צילומי אויר לאיתור חריגות,"70,000.00"
1733200779,בטיחות עובדים ,0
1733300750,הריסת מבנים בלתי חוקיים ,"150,000.00"
1733400110,השכר הקובע ,"76,540.00"
1733400120,תוספות שלא נכללות בשכר ,"34,791.00"
1733400140,החזר הוצאות רכב ,"28,827.00"
1733400141,החזר הוצאות אחר ,994
1733400181,הפרשות סוציאליות ,"11,218.00"
1733400182,מיסים ועלויות ,"23,457.00"
1733400471,תיכנון בניה-צילומים ,"17,600.00"
1733400580,ועדה לשימור אתרים ,"65,000.00"
1733400750,פרסום תוכניות בניין עיר ,"200,000.00"
1733400780,צילומים והגברות-ועדת בנין,"20,000.00"
1740002182,מיסים ועלויות ,0
1740002310,פנסיה ,"4,046,472.00"
1741000110,השכר הקובע ,"342,942.00"
1741000120,תוספות שלא נכללות בשכר ,"60,636.00"
1741000140,החזר הוצאות רכב ,"22,862.00"
1741000141,החזר הוצאות אחר ,"14,910.00"
1741000181,הפרשות סוציאליות ,"67,312.00"
1741000182,מיסים ועלויות ,"82,610.00"
1741000470,ציוד משרדי ,"5,000.00"
1741000471,מכונות צילום ,"6,400.00"
1741000530,15-263-63 ר.צמוד ,"53,000.00"
1741000540,דואר וטלפון ,"1,000.00"
1741000570,מיכון ועיבוד נתונים ,"16,000.00"
1741000730,רכב 92-307-26- תפעולי ,"31,000.00"
1741000731,נגרר ,"3,000.00"
1741001730,תחזוקת רכב תפעולי ,0
1741010110,השכר הקובע ,"599,403.00"
1741010120,תוספות שלא נכללות בשכר ,"270,377.00"
1741010130,שעות נוספות ,"23,856.00"
1741010140,החזר הוצאות רכב ,"198,807.00"
1741010141,החזר הוצאות אחר ,"16,898.00"
1741010181,הפרשות סוציאליות ,"95,868.00"
1741010182,מיסים ועלויות ,"179,499.00"
1741010470,ציוד משרדי ,"3,000.00"
1741010530,רכב 36-278-87 - צמוד ,"40,000.00"
1741010531,הוצאות רכב 56-051-77 ,0
1741010532,הוצאות רכב 66-898-97 ,0
1741010533,הוצאות רכב 66-678-79 ,0
1741010542,תקשורת סלולרית ,"7,000.00"
1741010570,מיכון ועיבוד נתונים ,"4,500.00"
1741010779,בטיחות עובדים ,800
1741020110,השכר הקובע ,"755,467.00"
1741020120,תוספות שלא נכללות בשכר ,"167,992.00"
1741020130,שעות נוספות ,"149,105.00"
1741020140,החזר הוצאות רכב ,"277,335.00"
1741020141,החזר הוצאות אחר ,"32,803.00"
1741020181,הפרשות סוציאליות ,"152,982.00"
1741020182,מיסים ועלויות ,"207,035.00"
1741020530,רכב 36-155-93 - צמוד ,"40,000.00"
1741020542,תקשורת סלולרית ,"5,000.00"
1741020570,מיכון ועיבוד נתונים ,"15,000.00"
1741020750,עבודות קבלניות ,"50,000.00"
1741020779,בטיחות עובדים ,200
1742000110,השכר הקובע ,"197,813.00"
1742000120,תוספות שלא נכללות בשכר ,"122,266.00"
1742000130,שעות נוספות ,"30,815.00"
1742000140,החזר הוצאות רכב ,"62,624.00"
1742000141,החזר הוצאות אחר ,"8,946.00"
1742000181,הפרשות סוציאליות ,"37,735.00"
1742000182,מיסים ועלויות ,"69,351.00"
1742000530,רכב 46-619-51 - צמוד ,"38,000.00"
1742000540,אחזקה-כבישים ומדרכות ,500
1742000691,החזר מלוות-קרן ,"5,900,000.00"
1742000692,החזר מלוות-ריבית ,"2,500,000.00"
1742000693,החזר מלוות-הצמדה ,"1,000,000.00"
1742010110,השכר הקובע ,"155,069.00"
1742010120,תוספות שלו נכללות בשכר ,"62,624.00"
1742010130,שעות נוספות ,"3,976.00"
1742010140,החזר הוצאות רכב ,"77,534.00"
1742010141,החזר הוצאות אחר ,"7,952.00"
1742010181,הפרשות סוציאליות ,"23,457.00"
1742010182,מיסים ועלויות ,"48,954.00"
1742020110,השכר הקובע ,"507,952.00"
1742020120,תוספות שלא נכללות בשכר ,"150,099.00"
1742020130,שעות נוספות ,"53,677.00"
1742020140,החזר הוצאות רכב ,"154,075.00"
1742020141,החזר הוצאות אחר ,"36,779.00"
1742020181,הפרשות סוציאליות ,"82,610.00"
1742020182,מיסים ועלויות ,"150,942.00"
1742200470,ציוד משרדי מתכלה ,"4,000.00"
1742200542,תקשורת סלולרית ,"11,500.00"
1742200720,חומרים ,"100,000.00"
1742200743,רכישת כלים מכשירים וציוד ,"5,000.00"
1742200750,עבודות קבלניות-מוקד ,"3,500,000.00"
1742200779,בטיחות עובדים ,"2,300.00"
1743000110,השכר הקובע ,"595,427.00"
1743000120,תוספות שלא נכללות בשכר ,"255,467.00"
1743000130,שעות נוספות ,"74,552.00"
1743000140,החזר הוצאות רכב ,"182,902.00"
1743000141,החזר הוצאות אחר ,"24,850.00"
1743000181,הפרשות סוציאליות ,"110,147.00"
1743000182,מיסים ועלויות ,"169,300.00"
1743000470,ציוד משרדי מתכלה ,"4,000.00"
1743000471,מכונות צילום ,"3,600.00"
1743000540,דואר וטלפון ,"1,000.00"
1743000542,תקשורת סלולרית ,"6,500.00"
1743000740,כלים מכשירים וציוד ,"10,000.00"
1743000750,אחזקת תאורה עירונית ,"2,900,000.00"
1743000751,תאונות ,"250,000.00"
1743000752,פיקוד ובקרה ,"480,000.00"
1743000771,חשמל לפעולות ,"6,638,100.00"
1743000779,בטיחות עובדים ,"1,400.00"
1743000920,פרוייקט חיסכון בחשמל ,"500,000.00"
1743000921,החלפת עמודים רקובים ,"250,000.00"
1743000922,שיקום וחידוש מערכות תאורה,"250,000.00"
1743000923,עבודות שונות במערכות חשמל,"100,000.00"
1744100751,אחזקת רמזורים ,"1,250,000.00"
1744100771,חשמל-רמזורים ,"682,500.00"
1744100920,פרוייקט חיסכון בחשמל ,"500,000.00"
1744500110,השכר הקובע ,"134,552.00"
1744500120,תוספות שלו נכללות בשכר ,"9,940.00"
1744500140,החזר הוצאות רכב ,"34,791.00"
1744500141,החזר הוצאות אחר ,"5,964.00"
1744500181,הפרשות סוציאליות ,"25,198.00"
1744500182,מיסים ועלויות ,"35,397.00"
1744500540,הוצאות טלפון ,0
1744500542,"רט""ן-רשת טלפונים נייד ","1,200.00"
1744500720,תיפעול ,"100,000.00"
1744500760,העסקת מדריכות ,"100,000.00"
1745000830,השתתפויות באגודי ערים ,"343,000.00"
1746001110,השכר הקובע ,"365,805.00"
1746001120,תוספות שלו נכללות בשכר ,"47,713.00"
1746001130,שעות נוספות ,0
1746001140,החזר הוצאות רכב ,"24,850.00"
1746001141,החזר הוצאות אחר ,"3,976.00"
1746001181,הפרשות סוציאליות ,"79,550.00"
1746001182,מיסים ועלויות ,"79,550.00"
1746001470,ציוד משרדי מתכלה ,"2,000.00"
1746001471,מכונות צילום ,"3,100.00"
1746001521,השתלמויות ,"4,000.00"
1746001530,רכב 36-097-24- צמוד ,"40,000.00"
1746001540,דואר וטלפון ,"5,000.00"
1746001542,"רט""ן ","33,000.00"
1746001570,מיכון ועיבוד נתונים ,"35,000.00"
1746001580,סקר גנים להשקייה ,"250,000.00"
1746001730,6 טרקטורים מכסחות ,"39,000.00"
1746001731,2 קטנועים ,"18,000.00"
1746001732,רכב 85-393-54 -תפעולי ,"20,000.00"
1746002730,תחזוקת רכב תפעולי ,0
1746102110,השכר הקובע ,"2,064,612.00"
1746102120,תוספות שלא נכללות בשכר ,"472,166.00"
1746102130,שעות נוספות ,"341,948.00"
1746102140,החזר הוצאות רכב ,"198,807.00"
1746102141,החזר הוצאות אחר ,"186,878.00"
1746102181,הפרשות סוציאליות ,"312,083.00"
1746102182,מיסים ועלויות ,"529,318.00"
1746102420,אחזקת מבנים ,"5,000.00"
1746102433,חמרי נקיון ,"1,000.00"
1746102470,ציוד משרדי ,"2,000.00"
1746102530,הוצ' רכב תפעולי ,"45,000.00"
1746102710,הובלות והסעות קבלניות ,"13,340.00"
1746102720,חומרים ,"200,000.00"
1746102730,תחזוקת רכב תפעולי ,"73,000.00"
1746102740,כלים מכשירים וציוד ,"95,000.00"
1746102742,אחזקת כלים ,"5,000.00"
1746102750,עבודות קבלניות ,"3,808,000.00"
1746102751,"גיזום, ניקוש ויוזמות ","410,000.00"
1746102752,בדיקות מעבדה ,"60,000.00"
1746102772,מים פעולות ,0
1746102779,בטיחות עובדים ,"16,200.00"
1746102781,מיגון מחסן בגן בן גוריון ,"3,000.00"
1746103110,השכר הקובע ,"905,566.00"
1746103120,תוספות שלא נכללות בשכר ,"253,479.00"
1746103130,שעות נוספות ,"133,200.00"
1746103140,החזר הוצאות רכב ,"251,491.00"
1746103141,החזר הוצאות אחר ,"65,606.00"
1746103181,הפרשות סוציאליות ,"141,763.00"
1746103182,מיסים ועלויות ,"259,049.00"
1746103470,ציוד משרדי ,"2,000.00"
1746103530,הוצ' רכב תפעולי ,"45,000.00"
1746103710,הובלות והסעות קבלניות ,"13,340.00"
1746103720,חומרים ,"100,000.00"
1746103750,עבודות קבלניות ,"6,017,000.00"
1746103751,"ניקוש, גיזום ויוזמות ","402,740.00"
1746103752,בדיקות מעבדה ,"60,000.00"
1746103772,מים לפעולות ,"10,850,000.00"
1746103779,בטיחות עובדים ,"4,000.00"
1746103781,מיגון מחסן ,"1,500.00"
1746104110,השכר הקובע ,"641,153.00"
1746104120,תוספות שלא נכללות בשכר ,"171,968.00"
1746104130,שעות נוספות ,"44,731.00"
1746104140,החזר הוצאות רכב ,"91,451.00"
1746104141,החזר הוצאות אחר ,"38,767.00"
1746104181,הפרשות סוציאליות ,"93,829.00"
1746104182,מיסים ועלויות ,"171,339.00"
1746104420,החזקת מבנים ,"5,000.00"
1746104433,חמרי נקיון ,"1,000.00"
1746104470,ציוד משרדי ,"2,000.00"
1746104720,חומרים ,"5,000.00"
1746104740,כלים מכשירים וציוד ,"3,000.00"
1746104742,אחזקת כלים ,"1,000.00"
1746104750,עבודות קבלניות ,"555,000.00"
1746104752,עבודות קבלניות ,"480,000.00"
1746104771,חשמל לפעולות ,"3,800.00"
1746104772,מים לפעולות ,0
1746104779,בטיחות עובדים ,"3,400.00"
1746104781,מיגון במשתלה ,"3,000.00"
1746104920,העברה מתקציב פיתוח ,"3,200,000.00"
1746104951,הוצאות תכנון ,"26,000.00"
1746105110,השכר הקובע ,"195,825.00"
1746105120,תוספות שלא נכללות בשכר ,"39,761.00"
1746105130,שעות נוספות ,"57,654.00"
1746105140,החזר הוצאות רכב ,"39,761.00"
1746105141,החזר הוצאות אחר ,"18,886.00"
1746105181,הפרשות סוציאלית ,"39,775.00"
1746105182,מיסים ועלויות ,"58,133.00"
1746105750,עבודות קבלניות ,"200,000.00"
1746400750,עבודות קבלניות ,0
1746500110,השכר הקובע ,0
1746500181,הפרשות סוציאליות ,0
1746500182,מיסים ועלויות ,0
1746500779,בטיחות עובדים ,900
1747200110,השכר הקובע ,"3,248,508.00"
1747200120,תוספות שלא נכללות בשכר ,"2,311,133.00"
1747200130,שעות נוספות ,"2,163,021.00"
1747200140,החזר הוצאות רכב ,"918,489.00"
1747200141,החזר הוצאות אחר ,"845,924.00"
1747200181,הפרשות סוציאליות ,"901,574.00"
1747200182,מיסים ועלויות ,"1,567,556.00"
1747200211,מצילים זמניים ,"716,000.00"
1747200420,אחזקת מבנים ,"100,000.00"
1747200441,ביטוח ,"15,000.00"
1747200470,ציוד משרדי מתכלה ,"1,500.00"
1747200471,מכונות צילום ,"2,600.00"
1747200530,רכב 36-725-61-צמוד ,"38,000.00"
1747200540,דואר וטלפון ,"30,300.00"
1747200542,"רט""ן - רשת טלפונים ניידים","26,000.00"
1747200580,יועצים למכרזים חדשים ,"50,000.00"
1747200720,מישחות שיזוף ,"129,000.00"
1747200730,טרקטור פולריס ,"54,000.00"
1747200735,רכב תפעולי שכירת רכב ,"55,000.00"
1747200742,אחזקת כלים מכשירים וציוד,"20,000.00"
1747200743,רכישת כלים ואחזקת ציוד ,"290,000.00"
1747200750,נקיון ידני ,"650,000.00"
1747200751,סריקה ביטחונית ,"400,000.00"
1747200752,שרותי בריאות ,"525,000.00"
1747200753,קבלניות-כללי ,"250,000.00"
1747200755,שוטרים בשכר -חופים ,"80,000.00"
1747200756,השכרת שרותיים כימיים ,0
1747200757,הפעלת מערכות כריזה בחופים,"20,000.00"
1747200758,ניקוי שטח בין רצועת החוף ,"21,000.00"
1747200771,חשמל לפעולות ,"86,600.00"
1747200772,צריכת מים - חופים ,"358,000.00"
1747200779,בטיחות עובדים ,"3,600.00"
1747200781,מיגון מחסנים בחופים ,"3,000.00"
1747200920,שילוט + אחזקת ורכישות מ.ס,"75,000.00"
1747200921,בדק בית בחופים ,"170,000.00"
1747201920,בדק בית בחופים העברה מתקצ,0
1747300110,השכר הקובע ,"338,966.00"
1747300120,תוספות שלא נכללות בשכר ,"83,499.00"
1747300130,שעות נוספות ,"293,240.00"
1747300140,החזר הוצאות רכב ,"86,481.00"
1747300141,החזר הוצאות אחר ,"196,819.00"
1747300181,הפרשות סוציאליות ,"94,848.00"
1747300182,מיסים ועלויות ,"165,220.00"
1747300540,בריכות שחיה ,0
1747300772,מים לפעולות ,"141,000.00"
1747300870,הפחתת נטל התשלומים מקהל ה,0
1750002182,מיסי ועלויות ,0
1750002310,פנסיה ,"179,568.00"
1751000542,"רט""ן-רשת טלפונים נייד ",700
1751000780,חגיגות יום העצמעות ,"750,000.00"
1751000781,ארועי קיץ ,0
1751000782,"פסטיבל:סרטים,פורים וסלוני",0
1752000542,"רט""ן-רשת טלפונים נייד ","3,000.00"
1752000780,טכסים ,"175,000.00"
1752000781,אירועי קיץ ,"250,000.00"
1752000782,פסטיבלים ,"3,000,000.00"
1752000783,אירועים ,"910,000.00"
1752000785,פרוייקט שבו בנים ,0
1752001110,שכר משולב ,0
1752001120,תוספות ,0
1752001130,שעות נוספות ,0
1752001140,החזר הוצאות רכב ,0
1752001141,החזר הוצאות ,0
1752001181,הוצ' סוציאליות ,0
1752001182,מיסים ועלויות ,0
1752001530,רכב - ,0
1752001540,הוצ' תקשורת -מטה היובל ,0
1752001760,מטה ארועי היובל ,0
1753000810,פעולות אימוץ יחידות ,"100,000.00"
1754000580,קשרים בינלאומיים ,"250,000.00"
1761000110,השכר הקובע ,"1,158,051.00"
1761000120,תוספות שלא נכללות בשכר ,"475,149.00"
1761000130,שעות נוספות ,"106,361.00"
1761000140,החזר הוצאות רכב ,"419,483.00"
1761000141,החזר הוצאות אחר ,"58,648.00"
1761000181,הפרשות סוציאליות ,"221,314.00"
1761000182,מיסים ועליות ,"356,958.00"
1761000210,משכורת זמניים ,"360,000.00"
1761000470,ציוד משרדי מתכלה ,"6,000.00"
1761000471,מכונות צילום ,"3,200.00"
1761000522,ספרות מקצועית ועתונות ,"3,000.00"
1761000530,רכב צמוד ,0
1761000540,דואר וטלפון ,"31,300.00"
1761000570,מיכון-אוטומציה ,"10,500.00"
1761000571,שיפורים לתוכנות מוקד ,"50,000.00"
1761000580,קישורית ,"32,000.00"
1761000731,רכב 15-147-73-תפעולי ,"50,000.00"
1761000732,רכב 26-960-93-תפעולי ,"43,000.00"
1761000733,רכב 15-365-35-תפעולי ,"35,000.00"
1761000734,רכב 95-570-78-תפעולי ,"135,000.00"
1761000735,טרקטור ,"225,000.00"
1761000736,קטנוע ,"10,000.00"
1761000740,כלים מכשירים ןציוד ,"20,000.00"
1761000741,רכישות-מהנדס תורן ,"20,000.00"
1761000742,רכישות-כלים לחורף ,"10,000.00"
1761000750,עבודות קבלניות ,"80,000.00"
1761000752,אחזקת גבי נקז ,0
1761000760,שרות לאומי ,"17,000.00"
1761000779,בטיחות עובדים ,"3,800.00"
1761000920,העברה מת. פיתוח לת. רגיל ,"300,000.00"
1761001730,תחזוקת רכב תפעולי ,0
1761002730,תחזוקת רכב תפעולי ,0
1761003730,תחזוקת רכב תפעולי ,0
1761004730,תחזוקת רכב תפעולי ,0
1761005730,תחזוקת רכב תפעולי ,0
1761006730,תחזוקת רכב תפעולי ,0
1762000110,השכר הקובע ,"108,349.00"
1762000120,תוספות ,"29,821.00"
1762000140,החזר הוצאות ,"15,904.00"
1762000141,החזר הוצאות ,"5,964.00"
1762000181,הפרשות סוציאליות ,"20,397.00"
1762000182,מיסים ועלויות ,"26,516.00"
1762000470,ציוד משרדי מתכלה ,"6,000.00"
1762000522,ספרות מקצועית ,"2,000.00"
1762000570,מיכון ועיבוד נתונים ,"50,000.00"
1762000572,חופש מידע ,"8,500.00"
1762000750,אמנת שירות ,"100,000.00"
1764000110,השכר הקובע ,"328,031.00"
1764000120,תוספות שלא נכללות בשכר ,"134,194.00"
1764000130,שעות נוספות ,"17,892.00"
1764000140,החזר הוצאות רכב ,"58,648.00"
1764000141,החזר הוצאות אחר ,"18,886.00"
1764000181,הפרשות סוציאליות ,"55,073.00"
1764000182,מיסים ועלויות ,"96,888.00"
1764000470,ציוד משרדי מתכלה ,"4,000.00"
1764000471,מכונות צילום ,"4,200.00"
1764000540,דואר וטלפון ,"2,000.00"
1764000542,"רט""ן-רשת טלפונים נייד ","1,800.00"
1764000550,פירסומים ,"6,000.00"
1764000740,כלים מכשירים וציוד ,"30,000.00"
1764000741,פרוייקט אדניות ,0
1764000742,רכישות ציוד לועדי בית ,"70,000.00"
1764000760,פעילויות ויוזמות ,"50,000.00"
1767000441,ביטוח ,"3,510,000.00"
1767000442,שיפוי-חב ביטוח בגין נזקים,0
1767000443,השתתפות עצמית ,"350,000.00"
1767000570,תוכנה לניהול תביעות ,"1,500.00"
1767000750,עבודות קבלניות ,"150,000.00"
1767000751,עב' שיקום- מימון ביניים ,"200,000.00"
1767000752,"מיגון מוסדות ע""י חב' הביט","315,000.00"
1769001110,השכר הקובע ,"52,683.00"
1769001120,תוספות שלא נכללות בשכר ,"27,833.00"
1769001140,החזר הוצאות רכב ,"37,773.00"
1769001141,החזר הוצאות אחר ,"3,976.00"
1769001181,הפרשות סוציאליות ,"9,178.00"
1769001182,מיסים ועלויות ,"19,377.00"
1769002421,לשכת קצין העיר- אחזקה ,"6,000.00"
1769002470,ציוד משרדי מתכלה ,"2,000.00"
1769002471,מכונות צילום ,"1,400.00"
1769002540,דואר וטלפןון ,"16,000.00"
1769003110,השכר הקובע ,"136,182.00"
1769003120,תוספות שלא נכללות בשכר ,"23,856.00"
1769003130,שעות נוספות ,"11,928.00"
1769003140,החזר הוצאות רכב ,"44,731.00"
1769003141,החזר הוצאות אחר ,"7,952.00"
1769003181,הפרשות סוציאליות ,"34,675.00"
1769003182,מיסים ועלויות ,"35,695.00"
1769003470,ציוד משרדי מתכלה ,"3,000.00"
1769003510,אש'ל וכבודים ,"3,000.00"
1769003540,דואר וטלפון ,"3,000.00"
1769003542,"רט""ן-רשת טלפונים נייד ","1,800.00"
1769003710,הובלות והסעות קבלניות ,"3,000.00"
1769003777,פרסומים לפעולות ,0
1769003780,אירועי מ. נשים ,"110,000.00"
1769004810,דמי-חבר מרכז שלטון מקומי ,"425,000.00"
1769005820,עמותות כלליות ,"636,000.00"
1769006760,"מט""י-קניית שירותים ","150,000.00"
1769006820,מט'י ,0
1773001540,הוצ' טלפון ,"1,000.00"
1773001760,חופית - חב' לתיירות ,"4,735,000.00"
1781000110,השכר הקובע ,"1,905,566.00"
1781000120,תוספות של נכללות בשכר ,"392,644.00"
1781000130,שעות נוספות ,"656,063.00"
1781000140,החזר הוצאות רכב ,"570,576.00"
1781000141,החזר הוצאות אחר ,"218,687.00"
1781000181,הפרשות סוציאליות ,"387,554.00"
1781000182,מיסים ועלויות ,"633,345.00"
1781000212,ביגוד פקחים ,"39,000.00"
1781000470,ציוד משרדי מתכלה ,"5,000.00"
1781000471,מכונות צילום ופקס ,700
1781000530,הוצאות רכב מנהלי ,0
1781000542,"רט""ן - רשת טלפונים ניידים","43,092.00"
1781000570,מערכת מיחשוב פיקוח עירוני,0
1781000730,רכב 41-510-76-תפעולי ,"50,000.00"
1781000731,רכב 16-578-98-תפעולי ,"65,000.00"
1781000732,רכב 00-168-59 נגרר למחסומ,"3,000.00"
1781000733,8 קטנועים ,"30,000.00"
1781000750,עבודות קבלניות ,"4,000.00"
1781000760,שאילתות משרדי ממשלה ,"10,000.00"
1781000761,שאילתות משרד הפנים ,"2,000.00"
1781000762,"עובדת ניתמכת בי""ל ","32,000.00"
1781000778,טפסים ,"30,000.00"
1781000779,בטיחות עבדים ,"6,600.00"
1781000780,הוצאות שונות ,"4,000.00"
1781000930,רכישת ציוד יסודי ,"7,000.00"
1781001110,השכר הקובע ,"657,057.00"
1781001120,תוספת שלא נכללות בשכר ,"97,415.00"
1781001130,שעות נוספות ,"149,105.00"
1781001140,החזר הוצאות רכב ,"197,813.00"
1781001141,החזר הוצאות אחר ,"71,570.00"
1781001181,הפרשות סוציאליות ,"108,107.00"
1781001182,מיסים ןעלויות ,"215,194.00"
1781001212,ביגוד פיקוח חניה ,"10,000.00"
1781001470,ציוד משרדי מתכלה ,"2,000.00"
1781001540,דואר וטלפון ,600
1781001542,"רט""ן - רשת טלפונים ניידים","11,280.00"
1781001570,מיכון ועיבוד נתונים ,"200,500.00"
1781001580,פיתוח תמונות ,"3,000.00"
1781001730,רכב תיפעולי - חניה ,"75,000.00"
1781001750,אכיפת גביה-חניה ,"600,000.00"
1781001760,קנית שרותים מרשויות מוסד ,0
1781001761,עובדת נתמכת בי'ל ,0
1781001779,בטיחות עובדים ,"2,500.00"
1781001930,ציוד יסודי ,"30,000.00"
1781002570,מיכון ועיבוד נתונים ,"141,000.00"
1781002730,ת.רכב תפעולי 15-517-05 ,"50,000.00"
1781002751,עמלת גביה -שילוט ,"500,000.00"
1781003570,הפעלת יישום סלולרי בפיקוח,0
1781003730,תחזוקת רכב תפעולי ,0
1781004730,תחזוקת רכב תפעולי ,0
1810002182,מיסים ועלויות ,0
1810002310,פנסיה ,"14,888,664.00"
1811000110,השכר הקובע ,"1,375,658.00"
1811000120,תוספות שלא נכללות בשכר ,"469,184.00"
1811000130,שעות נוספות ,"219,530.00"
1811000140,החזר הוצאות רכב ,"416,500.00"
1811000141,החזר הוצאות אחר ,"69,582.00"
1811000181,הפרשות סוציאליות ,"238,652.00"
1811000182,מיסים ועלויות ,"401,833.00"
1811000470,ציוד משרדי מתכלה ,"50,000.00"
1811000471,מכונות צילום ,"17,000.00"
1811000511,אירוח וכיבוד ,"9,200.00"
1811000522,ספרות מקצועית ועתונות ,"6,000.00"
1811000530,76-262-57-צמוד ,0
1811000540,טלפון ,"10,000.00"
1811000541,בולים ודואר ,"25,000.00"
1811000542,תקשורת סלולרית ,"15,100.00"
1811000550,פרסומים ,"70,000.00"
1811000730,רכב 41-610-76-תפעולי ,"40,000.00"
1811000750,מדידה והערכה+תמלוגים ,"450,000.00"
1811000760,יועץ חשמל_והנדסה ,"30,000.00"
1811000771,חשמל-דירןת מורות חיילות ,"15,000.00"
1811000780,פרויקטים חינוכיים ,"6,000,000.00"
1811000820,דמי שימוש-תמיכה עקיפה ,0
1811000920,"שיפוץ,פיתוח והתאמות ","4,580,000.00"
1811000921,מיחשוב ותקשוב ,"2,000,000.00"
1811000922,ציוד וריהוט ומעבדות ,"1,720,000.00"
1812100110,השהשכר הקובע ,"636,023.00"
1812100120,תוספות שלא נכללות בשכר ,"210,735.00"
1812100130,שעות נוספות ,"13,335.00"
1812100140,החזר הוצאות רכב ,"103,379.00"
1812100141,החזר הוצאות אחר ,"25,844.00"
1812100181,הפרשות סוציאליות ,"109,127.00"
1812100182,מיסים ועלויות ,"161,141.00"
1812100210,משכורות זמניים ,"80,000.00"
1812100471,מכונות צילום ופקסים ,"7,200.00"
1812100542,תקשורת סלולרית ,"2,200.00"
1812100730,תחזוקת רכב תפעולי ,"12,000.00"
1812100731,נגרר ,"3,700.00"
1812100760,סל תרבות ,"3,170,000.00"
1812100780,יוזמות המחלקה ,"90,000.00"
1812100781,גנים יחודיים ,"140,000.00"
1812100920,"שיפוצים, התאמות,פיתוח ושכ","1,285,000.00"
1812100921,הצטיידות וריהוט גני ילדים,"250,000.00"
