1781200532,ליסינג תפעולי עובדים 8999811," 65,000 "," 65,000 "," 60,493 ",,,,,,
1781200780,הוצאות אחרות ," 115,000 "," 80,000 "," 54,252 ",,,,,,
1781201533,רכב בליסינג 5562134," 110,000 "," 110,000 "," 88,329 ",,,,,,
1781202533,רכב בליסינג 5007711," 130,000 "," 110,000 "," 124,609 ",,,,,,
1782000100,משכורת ," 537,000 "," 532,000 "," 542,195 ",,,,,,
1782000121,נסיעות ," 9,200 "," 6,000 "," 6,120 ",,,,,,
1782000122,בגוד ," 6,000 "," 7,000 "," 7,062 ",,,,,,
1782000126,הבראה ," 15,000 "," 17,000 "," 17,294 ",,,,,,
1782000127,אחזקת רכב ," 24,000 "," 58,000 "," 58,521 ",,,,,,
1782000128,טלפון ," 2,000 "," 2,000 "," 2,187 ",,,,,,
1782000178,שעות נוספות_ברישום ,, -   ," -1,229 ",,,,,,
1782000179,שעות נוספות בפועל ," 10,000 ", -   ," 5,896 ",,,,,,
1782000430,חשמל ומים ," 40,000 "," 40,000 "," 40,058 ",,,,,,
1782000540,הוצאות תקשורת ," 16,000 "," 16,000 "," 15,043 ",,,,,,
1782000750,שמירה ," 16,000 "," 6,000 "," 5,786 ",,,,,,
1782000980,הוצאות אחרות ," 3,000 "," 3,000 "," 2,642 ",,,,,,
1783000100,משכורת ושכר עבודה ," 1,407,000 "," 949,000 "," 815,683 ",,,,,,
1783000121,נסיעות ," 42,000 "," 32,000 "," 21,679 ",,,,,,
1783000122,בגוד ," 15,000 "," 8,000 "," 8,319 ",,,,,,
1783000126,הבראה ," 37,000 "," 21,000 "," 21,307 ",,,,,,
1783000127,רכב ," 47,000 "," 42,000 "," 42,322 ",,,,,,
1783000128,טלפון ," 3,000 "," 2,000 "," 2,078 ",,,,,,
1783000130,אשל ," 5,000 "," 5,000 "," 7,929 ",,,,,,
1783000179,שעות נוספות בפועל ," 60,000 "," 110,000 "," 106,396 ",,,,,,
1783000531,החזקת אופנוע46-728-70 ," 15,000 "," 15,000 "," 12,826 ",,,,,,
1783000757,"עבודות קבלניות-כ""א ", -   ," 30,000 "," 14,701 ",,,,,,
1811000100,"משכורת , שכר והוצא "," 3,165,000 "," 3,284,000 "," 2,637,060 ",,,,,,
1811000121,נסיעות ," 19,000 "," 6,000 "," 5,865 ",,,,,,
1811000122,בגוד ," 22,000 "," 30,000 "," 31,125 ",,,,,,
1811000126,הבראה ," 50,000 "," 67,000 "," 68,918 ",,,,,,
1811000127,אחזקת רכב ," 240,000 "," 279,000 "," 279,855 ",,,,,,
1811000128,טלפון ," 7,500 "," 6,000 "," 7,868 ",,,,,,
1811000130,אשל ," 18,000 "," 17,000 "," 23,337 ",,,,,,
1811000178,שעות נוספות_ברישום ,, -   , -375 ,,,,,,
1811000179,שעות נוספות בפועל ," 110,000 "," 110,000 "," 113,055 ",,,,,,
1811000532,ליסינג תפעולי עובדים 4919353," 60,000 "," 80,000 "," 74,322 ",,,,,,
1811000533,רכב בליסינג3931431," 120,000 "," 130,000 "," 132,652 ",,,,,,
1811000534,נגרר9818215," 6,000 "," 5,000 "," 3,593 ",,,,,,
1811000560,הוצאות משרדיות ," 50,000 "," 50,000 "," 36,961 ",,,,,,
1811000750,עבודות קבלנית נקיון ," 50,000 "," 50,000 "," 54,683 ",,,,,,
1811000757,"עבודות קבלניות-כ""א "," 250,000 "," 250,000 "," 526,878 ",,,,,,
1811000780,שבוע חינוך ," 80,000 "," 80,000 "," 78,168 ",,,,,,
1811000781,חוברת סוף השנה ," 20,000 "," 20,000 "," 11,192 ",,,,,,
1811000980,הוצאות אחרות ," 19,000 "," 19,000 "," 18,604 ",,,,,,
1811000981,בית היוזמה החינוכית ," 90,000 "," 90,000 "," 80,698 ",,,,,,
1811001532,ליסינג תפעולי עובדים 8211634," 50,000 "," 50,000 "," 43,848 ",,,,,,
1811002532,ליסינג תפעולי עובדים 3562054," 60,000 ", -   , -   ,,,,,,
1812000100,משכורת ושכר עבודה ," 12,562,000 "," 11,514,000 "," 10,580,749 ",,,,,,
1812000121,נסיעות ," 540,000 "," 444,000 "," 394,152 ",,,,,,
1812000122,בגוד ," 130,000 "," 90,000 "," 104,365 ",,,,,,
1812000126,הבראה ," 450,000 "," 400,000 "," 388,771 ",,,,,,
1812000127,אחזקת רכב ," 90,000 "," 115,000 "," 94,059 ",,,,,,
1812000128,טלפון ," 60,000 "," 43,000 "," 43,039 ",,,,,,
1812000130,אשל ," 72,000 "," 47,000 "," 46,998 ",,,,,,
1812000178,שעות נוספות_ברישום ," 30,000 "," 30,000 "," 37,723 ",,,,,,
1812000179,שעות נוספות בפועל ," 55,000 "," 55,000 "," 63,094 ",,,,,,
1812000420,גני אחזקה שוטפת ," 150,000 "," 150,000 "," 120,240 ",,,,,,
1812000430,מאור כח חמום מים ," 500,000 "," 500,000 "," 556,460 ",,,,,,
1812000540,הוצאות תקשורת ," 75,000 "," 75,000 "," 73,175 ",,,,,,
1812000721,"גנ""י הוצאות לפעולות "," 300,000 "," 300,000 "," 287,400 ",,,,,,
1812000740,כלים מכשירים וציוד ," 180,000 "," 180,000 "," 79,895 ",,,,,,
1812000750,גננות משרד החנוך ," 7,600,000 "," 6,900,000 "," 6,937,950 ",,,,,,
1812000751,גננות חובה מ. חחנוך ," 4,800,000 "," 4,800,000 "," 4,437,023 ",,,,,,
1812000780,הוצאות אחרות ," 10,000 "," 10,000 ", 815 ,,,,,,
1812000781,חוגים ," 650,000 "," 550,000 "," 502,408 ",,,,,,
1812000782,סל תרבות ," 180,000 "," 170,000 "," 132,899 ",,,,,,
1812000783,עצרת גני ילדים ," 10,000 "," 10,000 "," 7,962 ",,,,,,
1812000934,פרוייקטים חינוכיים ," 30,000 "," 30,000 ", -   ,,,,,,
1812000983,פעולות העשרה ," 420,000 "," 400,000 "," 381,215 ",,,,,,
1812000985,ליבלובים ," 380,000 "," 380,000 ", -   ,,,,,,
1813200100,"משכורת , שכר והוצא "," 3,417,000 "," 3,097,000 "," 2,972,375 ",,,,,,
1813200121,נסיעות ," 90,000 "," 105,000 "," 100,149 ",,,,,,
1813200122,בגוד ," 60,000 "," 60,000 "," 60,519 ",,,,,,
1813200126,הבראה ," 145,000 "," 150,000 "," 145,120 ",,,,,,
1813200127,אחזקת רכב ," 260,000 "," 275,000 "," 268,352 ",,,,,,
1813200128,טלפון ," 17,000 "," 17,000 "," 16,014 ",,,,,,
1813200130,אשל ," 10,000 "," 30,000 "," 10,786 ",,,,,,
1813200178,שעות נוספות_ברישום ," 6,000 "," 20,000 "," 9,844 ",,,,,,
1813200179,שעות נוספות בפועל ," 280,000 "," 265,000 "," 296,540 ",,,,,,
1813200420,בתיס אחזקה שוטפת ," 100,000 "," 100,000 "," 45,285 ",,,,,,
1813200421,לחצני מצוקה מוסדות חנוך ," 47,000 "," 47,000 "," 54,348 ",,,,,,
1813200430,מאור מים חמר נקיון ," 10,000 "," 10,000 "," 11,079 ",,,,,,
1813200750,"שמירה בבתי""ס "," 3,600,000 "," 3,000,000 "," 2,830,204 ",,,,,,
1813200752,אחזקה ונקיון ," 200,000 "," 200,000 "," 212,096 ",,,,,,
1813200753,ביטוח תלמידים ," 350,000 "," 350,000 "," 341,847 ",,,,,,
1813200780,פרויקטים ," 540,000 "," 540,000 "," 348,239 ",,,,,,
1813200783,גמול חינוך ," 24,000 "," 24,000 "," 24,000 ",,,,,,
1813200810,תמיכות חנוך ," 20,000 "," 20,000 "," 20,000 ",,,,,,
1813200811,שווי שימוש במבנים ," 20,000 "," 20,000 ", -   ,,,,,,
1813200920,עבודות שבר ," 6,000 "," 6,000 "," 5,808 ",,,,,,
1813200930,מיחשוב בתיס ," 45,000 "," 45,000 "," 32,793 ",,,,,,
1813200931,בית ספר מנגן ," 220,000 "," 220,000 "," 230,000 ",,,,,,
1813200980,המאה 12 תקשוב ," 160,000 "," 160,000 "," 134,916 ",,,,,,
1813200982,"הוצאות לבתי""ס "," 220,000 "," 220,000 "," 223,962 ",,,,,,
1813200984,מימון טיולים משרד החינוך ,, -   ," -6,115 ",,,,,,
1813200985,גוגלה ," 70,000 "," 70,000 "," 69,620 ",,,,,,
1813200986,פיתוח תחומי אומנות ," 50,000 "," 50,000 ", -   ,,,,,,
1813200987,שדרוג סביבות למידה ," 60,000 "," 60,000 ", -   ,,,,,,
1813200988,למידה באמצעות טבלטים ," 60,000 "," 60,000 ", -   ,,,,,,
1813200989,למידה מבוססת פרוייקטים ," 100,000 "," 100,000 ", -   ,,,,,,
1813200990,בית ספר אלטרנטיבי ," 100,000 "," 100,000 ", -   ,,,,,,
1813210430,מים ," 32,000 "," 30,000 "," 29,722 ",,,,,,
1813210431,חשמל ," 119,000 "," 114,000 "," 114,000 ",,,,,,
1813210450,אחזקה ורכישת ריהוט ," 7,000 "," 6,500 ", -   ,,,,,,
1813210560,דמי שכפול-משרד החינוך ," 14,000 "," 14,000 "," 13,624 ",,,,,,
1813210561,ציוד משרדי ," 8,000 "," 8,000 ", -   ,,,,,,
1813210562,אחזקת מדפסות וסורקים ," 4,000 "," 4,000 ", -   ,,,,,,
1813210563,ספרים וספריות ," 4,000 "," 4,000 ", -   ,,,,,,
1813210564,עמלות בנק ," 4,000 "," 3,000 ", -   ,,,,,,
1813210565,כבודים אשל נסיעות בתפקיד ," 5,000 "," 5,000 ", -   ,,,,,,
1813210566,בטיחות ועזרה ראשונה ," 1,700 "," 2,000 ", -   ,,,,,,
1813210570,אינטרנט ," 4,000 "," 4,000 "," 2,750 ",,,,,,
1813210571,אחזקת מחשבים ," 4,000 "," 4,000 ", -   ,,,,,,
1813210721,חומרי ללימוד מ. החינוך ," 26,000 "," 25,000 "," 17,532 ",,,,,,
1813210722,טלפון ," 17,000 "," 16,000 "," 7,868 ",,,,,,
1813210741,סל ספורט ," 3,500 "," 3,000 "," 3,467 ",,,,,,
1813210750,תחזוקת מתקנים ," 25,000 "," 24,000 "," 43,168 ",,,,,,
1813210751,דואר ומשלוחים ," 3,500 "," 3,000 "," 8,146 ",,,,,,
1813210752,גינון ," 12,000 "," 12,000 "," 11,212 ",,,,,,
1813210753,קבלני נקיון ," 290,000 "," 273,000 "," 282,542 ",,,,,,
1813210754,אחזקת מזגנים ," 4,000 "," 4,000 ", -   ,,,,,,
1813210980,תוספת פדגוגית נוהל עצמי ," 42,000 "," 40,000 "," 28,044 ",,,,,,
1813210982,רמת שרות-משרד החינוך ," 118,000 "," 113,000 "," 80,936 ",,,,,,
1813210983,חומרי נקיון ," 17,000 "," 16,000 "," 14,536 ",,,,,,
1813210984,יוזמות פדגוגיות ," 35,000 "," 34,000 "," 34,000 ",,,,,,
1813220430,מים ," 36,000 "," 34,000 "," 39,146 ",,,,,,
1813220431,חשמל ," 113,000 "," 106,000 "," 105,996 ",,,,,,
1813220450,אחזקה ורכישת ריהוט ," 6,000 "," 6,000 ", -   ,,,,,,
1813220560,דמי שכפול-משרד החינוך ," 13,000 "," 12,000 "," 12,044 ",,,,,,
1813220561,ציוד משרדי ," 7,500 "," 7,000 ", -   ,,,,,,
1813220562,אחזקת מדפסות וסורקים ," 4,000 "," 3,500 ", -   ,,,,,,
1813220563,ספרים וספריות ," 4,000 "," 3,500 ", -   ,,,,,,
1813220564,עמלות בנק ," 3,000 "," 3,000 ", -   ,,,,,,
1813220565,כבודים אשל נסיעות בתפקיד ," 4,500 "," 4,000 ", -   ,,,,,,
1813220566,בטיחות ועזרה ראשונה ," 1,500 "," 1,500 ", -   ,,,,,,
1813220570,אינטרנט ," 4,000 "," 3,500 "," 3,000 ",,,,,,
1813220571,אחזקת מחשבים ," 4,000 "," 3,500 ", -   ,,,,,,
1813220721,חומרי לימוד משרד החינוך ," 23,000 "," 22,000 "," 15,668 ",,,,,,
1813220722,טלפון ," 15,000 "," 14,000 "," 6,724 ",,,,,,
1813220741,סל ספורט ," 3,000 "," 3,000 "," 2,832 ",,,,,,
1813220750,תחזוקת מתקנים ," 23,000 "," 21,000 "," 40,248 ",,,,,,
1813220751,דואר ומשלוחים ," 3,000 "," 3,000 "," 7,356 ",,,,,,
1813220752,גינון ," 9,000 "," 8,500 "," 9,908 ",,,,,,
1813220753,קבלני נקיון ," 278,000 "," 273,000 "," 287,610 ",,,,,,
1813220754,אחזקת מזגנים ," 4,000 "," 3,500 ", -   ,,,,,,
1813220980,תוספת פדגוגית נוהל עצמי ," 37,000 "," 35,000 "," 24,804 ",,,,,,
1813220982,רמת שרות-משרד החינוך ," 107,000 "," 100,000 "," 71,544 ",,,,,,
1813220983,חומרי ניקיון ," 15,000 "," 14,000 "," 14,536 ",,,,,,
1813220984,יוזמות פדגוגיות ," 36,000 "," 34,000 "," 34,000 ",,,,,,
1813230430,מים ," 12,000 "," 11,000 "," 12,198 ",,,,,,
1813230431,חשמל ," 108,000 "," 100,000 "," 87,996 ",,,,,,
1813230450,אחזקה ורכישת ריהוט ," 3,500 "," 3,500 ", -   ,,,,,,
1813230560,דמי שכפול-משרד החינוך ," 8,000 "," 7,000 "," 5,664 ",,,,,,
1813230561,ציוד משרדי ," 4,500 "," 4,000 ", -   ,,,,,,
1813230562,אחזקת מדפסות וסורקים ," 2,200 "," 2,000 ", -   ,,,,,,
1813230563,ספרים וספריות ," 2,200 "," 2,000 ", -   ,,,,,,
1813230564,עמלות בנק ," 1,800 "," 2,000 ", -   ,,,,,,
1813230565,כבודים אשל נסיעות בתפקיד ," 2,700 "," 2,500 ", -   ,,,,,,
1813230566,בטיחות ועזרה ראשונה ," 1,100 "," 1,000 ", -   ,,,,,,
1813230570,אינטרנט ," 2,200 "," 2,000 "," 3,000 ",,,,,,
1813230571,אחזקת מחשבים ," 2,200 "," 2,000 ", -   ,,,,,,
1813230721,חומרי לילמוד מ. החינוך ," 14,000 "," 13,000 "," 9,612 ",,,,,,
1813230722,טלפון ," 9,000 "," 8,000 "," 2,760 ",,,,,,
1813230741,סל ספורט ," 2,000 "," 2,000 "," 2,171 ",,,,,,
1813230750,תחזוקת מתקנים ," 13,300 "," 13,000 "," 27,416 ",,,,,,
1813230751,דואר שליחים ," 1,800 "," 2,000 "," 5,024 ",,,,,,
1813230752,גינון ," 5,300 "," 5,000 "," 6,165 ",,,,,,
1813230753,קבלני נקיון ," 206,000 "," 200,000 "," 204,303 ",,,,,,
1813230754,אחזקת מזגנים ," 2,200 "," 2,000 ", -   ,,,,,,
1813230980,תוספת פדגוגית ניהול עצמי ," 23,000 "," 20,500 "," 32,416 ",,,,,,
1813230982,רמת שרות-משרד החינוך ," 63,000 "," 58,000 "," 40,432 ",,,,,,
1813230983,חומרי נקיון ," 9,000 "," 8,000 "," 7,864 ",,,,,,
1813230984,יוזמות פדגוגיות ," 58,500 "," 54,000 "," 54,000 ",,,,,,
1813240430,מים ," 18,000 "," 18,000 "," 20,710 ",,,,,,
1813240431,חשמל ," 100,000 "," 100,000 "," 81,996 ",,,,,,
1813240450,אחזקה ורכישת ריהוט ," 4,800 "," 5,000 ", -   ,,,,,,
1813240560,דמי שכפול-משרד החינוך ," 10,000 "," 10,000 "," 9,684 ",,,,,,
1813240561,ציוד משרדי ," 5,900 "," 6,000 ", -   ,,,,,,
1813240562,אחזקת מדפסות וסורקים ," 3,000 "," 3,000 ", -   ,,,,,,
1813240563,ספרים וספריות ," 3,000 "," 3,000 ", -   ,,,,,,
1813240564,עמלות בנק ," 2,400 "," 2,500 ", -   ,,,,,,
1813240565,כבודים אשל נסיעות בתפקיד ," 3,500 "," 3,500 ", -   ,,,,,,
1813240566,בטיחות ועזרה ראשונה ," 1,200 "," 1,000 ", -   ,,,,,,
1813240570,אינטרנט ," 3,000 "," 3,000 "," 3,000 ",,,,,,
1813240571,אחזקת מחשבים ," 3,000 "," 3,000 ", -   ,,,,,,
1813240721,חומרי לימוד מ. החינוך ," 18,300 "," 18,500 "," 13,064 ",,,,,,
1813240722,טלפון ," 11,800 "," 12,000 "," 4,772 ",,,,,,
1813240741,סל ספורט ," 2,400 "," 2,500 "," 2,276 ",,,,,,
1813240750,תחזוקת מתקנים ," 17,700 "," 18,000 "," 36,756 ",,,,,,
1813240751,דואר שליחים ," 2,400 "," 2,500 "," 6,720 ",,,,,,
1813240752,גינון ," 7,100 "," 7,000 "," 7,984 ",,,,,,
1813240753,קבלני נקיון ," 180,000 "," 190,000 "," 201,824 ",,,,,,
1813240754,אחזקת מזגנים ," 3,000 "," 3,000 ", -   ,,,,,,
1813240980,תוספת פדגוגית נהול עצמי ," 30,000 "," 30,000 "," 19,936 ",,,,,,
1813240982,רמת שרות-משרד החינוך ," 83,900 "," 84,000 "," 57,536 ",,,,,,
1813240983,חומרי ניקיון ," 11,800 "," 12,000 "," 7,864 ",,,,,,
1813240984,יוזמות פדגוגיות ," 34,000 "," 34,000 "," 54,000 ",,,,,,
1813250430,מים ," 44,000 "," 42,000 "," 61,686 ",,,,,,
1813250431,חשמל ," 92,000 "," 88,000 "," 87,996 ",,,,,,
1813250450,אחזקה ורכישת ריהוט ," 4,500 "," 4,500 ", -   ,,,,,,
1813250560,דמי שכפול-משרד החינוך ," 10,000 "," 9,000 "," 9,204 ",,,,,,
1813250561,ציוד משרדי ," 5,600 "," 5,500 ", -   ,,,,,,
1813250562,אחזקת מדפסות וסורקים ," 2,800 "," 3,000 ", -   ,,,,,,
1813250563,ספרים וספריות ," 2,800 "," 3,000 ", -   ,,,,,,
1813250564,עמלות בנק ," 2,300 "," 2,000 ", -   ,,,,,,
1813250565,כבודים אשל נסיעות בתפקיד ," 3,400 "," 3,500 ", -   ,,,,,,
1813250566,בטיחות ועזרה ראשונה ," 1,200 "," 1,000 ", -   ,,,,,,
1813250570,אינטרנט ," 2,800 "," 3,000 "," 3,000 ",,,,,,
1813250571,אחזקת מחשבים ," 2,800 "," 3,000 ", -   ,,,,,,
1813250721,חומרי לימוד מ. החינוך ," 18,000 "," 17,000 "," 11,724 ",,,,,,
1813250722,טלפון ," 11,000 "," 11,000 "," 5,492 ",,,,,,
1813250741,סל ספורט ," 2,200 "," 2,000 "," 2,164 ",,,,,,
1813250750,תחזוקת מתקנים ," 17,600 "," 16,500 "," 29,748 ",,,,,,
1813250751,דואר ומשלוחים ," 2,300 "," 2,000 "," 5,464 ",,,,,,
1813250752,גינון ," 6,800 "," 6,500 "," 7,584 ",,,,,,
1813250753,קבלני נקיון ," 250,000 "," 252,000 "," 262,768 ",,,,,,
1813250754,אחזקת מזגנים ," 2,800 "," 3,000 ", -   ,,,,,,
1813250980,תוספת פדגוגית נהול עצמי ," 28,000 "," 27,000 "," 18,960 ",,,,,,
1813250982,רמת שרות-משרד החינוך ," 80,000 "," 77,000 "," 54,704 ",,,,,,
1813250983,חומרי ניקיון ," 11,000 "," 11,000 "," 7,864 ",,,,,,
1813250984,יוזמות פדגוגיות ," 35,500 "," 34,000 "," 34,000 ",,,,,,
1813260430,מים ," 20,000 "," 20,000 "," 18,942 ",,,,,,
1813260431,חשמל ," 123,000 "," 120,000 "," 110,004 ",,,,,,
1813260450,אחזקה ורכישת ריהוט ," 6,600 "," 6,500 ", -   ,,,,,,
1813260560,דמי שכפול-משרד החינוך ," 14,000 "," 13,500 "," 13,100 ",,,,,,
1813260561,ציוד משרדי ," 8,200 "," 8,000 ", -   ,,,,,,
1813260562,אחזקת מדפסות וסורקים ," 4,000 "," 4,000 ", -   ,,,,,,
1813260563,ספרים וספריות ," 4,100 ", 500 , -   ,,,,,,
1813260564,עמלות בנק ," 3,300 "," 3,000 ", -   ,,,,,,
1813260565,כבודים אשל נסיעות בתפקיד ," 4,900 "," 5,000 ", -   ,,,,,,
1813260566,בטיחות ועזרה ראשונה ," 1,600 "," 1,500 ", -   ,,,,,,
1813260570,אינטרנט ," 4,000 "," 4,000 "," 3,000 ",,,,,,
1813260571,אחזקת מחשבים ," 4,000 "," 4,000 ", -   ,,,,,,
1813260721,חומרי לימוד מ.החינוך ," 25,000 "," 25,000 "," 17,588 ",,,,,,
1813260722,טלפון ," 16,500 "," 16,000 "," 6,572 ",,,,,,
1813260741,סל ספורט ," 3,300 "," 3,000 "," 3,080 ",,,,,,
1813260750,תחזוקת מתקנים ," 24,500 "," 24,000 "," 43,168 ",,,,,,
1813260751,דואר שליחים ," 3,300 "," 3,000 "," 7,892 ",,,,,,
1813260752,גינון ," 10,000 "," 10,000 "," 10,788 ",,,,,,
1813260753,קבלני נקיון ," 225,000 "," 231,000 "," 243,382 ",,,,,,
1813260754,אחזקת מזגנים ," 4,000 "," 4,000 ", -   ,,,,,,
1813260980,תוספת פדגוגית נהול עצמי ," 41,000 "," 40,000 "," 26,964 ",,,,,,
1813260982,רמת שרות-משרד החינוך ," 116,000 "," 113,500 "," 77,836 ",,,,,,
1813260983,חומרי ניקיון ," 16,500 "," 16,000 "," 21,804 ",,,,,,
1813260984,יוזמות פדגוגיות ," 35,000 "," 34,000 "," 34,000 ",,,,,,
1813270430,מים ," 31,200 "," 30,000 "," 28,188 ",,,,,,
1813270431,חשמל ," 135,000 "," 130,000 "," 101,504 ",,,,,,
1813270450,אחזקה ורכישת ריהוט ," 6,000 "," 6,000 ", -   ,,,,,,
1813270560,דמי שכפול-משרד החנוך ," 13,000 "," 12,500 "," 11,868 ",,,,,,
1813270561,ציוד משרדי ," 7,600 "," 7,500 ", -   ,,,,,,
1813270562,אחזקת מדפסות וסורקים ," 3,850 "," 4,000 ", -   ,,,,,,
1813270563,ספרים וספריות ," 3,850 "," 4,000 ", -   ,,,,,,
1813270564,עמלות בנק ," 3,000 "," 3,000 ", -   ,,,,,,
1813270565,כבודים אשל נסיעות בתפקיד ," 4,500 "," 4,500 ", -   ,,,,,,
1813270566,בטיחות ועזרה ראשונה ," 1,500 "," 1,500 ", -   ,,,,,,
1813270570,אינטרנט ," 3,850 "," 4,000 "," 3,000 ",,,,,,
1813270571,אחזקת מחשבים ," 3,850 "," 4,000 ", -   ,,,,,,
1813270721,חומרי לימוד מ. החינוך ," 23,500 "," 23,000 "," 16,636 ",,,,,,
1813270722,טלפון ," 15,000 "," 15,000 "," 4,972 ",,,,,,
1813270741,סל ספורט ," 3,000 "," 3,000 "," 2,796 ",,,,,,
1813270750,תחזוקת מתקנים ," 22,700 "," 22,000 "," 39,084 ",,,,,,
1813270751, דואר ומשלוחים ," 3,000 "," 3,000 "," 7,788 ",,,,,,
1813270752,גינון ," 9,000 "," 9,000 "," 9,756 ",,,,,,
1813270753,קבלני נקיון ," 254,000 "," 256,000 "," 268,869 ",,,,,,
1813270754,אחזקת מזגנים ," 3,900 "," 4,000 ", -   ,,,,,,
1813270980,תוספת פדגוגית ניהול עצמי ," 38,000 "," 36,500 "," 24,428 ",,,,,,
1813270982,רמת שרות-משרד החינוך ," 107,500 "," 103,500 "," 70,500 ",,,,,,
1813270983,חומרי ניקיון ," 15,000 "," 14,500 "," 14,536 ",,,,,,
1813270984,יוזמות פדגוגיות ," 35,000 "," 34,000 "," 34,000 ",,,,,,
1813280430,מים ," 18,000 "," 18,000 "," 20,637 ",,,,,,
1813280431,חשמל ," 90,000 "," 90,000 "," 102,000 ",,,,,,
1813280450,אחזקה ורכישת ריהוט ," 2,800 "," 3,000 ", -   ,,,,,,
1813280560,דמי שכפול-משרד החינוך ," 5,700 "," 6,000 "," 6,156 ",,,,,,
1813280561,ציוד משרדי ," 3,300 "," 3,500 ", -   ,,,,,,
1813280562,אחזקת מדפסות וסורקים ," 1,700 "," 2,000 ", -   ,,,,,,
1813280563,ספרים וספריות ," 1,700 "," 2,000 ", -   ,,,,,,
1813280564,עמלות בנק ," 1,400 "," 1,500 ", -   ,,,,,,
1813280565,כבודים אשל נסיעות בתפקיד ," 2,100 "," 2,000 ", -   ,,,,,,
1813280566,בטיחות ועזרה ראשונה , 700 ," 1,000 ", -   ,,,,,,
1813280570,אינטרנט ," 1,700 "," 2,000 "," 3,000 ",,,,,,
1813280571,אחזקת מחשבים ," 1,700 "," 2,000 ", -   ,,,,,,
1813280721,חומרי לימוד מ. החינוך ," 10,400 "," 10,500 "," 10,500 ",,,,,,
1813280722,טלפון ," 6,700 "," 7,000 ", -   ,,,,,,
1813280741,סל ספורט ," 1,400 "," 1,500 "," 1,436 ",,,,,,
1813280750,תחזוקת מתקנים ," 10,000 "," 10,000 "," 31,500 ",,,,,,
1813280751,דואר ומשלוחים ," 1,400 "," 1,500 "," 5,760 ",,,,,,
1813280752,גינון ," 4,000 "," 4,000 "," 5,072 ",,,,,,
1813280753,קבלני נקיון ," 173,000 "," 163,000 "," 159,444 ",,,,,,
1813280754,אחזקת מזגנים ," 1,700 "," 2,000 ", -   ,,,,,,
1813280980,תוספת פדגוגית נהול עצמי ," 16,700 "," 17,000 "," 12,676 ",,,,,,
1813280982,רמת שרות-משרד החנוך ," 47,500 "," 47,500 "," 36,564 ",,,,,,
1813280983,חומרי ניקיון ," 6,700 "," 7,000 ", -   ,,,,,,
1813280984,יוזמות פדגוגיות ," 54,000 "," 54,000 "," 9,396 ",,,,,,
1813280985,יוזמות פדגוגיות ,, -   ," 54,000 ",,,,,,
1813300100,"משכורת , שכר והוצא "," 7,590,000 "," 6,700,000 "," 6,391,085 ",,,,,,
1813300121,נסיעות ," 420,000 "," 420,000 "," 405,997 ",,,,,,
1813300122,בגוד ," 100,000 "," 75,000 "," 75,828 ",,,,,,
1813300126,הבראה ," 270,000 "," 205,000 "," 204,612 ",,,,,,
1813300127,אחזקת רכב ," 30,000 "," 30,000 "," 18,020 ",,,,,,
1813300128,טלפון ," 36,000 "," 36,000 "," 31,910 ",,,,,,
1813300130,אשל ," 30,000 "," 31,000 "," 35,119 ",,,,,,
1813300178,שעות נוספות_ברישום ,, -   ," -2,095 ",,,,,,
1813300179,שעות נוספות בפועל ," 130,000 "," 145,000 "," 158,461 ",,,,,,
1813300320,פיצויים ,, -   , -   ,,,,,,
1813300430,מאור כח חימום מים ," 45,000 "," 45,000 "," 49,414 ",,,,,,
1813300710,הסעות חנוך מיוחד ," 3,100,000 "," 3,200,000 "," 3,435,126 ",   ,,,,,
1813300781,"מתי""א "," 40,000 "," 40,000 "," 38,920 ",,,,,,
1813300782,הזנה ," 90,000 "," 90,000 "," 73,886 ",,,,,,
1813300981,"שכ""ל חנוך מיוחד "," 1,650,000 "," 1,650,000 "," 1,437,199 ",,,,,,
1813300982,מועדון טיפולי ," 15,000 "," 15,000 "," 3,642 ",,,,,,
1813300983,חנוך מיוחד אמונים ," 85,000 "," 85,000 "," 85,000 ",,,,,,
1813400100,משכורת ," 1,055,000 "," 627,000 "," 467,345 ",,,,,,
1813400121,נסיעות ," 4,000 "," 5,000 "," 5,242 ",,,,,,
1813400122,ביגוד ," 6,000 "," 4,000 "," 4,726 ",,,,,,
1813400126,הבראה ," 18,000 "," 18,000 "," 16,226 ",,,,,,
1813400127,רכב ," 65,000 "," 35,000 "," 39,100 ",,,,,,
1813400128,טלפון ," 3,400 "," 1,500 "," 1,460 ",,,,,,
1813400130,אשל ," 14,000 "," 7,000 "," 6,941 ",,,,,,
1813400179,שעות נוספות ברישום ," 60,000 "," 60,000 "," 58,476 ",,,,,,
1813400532,ליסינג תפעולי עובדים 5390933," 65,000 "," 72,000 "," 59,522 ",,,,,,
1813400980,חרום ," 30,000 "," 30,000 ", -   ,,,,,,
1813600121,נסיעות ," 12,000 "," 9,000 "," 10,214 ",,,,,,
1813600122,בגוד ," 6,000 "," 6,000 "," 6,141 ",,,,,,
1813600126,הבראה ," 16,000 "," 20,000 "," 19,130 ",,,,,,
1813600127,אחזקת רכב ," 11,000 "," 12,000 "," 10,125 ",,,,,,
1813600128,טלפון ," 1,000 "," 1,000 ", 981 ,,,,,,
1813600178,שעות נוספות_ברישום ," 4,000 "," 2,000 "," 4,001 ",,,,,,
1813600179,שעות נוספות בפועל ," 60,000 "," 80,000 "," 57,557 ",,,,,,
